Order,Event_ID,Trans,Tran,Dir,Date,J_day,ALDT,Sec,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z,Heading,CMG,Alt,Pitch,Roll
21724,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:38 PM,57518,418098.95,6379489.84,275.6,-0.39,7.86,418086.08,6379498.03,138,239,263.92,3.16,-25,
21725,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:39 PM,57519,418098.36,6379490.22,275.6,-0.64,7.88,418086.08,6379498.03,138,239,263.92,3.22,-26,
21726,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:40 PM,57520,418097.65,6379490.05,275.8,-0.3,3.26,418081.4,6379500.15,138,238,274.93,3.22,-25,
21727,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:41 PM,57521,418096.95,6379489.88,276.2,0.4,-2.41,418081.4,6379500.15,138,238,274.93,3.44,-25,
21728,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:42 PM,57522,418096.35,6379489.71,276.6,0.34,-4.85,418083.53,6379499.45,135.7,238,276.53,3.61,-24,
21729,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:43 PM,57523,418095.86,6379489.9,276.8,-0.68,-2.58,418083.53,6379499.45,138,238,276.53,3.89,-24,
21730,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:44 PM,57524,418095.36,6379490.28,276.8,-1.36,2.91,418083.53,6379499.45,138,239,276.53,3.7,-24,
21731,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:45 PM,57525,418094.97,6379490.66,276.6,-0.76,7.11,418081.91,6379499.47,138,239,275.22,3.5,-26,
21732,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:46 PM,57526,418094.58,6379490.86,276.8,0.28,6.95,418081.91,6379499.47,138,239,275.22,3.5,-26,
21733,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:47 PM,57527,418094.07,6379490.68,277.2,0.38,2.63,418081.91,6379499.47,138,239,275.22,3.44,-27,
21734,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:48 PM,57528,418093.37,6379490.51,277.9,-0.37,-2.59,418080.86,6379500.63,136.1,238,281.1,3.47,-26,
21735,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:49 PM,57529,418092.77,6379490.34,277.8,-0.86,-4.54,418080.86,6379500.63,138,239,281.1,3.67,-25,
21736,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:50 PM,57530,418092.28,6379490.72,277.4,-0.81,-1.61,418080.86,6379500.63,138,239,281.1,3.67,-26,
21737,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:51 PM,57531,418091.79,6379491.28,276.9,-0.86,3.75,418081.92,6379498.94,138,239,274.81,3.95,-27,
21738,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:52 PM,57532,418091.2,6379491.85,276.7,-0.54,7.14,418081.92,6379498.94,138,238,274.81,3.95,-27,
21739,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:53 PM,57533,418090.71,6379492.05,276.3,-0.44,5.58,418081.92,6379498.94,138,237,274.81,3.7,-28,
21740,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:54 PM,57534,418090.01,6379491.88,276.2,-0.95,0.59,418081.92,6379498.94,138,237,274.81,3.5,-28,
21741,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:55 PM,57535,418089.31,6379491.71,276.5,-1.12,-3.67,418081.92,6379498.94,138,237,274.81,3.44,-28,
21742,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:56 PM,57536,418088.81,6379491.9,276.3,-0.42,-3.24,418081.92,6379498.94,138,237,274.81,3.36,-24,
21743,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:57 PM,57537,418088.32,6379492.47,276.1,-0.28,1.47,418081.92,6379498.94,138,237,274.81,3.36,-24,
21744,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:58 PM,57538,418087.84,6379493.22,275.7,-1.35,5.86,418081.92,6379498.94,139,239,274.81,3.16,-26,
21745,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:58:59 PM,57539,418087.35,6379493.42,275.7,-0.94,5.47,418081.92,6379498.94,138,238,274.81,3.1,-26,
21746,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:00 PM,57540,418086.84,6379493.05,275.9,-0.07,1.14,418077.41,6379500.93,136.2,238,279.39,3.1,-26,
21747,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:01 PM,57541,418086.33,6379492.69,275.9,-0.52,-2.87,418077.41,6379500.93,139,238,279.39,3.19,-25,
21748,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:02 PM,57542,418085.73,6379492.71,276,-2.06,-2.6,418077.41,6379500.93,138,238,279.39,3.24,-25,
21749,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:03 PM,57543,418085.34,6379493.09,275.5,-1.8,1.06,418078.42,6379499.84,139,238,274.59,3.1,-25,
21750,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:04 PM,57544,418085.05,6379493.46,275.1,0.05,4.54,418078.42,6379499.84,139,238,274.59,3.07,-26,
21751,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:05 PM,57545,418084.56,6379493.66,274.9,-0.13,4.52,418078.42,6379499.84,139,239,274.59,3.36,-27,
21752,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:06 PM,57546,418083.85,6379493.3,274.9,-1.71,1.78,418075.8,6379501.26,138,238,282.99,3.75,-25,
21753,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:07 PM,57547,418083.35,6379493.13,275.2,-1.18,-0.65,418075.8,6379501.26,139,237,282.99,4.49,-23,
21754,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:08 PM,57548,418083.05,6379493.32,275.5,-0.17,-0.37,418076.52,6379500.44,135.9,237,284.11,4.49,-23,
21755,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:09 PM,57549,418082.76,6379493.88,275.2,-1.13,1.92,418076.52,6379500.44,139,237,284.11,4.83,-25,
21756,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:10 PM,57550,418082.38,6379494.44,275,-1.96,4.03,418076.52,6379500.44,139,238,284.11,4.88,-23,
21757,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:11 PM,57551,418081.99,6379494.82,275,-1.64,3.73,418074.98,6379501.3,136.7,238,280.19,4.68,-27,
21758,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:12 PM,57552,418081.49,6379494.83,275.3,-0.82,0.58,418074.98,6379501.3,138,239,280.19,4.4,-27,
21759,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:13 PM,57553,418080.98,6379494.66,275.3,-0.63,-2.36,418074.98,6379501.3,138,239,280.19,4.54,-28,
21760,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:14 PM,57554,418080.59,6379494.67,275.2,-1.16,-2.18,418075.59,6379500.9,138,240,280.32,4.57,-28,
21761,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:15 PM,57555,418080.19,6379494.86,275.6,-1.35,0.85,418075.59,6379500.9,139,240,280.32,4.35,-27,
21762,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:16 PM,57556,418080,6379495.23,275.8,-0.35,4.33,418075.59,6379500.9,139,239,280.32,3.95,-27,
21763,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:17 PM,57557,418079.5,6379495.43,275.6,-1.22,5.03,418073.89,6379501.17,139,240,281.97,3.64,-27,
21764,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:18 PM,57558,418078.9,6379495.26,275.4,-2.53,2.23,418073.89,6379501.17,139,239,281.97,3.41,-27,
21765,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:19 PM,57559,418078.3,6379494.9,275.2,-1.44,-1.69,418073.89,6379501.17,139,239,281.97,3.41,-27,
21766,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:20 PM,57560,418077.69,6379494.72,275.5,-0.93,-2.49,418073.89,6379501.17,139,240,281.97,3.1,-28,
21767,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:21 PM,57561,418077.2,6379495.11,275.8,-0.64,0.6,418074.29,6379500.43,135.9,240,268.22,3.24,-28,
21768,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:22 PM,57562,418076.71,6379495.67,275.4,-0.68,4.23,418074.29,6379500.43,139,240,268.22,3.3,-27,
21769,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:23 PM,57563,418076.22,6379495.68,275.2,-1.73,4.63,418074.29,6379500.43,139,239,268.22,3.41,-26,
21770,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:24 PM,57564,418075.72,6379495.69,275.3,-1.36,2.37,418071.56,6379501.32,136.6,239,282.95,3.22,-27,
21771,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:25 PM,57565,418075.32,6379495.7,275.3,-0.48,-0.17,418071.56,6379501.32,139,238,282.95,3.27,-27,
21772,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:26 PM,57566,418074.92,6379495.89,275.3,-1.29,-0.83,418071.56,6379501.32,139,238,282.95,3.13,-28,
21773,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:27 PM,57567,418074.63,6379496.27,275.4,-1.51,-0.07,418072.46,6379501.44,136.7,237,275.89,3.16,-28,
21774,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:28 PM,57568,418074.44,6379496.46,275.5,-1.24,1.27,418072.46,6379501.44,139,237,275.89,3.19,-28,
21775,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:29 PM,57569,418074.14,6379496.65,275.4,-1.83,2.63,418072.46,6379501.44,139,236,275.89,3.16,-28,
21776,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:30 PM,57570,418073.75,6379496.85,275.1,-1.61,2.75,418071.15,6379500.87,136.5,236,278.08,3.16,-28,
21777,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:31 PM,57571,418073.34,6379496.67,275.2,-1.63,1.51,418071.15,6379500.87,139,235,278.08,3.19,-28,
21778,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:32 PM,57572,418072.84,6379496.68,275.3,-1.32,-0.1,418071.15,6379500.87,139,235,278.08,2.96,-27,
21779,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:33 PM,57573,418072.44,6379496.5,275.6,-0.38,-0.95,418070.64,6379500.95,136.2,236,266.51,2.82,-28,
21780,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:34 PM,57574,418072.04,6379496.51,275.6,-1.38,0.52,418070.64,6379500.95,139,237,266.51,2.57,-26,
21781,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:35 PM,57575,418071.65,6379496.7,275.4,-2.02,2.85,418070.64,6379500.95,139,238,266.51,2.51,-27,
21782,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:36 PM,57576,418071.35,6379496.89,275.3,-1.12,3.6,418069.68,6379500.65,139,239,271.79,2.37,-25,
21783,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:37 PM,57577,418070.85,6379496.9,275,-0.78,2.36,418069.68,6379500.65,139,239,271.79,2.4,-26,
21784,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:38 PM,57578,418070.35,6379496.91,274.4,-1.22,0.53,418069.38,6379501.14,136.6,238,268.4,2.31,-25,
21785,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:39 PM,57579,418069.86,6379497.29,273.7,-1.88,-0.55,418069.38,6379501.14,139,237,268.4,2.37,-26,
21786,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:40 PM,57580,418069.37,6379497.49,272.7,-1.66,-0.57,418069.38,6379501.14,139,237,268.4,2.37,-24,
21787,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:41 PM,57581,418068.97,6379497.68,271.7,-0.6,0.24,418068.18,6379501.24,136.6,237,272.68,2.37,-24,
21788,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:42 PM,57582,418068.48,6379497.88,270.3,-0.68,2,418068.18,6379501.24,139,238,272.68,2.48,-25,
21789,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:43 PM,57583,418067.99,6379498.45,268.4,-1.86,3.86,418068.18,6379501.24,139,238,272.68,2.59,-23,
21790,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:44 PM,57584,418067.4,6379498.83,266.3,-2.68,3.53,418067.84,6379501.6,137,237,274.06,2.88,-24,
21791,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:45 PM,57585,418067,6379498.65,264.2,-2.08,0.69,418067.84,6379501.6,139,237,274.06,2.96,-24,
21792,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:46 PM,57586,418066.49,6379498.48,263.2,-1.13,-1.98,418067.84,6379501.6,139,238,274.06,2.9,-25,
21793,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:47 PM,57587,418065.9,6379498.49,262.7,-1.45,-1.15,418069.1,6379501.91,139,238,286,2.85,-24,
21794,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:48 PM,57588,418065.5,6379498.87,261.7,-1.45,2.54,418069.1,6379501.91,139,238,286,2.96,-26,
21795,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:49 PM,57589,418065.12,6379499.62,260.5,-1.51,5.99,418069.1,6379501.91,139,238,286,2.9,-26,
21796,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:50 PM,57590,418064.53,6379500,259.5,-3.08,5.26,418069.1,6379501.91,139,237,286,2.88,-28,
21797,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:51 PM,57591,418064.12,6379499.64,258.5,-3.66,0.08,418067.53,6379499.24,139,237,242.67,2.65,-26,
21798,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:52 PM,57592,418063.82,6379499.27,257.5,-1.8,-4.41,418067.53,6379499.24,139,237,242.67,2.65,-26,
21799,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:53 PM,57593,418063.32,6379499.28,256.9,-1.02,-3.3,418067.53,6379499.24,139,238,242.67,2.57,-27,
21800,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:54 PM,57594,418062.63,6379499.85,256.8,-1.72,2.04,418066.97,6379503.53,135.7,239,290.85,2.48,-26,
21801,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:55 PM,57595,418062.04,6379500.42,256.3,-2.07,6.67,418066.97,6379503.53,139,239,290.85,2.68,-26,
21802,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:56 PM,57596,418061.65,6379500.8,255.3,-1.91,6.24,418066.97,6379503.53,139,240,290.85,2.79,-26,
21803,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:57 PM,57597,418061.34,6379500.25,254.6,-2.29,0.7,418064.23,6379502.79,139,239,285.51,2.93,-26,
21804,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:58 PM,57598,418061.13,6379499.51,254.1,-3.27,-5.13,418064.23,6379502.79,139,240,285.51,2.74,-24,
21805,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,3:59:59 PM,57599,418060.82,6379499.15,253.8,-2.73,-5.14,418064.23,6379502.79,139,240,285.51,2.88,-25,
21806,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:00 PM,57600,418060.43,6379499.53,253.1,-1.19,0.15,418066.09,6379503.52,139,240,299.42,2.96,-25,
21807,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:01 PM,57601,418060.04,6379500.09,252.4,-1.1,6.19,418066.09,6379503.52,139,239,299.42,2.99,-25,
21808,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:02 PM,57602,418059.74,6379500.1,251.9,-1.52,7.3,418062.23,6379503.51,136.7,238,291.01,3.02,-24,
21809,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:03 PM,57603,418059.74,6379499.91,251.5,-2.12,3.27,418062.23,6379503.51,136.7,238,291.01,3.02,-24,
21810,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:04 PM,57604,418059.73,6379499.36,251.5,-2.49,-2.52,418062.23,6379503.51,139,238,291.01,3.16,-25,
21811,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:05 PM,57605,418059.62,6379499.17,251.6,-1.99,-4.44,418062.23,6379503.51,139,237,291.01,3.47,-24,
21812,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:06 PM,57606,418059.53,6379499.54,251.8,-1.27,-1.23,418062.23,6379503.51,139,238,291.01,3.58,-25,
21813,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:07 PM,57607,418059.25,6379500.29,251.6,-1.69,3.45,418061.87,6379503.46,136.4,238,287.12,3.47,-25,
21814,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:08 PM,57608,418059.15,6379500.29,251.3,-2.94,4.85,418061.87,6379503.46,139,238,287.12,3.7,-26,
21815,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:09 PM,57609,418059.04,6379500.11,250.8,-3.04,2.42,418061.87,6379503.46,139,238,287.12,3.64,-24,
21816,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:10 PM,57610,418059.03,6379499.55,250.8,-1.8,-1.73,418059.65,6379502.81,139,238,280.42,3.5,-24,
21817,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:11 PM,57611,418058.93,6379499.19,251.1,-1.42,-2.98,418059.65,6379502.81,139,239,280.42,3.24,-26,
21818,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:12 PM,57612,418058.63,6379499.38,251.2,-2.09,-0.37,418059.65,6379502.81,139,239,280.42,3.55,-27,
21819,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:13 PM,57613,418058.33,6379499.57,250.9,-1.78,3.2,418059.36,6379503.13,139,238,280.22,3.55,-24,
21820,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:14 PM,57614,418058.14,6379499.57,250.4,-0.89,4.27,418059.36,6379503.13,139,238,280.22,3.55,-24,
21821,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:15 PM,57615,418058.13,6379499.39,250.4,-1.54,2.31,418056.95,6379503.07,135.7,238,275.46,3.92,-25,
21822,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:16 PM,57616,418058.02,6379499.02,250.6,-2.09,-0.44,418056.95,6379503.07,139,238,275.46,3.81,-24,
21823,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:17 PM,57617,418058.02,6379498.83,250.7,-1.59,-1.46,418056.95,6379503.07,139,239,275.46,3.58,-25,
21824,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:18 PM,57618,418057.92,6379499.02,250.5,-1.75,-0.25,418056.95,6379503.07,139,240,275.46,3.33,-26,
21825,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:19 PM,57619,418057.73,6379499.21,250.5,-1.63,1.87,418056.95,6379503.07,139,240,275.46,3.19,-26,
21826,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:20 PM,57620,418057.63,6379499.21,250.4,-1.16,2.97,418056.95,6379503.07,139,239,275.46,3.27,-27,
21827,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:21 PM,57621,418057.53,6379499.21,250.5,-1.13,2.39,418056.95,6379503.07,139,239,275.46,3.1,-26,
21828,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:22 PM,57622,418057.43,6379499.03,250.6,-1.86,0.87,418056.95,6379503.07,139,239,275.46,3.16,-26,
21829,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:23 PM,57623,418057.42,6379498.84,250.5,-1.44,-0.59,418055,6379502.18,139,239,283.23,3.02,-25,
21830,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:24 PM,57624,418057.42,6379498.84,250.2,-1.42,-0.94,418055,6379502.18,138,238,283.23,3.24,-26,
21831,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:25 PM,57625,418057.32,6379498.48,250.5,-1.7,-0.18,418055,6379502.18,138,238,283.23,3.24,-26,
21832,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:26 PM,57626,418057.32,6379498.48,250.1,-1.24,1.61,418053.76,6379501.14,135.5,238,259.72,3.72,-24,
21833,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:27 PM,57627,418057.22,6379498.48,250.2,-0.57,3.64,418053.76,6379501.14,138,238,259.72,3.72,-24,
21834,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:28 PM,57628,418057.12,6379498.48,250.6,-0.63,4.12,418053.76,6379501.14,138,238,259.72,3.41,-24,
21835,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:29 PM,57629,418057.11,6379498.29,250.8,-1.39,2.31,418053.76,6379501.14,138,238,259.72,3.05,-24,
21836,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:30 PM,57630,418057.01,6379498.11,250.8,-2.21,-0.27,418053.76,6379501.14,138,239,259.72,3.19,-26,
21837,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:31 PM,57631,418057,6379497.93,250.6,-1.63,-1.82,418053.76,6379501.14,138,239,259.72,3.24,-27,
21838,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:32 PM,57632,418056.9,6379497.93,250.5,-0.52,-0.95,418053.76,6379501.14,138,237,259.72,3.53,-27,
21839,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:33 PM,57633,418056.81,6379497.93,250.8,-0.13,1.8,418051.13,6379500.54,138,237,260.26,3.55,-26,
21840,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:34 PM,57634,418056.61,6379498.12,251,-0.96,4.38,418051.13,6379500.54,138,236,260.26,3.36,-27,
21841,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:35 PM,57635,418056.61,6379498.12,250.9,-1.65,4.16,418051.13,6379500.54,138,237,260.26,2.93,-24,
21842,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:36 PM,57636,418056.71,6379497.93,250.9,-1.47,1.35,418048.54,6379500.16,136,237,259.17,2.93,-24,
21843,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:37 PM,57637,418056.59,6379497.38,251.1,-1.33,-1.36,418048.54,6379500.16,138,238,259.17,2.65,-25,
21844,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:38 PM,57638,418056.59,6379497.38,251.3,-0.5,-1.52,418048.54,6379500.16,138,238,259.17,2.37,-25,
21845,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:39 PM,57639,418056.49,6379497.38,251.3,-0.26,0.76,418048.54,6379500.16,138,238,259.17,2.31,-26,
21846,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:40 PM,57640,418056.3,6379497.57,251.2,-1.22,3.75,418048.54,6379500.16,138,237,259.17,4.29,-26,
21847,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:41 PM,57641,418056.3,6379497.57,251.1,-1.12,4.79,418048.54,6379500.16,138,237,259.17,5.08,-26,
21848,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:42 PM,57642,418056.3,6379497.38,251.3,-0.5,2.8,418048.54,6379500.16,138,238,259.17,5.25,-25,
21849,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:43 PM,57643,418056.39,6379497.01,251.7,-1.04,-0.23,418046.79,6379498.81,135.8,239,253.06,5.31,-24,
21850,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:44 PM,57644,418056.28,6379496.83,251.8,-1.39,-1.57,418046.79,6379498.81,138,239,253.06,6.32,-24,
21851,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:45 PM,57645,418056.28,6379496.83,251.7,-0.74,-0.43,418046.79,6379498.81,138,240,253.06,6.15,-24,
21852,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:46 PM,57646,418056.28,6379496.83,251.7,-0.16,2.13,418046.79,6379498.81,138,240,253.06,5.84,-26,
21853,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:47 PM,57647,418056.19,6379497.01,251.8,-0.81,4.41,418045.52,6379498.78,135.5,240,254.03,5.84,-26,
21854,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:48 PM,57648,418055.99,6379497.02,251.7,-2.29,3.93,418045.52,6379498.78,138,239,254.03,5.22,-26,
21855,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:49 PM,57649,418056.08,6379496.64,251.9,-1.26,1.19,418045.52,6379498.78,138,240,254.03,4.29,-30,
21856,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:50 PM,57650,418056.07,6379496.27,252.2,0.23,-0.98,418043.76,6379498.62,135.9,241,255.24,3.55,-32,
21857,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:51 PM,57651,418055.87,6379496.28,252.3,-0.6,-0.65,418043.76,6379498.62,139,239,255.24,3.58,-33,
21858,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:52 PM,57652,418055.77,6379496.28,252.4,-0.9,1.2,418043.76,6379498.62,139,239,255.24,3.5,-29,
21859,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:53 PM,57653,418055.77,6379496.28,252.5,-0.21,3.07,418044.09,6379498.66,139,240,253.68,3.3,-30,
21860,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:54 PM,57654,418055.77,6379496.28,252.5,-0.79,3.7,418044.09,6379498.66,139,240,253.68,3.27,-30,
21861,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:55 PM,57655,418055.77,6379496.09,252.5,-1.25,2.74,418044.09,6379498.66,139,239,253.68,3.24,-31,
21862,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:56 PM,57656,418055.87,6379495.91,252.5,-0.75,0.95,418044.09,6379498.66,139,238,253.68,3.24,-31,
21863,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:57 PM,57657,418055.87,6379495.91,252.9,-0.48,-0.19,418044.09,6379498.66,139,239,253.68,3.61,-30,
21864,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:58 PM,57658,418055.86,6379495.72,253,-0.58,0.01,418044.09,6379498.66,139,239,253.68,3.61,-30,
21865,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:00:59 PM,57659,418055.87,6379495.91,253.1,-0.52,1.45,418044.09,6379498.66,139,239,253.68,3.64,-29,
