"","FILENAME","FRAME","TIME..HMS.","PERIOD","PERIOD.TIME..HMS.","LENGTH..mm.","PRECISION..mm.","RMS..mm.","RANGE..mm.","DIRECTION..deg.","HORZ..DIR...deg.","VERT..DIR...deg.","MID_X..mm.","MID_Y..mm.","MID_Z..mm.","OPCODE","TAPEREADER","DEPTH","COMMENT","YEAR","DIVE","TRANSECT_NUMBER","X","DIVE_NO","X.1","X.2","X.3","FAMILY","GENUS","SPECIES","CODE","NUMBER","STAGE","ACTIVITY","CHECK_ID","COMMENT.1","EVENT.TIME.HH.MM.SS"
"994","SL_2018SSEO_Dive_28_09-51-08.000.avi",25150,"10:05:08",NA,"",NA,6.025,0.775,1715.641,21.136,NA,NA,-172.778,-602.06,-1597.215,1,"KelliiWood",0,"N/A",2018,"SSEO_28",53,NA,28,NA,NA,NA,"","",NA,NA,6,"","","","Pyrosome - for Aaron",NA
"995","SL_2018SSEO_Dive_28_09-51-08.000.avi",61408,"10:25:17",NA,"",NA,8.914,0.317,2068.117,20.006,NA,NA,-630.421,-331.016,-1941.676,1,"KelliiWood",0,"N/A",2018,"SSEO_28",53,NA,28,NA,NA,NA,"","",NA,NA,20,"","","","Pyrosome - for Aaron",NA
"996","SL_2018SSEO_Dive_29_13-39-34.000.avi",37906,"14:00:39",NA,"",430.205,29.3,0.566,3607.088,20.99,2.226,3.344,1273.758,-216.632,-3367.743,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"greenling","lingcod",130,130,22,"","","","",NA
"997","SL_2018SSEO_Dive_29_13-39-34.000.avi",20229,"13:50:49",NA,"",497.799,15.458,0.932,1828.084,21.193,66.161,35.736,-166.747,639.499,-1704.443,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","yelloweye",145,145,13,"AD","Attracted","","",NA
"998","SL_2018SSEO_Dive_29_13-39-34.000.avi",26649,"13:54:23",NA,"",NA,33.611,0.938,4093.278,14.325,NA,NA,741.602,-709.706,-3962.482,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","yelloweye",145,145,17,"AD","Fish resting on bottom","","NO LENGTH, hiding body",NA
"999","SL_2018SSEO_Dive_29_13-39-34.000.avi",56897,"14:11:12",NA,"",591.27,42.259,1.843,4197.418,21.933,11.299,11.227,-1480.666,-515.452,-3893.618,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","yelloweye",145,145,32,"AD","Fish resting on bottom","","",NA
"1000","SL_2018SSEO_Dive_29_13-39-34.000.avi",60690,"14:13:18",NA,"",414.064,93.077,0.777,4235.488,11.523,55.793,7.034,31.551,845.532,-4150.113,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","yelloweye",145,145,33,"AD","Fish resting on bottom","","",NA
"1001","SL_2018SSEO_Dive_29_13-39-34.000.avi",62684,"14:14:24",NA,"",421.305,107.251,1.46,5185.337,28.469,45.727,1.672,-2376.885,678.239,-4558.303,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","yelloweye",145,145,34,"AD","Fish resting on bottom","","",NA
"1002","SL_2018SSEO_Dive_29_13-39-34.000.avi",72022,"14:19:36",NA,"",NA,52.66,0.646,5156.229,26.557,NA,NA,-2243.258,-554.367,-4609.466,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","yelloweye",145,145,41,"AD","Fish milling/hovering","","NO LENGTH, poor visibility",NA
"1003","SL_2018SSEO_Dive_29_13-39-34.000.avi",747,"13:40:00",NA,"",NA,67.955,2.029,5696.187,20.511,NA,NA,1642.732,1106.688,-5340.714,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,1,"","","","",NA
"1004","SL_2018SSEO_Dive_29_13-39-34.000.avi",1311,"13:40:19",NA,"",NA,52.636,0.632,5217.144,30.778,NA,NA,2580.791,660.517,-4485.736,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,2,"","","","",NA
"1005","SL_2018SSEO_Dive_29_13-39-34.000.avi",1349,"13:40:20",NA,"",NA,61.315,0.206,5631.267,13.05,NA,NA,-723,1018.387,-5491.022,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,3,"","","","",NA
"1006","SL_2018SSEO_Dive_29_13-39-34.000.avi",10049,"13:45:10",NA,"",NA,34.003,0.493,4196.294,22.157,NA,NA,-1582.057,22.435,-3886.576,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,6,"","","","",NA
"1007","SL_2018SSEO_Dive_29_13-39-34.000.avi",13281,"13:46:58",NA,"",NA,41.214,0.516,4519.462,26.985,NA,NA,1977.009,524.784,-4030.084,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,7,"","","","",NA
"1008","SL_2018SSEO_Dive_29_13-39-34.000.avi",14050,"13:47:23",NA,"",NA,10.158,1.231,2348.245,7.325,NA,NA,-176.08,-253.887,-2327.829,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","","","",NA
"1009","SL_2018SSEO_Dive_29_13-39-34.000.avi",18675,"13:49:58",NA,"",NA,54.079,0.494,5244.797,14.24,NA,NA,-778.841,1002.915,-5088.759,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,11,"","","","",NA
"1010","SL_2018SSEO_Dive_29_13-39-34.000.avi",19309,"13:50:19",NA,"",NA,17.872,0.866,3030.368,16.975,NA,NA,884.033,20.763,-2898.48,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,12,"","","","",NA
"1011","SL_2018SSEO_Dive_29_13-39-34.000.avi",23613,"13:52:42",NA,"",NA,21.359,3.406,3604.834,0.553,NA,NA,-28.903,1.21,-3604.718,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,14,"","","","",NA
"1012","SL_2018SSEO_Dive_29_13-39-34.000.avi",29573,"13:56:01",NA,"",NA,20.182,1.071,3094.309,27.214,NA,NA,1229.576,-714.216,-2748.234,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,18,"","","","",NA
"1013","SL_2018SSEO_Dive_29_13-39-34.000.avi",33387,"13:58:08",NA,"",NA,17.837,1.701,2930.805,20.076,NA,NA,-890.409,-482.114,-2750.338,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,20,"","","","",NA
"1014","SL_2018SSEO_Dive_29_13-39-34.000.avi",37571,"14:00:27",NA,"",NA,28.428,1.611,3846.916,15.666,NA,NA,1038.654,-35.419,-3703.878,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,21,"","","","",NA
"1015","SL_2018SSEO_Dive_29_13-39-34.000.avi",38966,"14:01:14",NA,"",NA,52.271,1.741,5266.954,10.632,NA,NA,640.61,704.567,-5180.155,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,23,"","","","",NA
"1016","SL_2018SSEO_Dive_29_13-39-34.000.avi",39455,"14:01:30",NA,"",NA,23.168,0.506,3431.066,26.561,NA,NA,-1506.126,-307.655,-3067.433,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,24,"","","","",NA
"1017","SL_2018SSEO_Dive_29_13-39-34.000.avi",39677,"14:01:38",NA,"",NA,55.128,1.79,5180.354,24.17,NA,NA,2041.656,-598.856,-4723.249,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","","","",NA
"1018","SL_2018SSEO_Dive_29_13-39-34.000.avi",43629,"14:03:49",NA,"",NA,24.826,0.977,3594.204,13.031,NA,NA,792.027,-189.33,-3500.736,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,26,"","","","",NA
"1019","SL_2018SSEO_Dive_29_13-39-34.000.avi",47044,"14:05:43",NA,"",NA,37.72,0.187,4492.323,30.772,NA,NA,-2230.416,535.426,-3862.581,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","","","",NA
"1020","SL_2018SSEO_Dive_29_13-39-34.000.avi",55826,"14:10:36",NA,"",NA,22.072,0.206,3388.355,28.089,NA,NA,-1575.381,-266.962,-2987.952,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,28,"","","","",NA
"1021","SL_2018SSEO_Dive_29_13-39-34.000.avi",56380,"14:10:54",NA,"",NA,17,0.268,2854.034,25.505,NA,NA,1142.878,-464.718,-2573.592,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,29,"","","","",NA
"1022","SL_2018SSEO_Dive_29_13-39-34.000.avi",56760,"14:11:07",NA,"",NA,29.665,4.332,3951.652,10.462,NA,NA,405.332,-611.673,-3882.926,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,31,"","","","",NA
"1023","SL_2018SSEO_Dive_29_13-39-34.000.avi",66411,"14:16:29",NA,"",NA,21.159,1.981,3205.268,27.263,NA,NA,1379.446,-517.182,-2846.646,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,35,"","","","",NA
"1024","SL_2018SSEO_Dive_29_13-39-34.000.avi",66854,"14:16:43",NA,"",NA,49.128,0.284,4913.391,18.061,NA,NA,-845.493,1243.59,-4677.61,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,37,"","","","",NA
"1025","SL_2018SSEO_Dive_29_13-39-34.000.avi",66854,"14:16:43",NA,"",NA,27.579,0.988,3888.372,8.534,NA,NA,314.109,464.632,-3847.713,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,38,"","","","",NA
"1026","SL_2018SSEO_Dive_29_13-39-34.000.avi",67287,"14:16:58",NA,"",NA,18.458,1.771,3108.506,14.183,NA,NA,759.842,37.551,-3013.974,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,39,"","","","",NA
"1027","SL_2018SSEO_Dive_29_13-39-34.000.avi",68057,"14:17:24",NA,"",NA,40.005,1.1,4441.552,16.53,NA,NA,672.915,-1091.1,-4252.537,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,40,"","","","",NA
"1028","SL_2018SSEO_Dive_29_13-39-34.000.avi",74556,"14:21:00",NA,"",NA,16.368,0.153,2834.103,16.33,NA,NA,-668.399,-447.581,-2717.546,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,42,"","","","",NA
"1029","SL_2018SSEO_Dive_29_13-39-34.000.avi",75494,"14:21:31",NA,"",NA,25.821,1.64,3613.804,17.173,NA,NA,-1020.394,294.605,-3454.212,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","rosethorn",150,150,43,"","","","",NA
"1030","SL_2018SSEO_Dive_29_13-39-34.000.avi",24997,"13:53:28",NA,"",NA,51.085,0.417,5081.209,15.655,NA,NA,622.546,1197.015,-4898.803,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","silvergray",157,157,15,"","","","",NA
"1031","SL_2018SSEO_Dive_29_13-39-34.000.avi",24997,"13:53:28",NA,"",NA,72.04,1.033,5842.07,22.638,NA,NA,1902.365,1171.796,-5397.934,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","silvergray",157,157,16,"","","","",NA
"1032","SL_2018SSEO_Dive_29_13-39-34.000.avi",32374,"13:57:34",NA,"",NA,48.544,1.247,4796.024,29.834,NA,NA,1669.78,1683.337,-4168.939,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","silvergray",157,157,19,"","","","",NA
"1033","SL_2018SSEO_Dive_29_13-39-34.000.avi",66641,"14:16:36",NA,"",NA,34.475,0.406,4125.407,28.383,NA,NA,-1766.8,832.746,-3633.722,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","silvergray",157,157,36,"","","","",NA
"1034","SL_2018SSEO_Dive_29_13-39-34.000.avi",17435,"13:49:16",NA,"",NA,23.471,0.73,3433.406,22.781,NA,NA,-1312.046,-230.5,-3164.44,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","dusky",172,172,10,"","","","",NA
"1035","SL_2018SSEO_Dive_29_13-39-34.000.avi",56436,"14:10:56",NA,"",NA,28.12,0.883,3827.619,27.881,NA,NA,-1761.988,297.944,-3384.863,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"rockfish","dusky",172,172,30,"","","","",NA
"1036","SL_2018SSEO_Dive_29_13-39-34.000.avi",9034,"13:44:36",NA,"",NA,6.43,0.249,1764.527,26.989,NA,NA,758.14,-265.693,-1571.046,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"greenling","kelp greenling",194,194,5,"","","","",NA
"1037","SL_2018SSEO_Dive_29_13-39-34.000.avi",14533,"13:47:39",NA,"",490.775,12.259,0.389,2127.776,16.534,21.275,4.681,473.73,-377.172,-2039.792,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"halibut","halibut",200,200,9,"","","","",NA
"1038","SL_2018SSEO_Dive_29_13-39-34.000.avi",7059,"13:43:30",NA,"",NA,24.681,0.653,3597.527,11.338,NA,NA,421.992,549.787,-3530.135,1,"KelliiWood",0,"N/A",2018,"SSEO_29",43,NA,29,NA,NA,NA,"skate","skate",700,700,4,"","","","",NA
"1039","SL_2018SSEO_Dive_30_14-57-58.000.avi",12431,"15:04:55",NA,"",502.614,40.556,3.338,3108.441,17.896,44.954,21.165,-913.598,278.875,-2958.035,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"cod","Pacific cod",110,110,2,"","","","",NA
"1040","SL_2018SSEO_Dive_30_14-57-58.000.avi",36471,"15:18:17",NA,"",547.394,88.728,0.864,4873.853,9.375,36.49,12.206,-288.225,739.739,-4808.758,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"cod","Pacific cod",110,110,7,"","","","",NA
"1041","SL_2018SSEO_Dive_30_14-57-58.000.avi",57356,"15:29:53",NA,"",335.279,49.039,0.803,4201.806,23.997,14.659,5.106,1700.81,165.437,-3838.626,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"cod","Pacific cod",110,110,22,"","","","",NA
"1042","SL_2018SSEO_Dive_30_14-57-58.000.avi",63011,"15:33:01",NA,"",NA,34.294,1.025,4096.81,22.665,NA,NA,-560.637,-1494.821,-3772.937,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"greenling","lingcod",130,130,31,"","","","NO LENGTH, too dark",NA
"1043","SL_2018SSEO_Dive_30_14-57-58.000.avi",23446,"15:11:03",NA,"",NA,43.331,0.653,4687.976,20.068,NA,NA,-363.085,1544.91,-4411.184,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","yelloweye",145,145,5,"AD","Fish resting on bottom","","",NA
"1044","SL_2018SSEO_Dive_30_14-57-58.000.avi",53722,"15:27:52",NA,"",508.91,46.342,0.586,6709.383,14.599,5.214,1.882,-872.653,1448.623,-6492.749,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","yelloweye",145,145,20,"AD","Fish milling/hovering","","",NA
"1045","SL_2018SSEO_Dive_30_14-57-58.000.avi",63354,"15:33:13",NA,"",458.352,2.994,0.502,1071.058,19.504,11.608,19.565,349.49,-75.689,-1009.601,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","yelloweye",145,145,32,"AD","Attracted","","",NA
"1046","SL_2018SSEO_Dive_30_14-57-58.000.avi",64450,"15:33:49",NA,"",651.98,70.667,3.046,6674.563,31.165,85.768,72.975,3314.958,970.58,-5711.289,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","yelloweye",145,145,35,"AD","Fish milling/hovering","","",NA
"1047","SL_2018SSEO_Dive_30_14-57-58.000.avi",69082,"15:36:24",NA,"",472.255,51.865,1.257,4674.911,25.18,15.589,12.742,1516.33,-1287.158,-4230.693,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","yelloweye",145,145,45,"AD","Fish resting on bottom","","",NA
"1048","SL_2018SSEO_Dive_30_14-57-58.000.avi",62100,"15:32:31",NA,"",NA,30.37,2.438,3805.331,27.967,NA,NA,-1170.324,-1364.118,-3354.112,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","canary",146,146,27,"","","","",NA
"1049","SL_2018SSEO_Dive_30_14-57-58.000.avi",62110,"15:32:31",NA,"",NA,40.225,1.32,4436.072,21.648,NA,NA,-618.898,-1535.678,-4115.507,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","canary",146,146,28,"","","","",NA
"1050","SL_2018SSEO_Dive_30_14-57-58.000.avi",63991,"15:33:34",NA,"",NA,8.069,0.653,2050.023,33.162,NA,NA,-938.832,-621.911,-1713.013,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","tiger",148,148,33,"","","","",NA
"1051","SL_2018SSEO_Dive_30_14-57-58.000.avi",1979,"14:59:07",NA,"",NA,31.157,0.074,4008.495,20.234,NA,NA,-1386.111,-46.586,-3760.926,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,1,"","","","",NA
"1052","SL_2018SSEO_Dive_30_14-57-58.000.avi",21986,"15:10:14",NA,"",NA,53.914,1.007,5234.556,14.695,NA,NA,-713.776,1094.202,-5068.907,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,3,"","","","",NA
"1053","SL_2018SSEO_Dive_30_14-57-58.000.avi",22915,"15:10:45",NA,"",NA,30.05,0.235,3911.303,16.996,NA,NA,-1103.559,279.95,-3741.935,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,4,"","","","",NA
"1054","SL_2018SSEO_Dive_30_14-57-58.000.avi",39983,"15:20:14",NA,"",NA,18.699,1.881,3107.251,13.853,NA,NA,-698.321,241.468,-3018.12,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","","","",NA
"1055","SL_2018SSEO_Dive_30_14-57-58.000.avi",40671,"15:20:37",NA,"",NA,36.194,1.048,4306.131,16.867,NA,NA,1242.689,-150.566,-4120.172,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,9,"","","","",NA
"1056","SL_2018SSEO_Dive_30_14-57-58.000.avi",44012,"15:22:28",NA,"",NA,43.419,9.248,4959.078,7.647,NA,NA,659.739,-9.757,-4914.988,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,14,"","","","",NA
"1057","SL_2018SSEO_Dive_30_14-57-58.000.avi",44640,"15:22:49",NA,"",NA,30.529,0.437,4003.603,18.671,NA,NA,-19.893,1262.404,-3799.313,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,15,"","","","",NA
"1058","SL_2018SSEO_Dive_30_14-57-58.000.avi",45029,"15:23:02",NA,"",NA,13.533,1.014,2521.364,25.747,NA,NA,930.648,-588.945,-2268.108,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,16,"","","","",NA
"1059","SL_2018SSEO_Dive_30_14-57-58.000.avi",53389,"15:27:41",NA,"",NA,14.18,0.332,2691.487,13.254,NA,NA,-571.593,-245.681,-2618.592,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,19,"","","","",NA
"1060","SL_2018SSEO_Dive_30_14-57-58.000.avi",54262,"15:28:10",NA,"",NA,46.272,2.265,5231.303,5.247,NA,NA,0.475,452.179,-5211.723,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,21,"","","","",NA
"1061","SL_2018SSEO_Dive_30_14-57-58.000.avi",59594,"15:31:07",NA,"",NA,39.384,1.792,4633.175,10.589,NA,NA,226.959,797.626,-4558.354,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,23,"","","","",NA
"1062","SL_2018SSEO_Dive_30_14-57-58.000.avi",64520,"15:33:52",NA,"",NA,28.921,2.843,3714.349,20.039,NA,NA,867.96,913.317,-3494.122,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,36,"","","","",NA
"1063","SL_2018SSEO_Dive_30_14-57-58.000.avi",64599,"15:33:54",NA,"",NA,30.347,1.625,3928.229,15.293,NA,NA,977.474,324.47,-3790.81,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","rosethorn",150,150,37,"","","","",NA
"1064","SL_2018SSEO_Dive_30_14-57-58.000.avi",61710,"15:32:18",NA,"",NA,49.579,1.224,4869.586,20.793,NA,NA,1011.046,1379.243,-4559.424,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","yellowtail",155,155,26,"","","","",NA
"1065","SL_2018SSEO_Dive_30_14-57-58.000.avi",52587,"15:27:14",NA,"",NA,25.81,0.227,3509.514,21.139,NA,NA,-854.065,917.552,-3278.012,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","silvergray",157,157,18,"","","","",NA
"1066","SL_2018SSEO_Dive_30_14-57-58.000.avi",62458,"15:32:43",NA,"",NA,40.218,0.774,4375.14,26.314,NA,NA,-1544.057,1153.843,-3927.643,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","silvergray",157,157,29,"","","","",NA
"1067","SL_2018SSEO_Dive_30_14-57-58.000.avi",25382,"15:12:07",NA,"",NA,44.817,0.492,4845.216,17.023,NA,NA,-1415.135,74.181,-4633.358,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,6,"","","","",NA
"1068","SL_2018SSEO_Dive_30_14-57-58.000.avi",43181,"15:22:00",NA,"",NA,32.5,0.736,4275.481,6.989,NA,NA,-324.872,384.994,-4245.701,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,10,"","","","",NA
"1069","SL_2018SSEO_Dive_30_14-57-58.000.avi",43181,"15:22:00",NA,"",NA,37.472,0.33,4361.97,16.186,NA,NA,-1143.861,391.358,-4191.086,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,11,"","","","",NA
"1070","SL_2018SSEO_Dive_30_14-57-58.000.avi",43181,"15:22:00",NA,"",NA,25.417,1.933,3620.841,24.963,NA,NA,-1524.188,-126.248,-3281.981,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,12,"","","","",NA
"1071","SL_2018SSEO_Dive_30_14-57-58.000.avi",43355,"15:22:06",NA,"",NA,20.515,1.092,3272.829,10.773,NA,NA,530.628,-320.597,-3213.575,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,13,"","","","",NA
"1072","SL_2018SSEO_Dive_30_14-57-58.000.avi",51900,"15:26:51",NA,"",NA,31.868,0.798,4246.908,6.315,NA,NA,155.503,-461.783,-4218.863,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,17,"","","","",NA
"1073","SL_2018SSEO_Dive_30_14-57-58.000.avi",61311,"15:32:05",NA,"",NA,8.069,0.604,1939.29,24.428,NA,NA,519.677,601.955,-1768.737,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,24,"","","","",NA
"1074","SL_2018SSEO_Dive_30_14-57-58.000.avi",61617,"15:32:15",NA,"",NA,27.554,0.352,3735.502,33.336,NA,NA,1742.239,1069.988,-3126.292,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,25,"","","","",NA
"1075","SL_2018SSEO_Dive_30_14-57-58.000.avi",64199,"15:33:41",NA,"",NA,14.873,0.071,2909.482,5.765,NA,NA,120.366,251.736,-2896.071,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,34,"","","","",NA
"1076","SL_2018SSEO_Dive_30_14-57-58.000.avi",64637,"15:33:56",NA,"",NA,43.492,0.399,4722.383,29.755,NA,NA,2279.338,524.798,-4102.451,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,38,"","","","",NA
"1077","SL_2018SSEO_Dive_30_14-57-58.000.avi",64664,"15:33:56",NA,"",NA,24.538,0.812,3543.84,33.844,NA,NA,1677.51,1025.031,-2948.572,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,39,"","","","",NA
"1078","SL_2018SSEO_Dive_30_14-57-58.000.avi",64843,"15:34:02",NA,"",NA,31.107,0.098,3854.751,22.486,NA,NA,745.136,1254.14,-3568.054,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,40,"","","","",NA
"1079","SL_2018SSEO_Dive_30_14-57-58.000.avi",65120,"15:34:12",NA,"",NA,28.606,2.536,3933.283,28.672,NA,NA,-1886.142,-79.98,-3450.62,1,"KelliiWood",0,"N/A",2018,"SSEO_30",42,NA,30,NA,NA,NA,"rockfish","dusky",172,172,41,"","","","",NA
