"","Filename","Frame","Time..HMS.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Depth","Comment","Year","Dive","Transect.Number","Dive.Type","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time.HH.MM.SS"
"283","SL_2019_EYKT_Dive_03_10-05-43.000.avi",77404,"10:48:45",NA,33.803,4.571,3828.633,17.679,NA,NA,-872.231,754.217,-3650.863,1,"KelliiWood",65,"N/A",2019,3,7,"Line","rockfish","rosethorn",150,150,64,"","","","",""
"284","SL_2019_EYKT_Dive_03_10-05-43.000.avi",77424,"10:48:46",NA,21.815,1.688,3165.885,31.742,NA,NA,-1592.056,478.525,-2694.291,1,"KelliiWood",65,"N/A",2019,3,7,"Line","rockfish","yelloweye",145,145,65,"AD","Fish actively swimming in frame","","",""
"285","SL_2019_EYKT_Dive_04_11-21-19.000.avi",2780,"11:22:58",NA,115.222,3.554,7142.21,26.114,NA,NA,-3053.418,722.179,-6416.094,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,1,"","","","",""
"286","SL_2019_EYKT_Dive_04_11-21-19.000.avi",3342,"11:23:16",NA,52.266,0.396,4802.094,26.491,NA,NA,-2071.618,527.404,-4300.041,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,2,"","","","",""
"287","SL_2019_EYKT_Dive_04_11-21-19.000.avi",6246,"11:24:53",NA,25.94,0.315,3669.752,4.705,NA,NA,-223.776,186.73,-3658.16,1,"KelliiWood",45,"N/A",2019,4,8,"Line","prowfish","prowfish",215,215,3,"","","","",""
"288","SL_2019_EYKT_Dive_04_11-21-19.000.avi",7216,"11:25:26",NA,89.239,0.957,6328.245,14.933,NA,NA,1298.744,961.615,-6118.434,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,4,"","","","",""
"289","SL_2019_EYKT_Dive_04_11-21-19.000.avi",7355,"11:25:30",NA,102.887,1.252,6716.344,28.491,NA,NA,-3014.326,1061.796,-5907.259,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,5,"","","","",""
"290","SL_2019_EYKT_Dive_04_11-21-19.000.avi",9871,"11:26:54",NA,31.129,2.023,3748.083,20.221,NA,NA,266.597,-1281.855,-3511.965,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,6,"","","","",""
"291","SL_2019_EYKT_Dive_04_11-21-19.000.avi",10995,"11:27:31",NA,18.566,1.112,2836.515,31.283,NA,NA,1114.609,-972.541,-2420.254,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","tiger",148,148,7,"","","","",""
"292","SL_2019_EYKT_Dive_04_11-21-19.000.avi",11146,"11:27:37",NA,51.384,4.36,4733.205,18.112,NA,NA,1312.978,-682.33,-4495.97,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","tiger",148,148,8,"","","","",""
"293","SL_2019_EYKT_Dive_04_11-21-19.000.avi",15657,"11:30:07",NA,14.287,1.655,2515.101,25.189,NA,NA,251.926,-1049.488,-2271.748,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","tiger",148,148,9,"","","","",""
"294","SL_2019_EYKT_Dive_04_11-21-19.000.avi",15788,"11:30:11",NA,14.235,0.434,2588.578,10.222,NA,NA,408.796,-219.726,-2546.634,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,10,"","","","",""
"295","SL_2019_EYKT_Dive_04_11-21-19.000.avi",16362,"11:30:30",NA,94.712,2.175,6685.391,16.173,NA,NA,240.651,1820.802,-6428.158,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,11,"","","","",""
"296","SL_2019_EYKT_Dive_04_11-21-19.000.avi",17286,"11:31:01",NA,37.006,0.168,4454.508,3.271,NA,NA,129.489,200.879,-4448.092,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,12,"","","","",""
"297","SL_2019_EYKT_Dive_04_11-21-19.000.avi",20305,"11:32:42",NA,85.99,1.696,6406.008,13.533,NA,NA,-1497.74,-88.348,-6227.833,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,13,"","","","",""
"298","SL_2019_EYKT_Dive_04_11-21-19.000.avi",20771,"11:32:57",538.346,55.29,1.313,4571.909,31.388,19.784,32.821,1645.714,1720.997,-3902.838,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","yelloweye",145,145,15,"AD","Fish actively swimming in frame","","",""
"299","SL_2019_EYKT_Dive_04_11-21-19.000.avi",20771,"11:32:57",NA,86.69,0.826,6289.886,16.693,NA,NA,-1759.253,387.529,-6026.402,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,14,"","","","",""
"300","SL_2019_EYKT_Dive_04_11-21-19.000.avi",21231,"11:33:13",NA,44.024,0.651,4416.533,16.422,NA,NA,-1150.51,-502.132,-4234.378,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,16,"","","","",""
"301","SL_2019_EYKT_Dive_04_11-21-19.000.avi",21597,"11:33:25",NA,60.602,0.63,5343.047,12.441,NA,NA,442.578,1041.741,-5221.787,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,17,"","","","",""
"302","SL_2019_EYKT_Dive_04_11-21-19.000.avi",22231,"11:33:46",NA,17.265,0.38,2783.134,28.4,NA,NA,1276.13,342.005,-2449.563,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","yelloweye",145,145,18,"AD","Fish seeking cover","","NO LENGTH - partial view",""
"303","SL_2019_EYKT_Dive_04_11-21-19.000.avi",22231,"11:33:46",NA,43.765,0.77,4456.05,14.368,NA,NA,603.028,909.557,-4320.353,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,19,"","","","",""
"304","SL_2019_EYKT_Dive_04_11-21-19.000.avi",22589,"11:33:58",NA,44.598,2.001,4575.225,29.374,NA,NA,-2237.481,-189.194,-3986.297,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,20,"","","","",""
"305","SL_2019_EYKT_Dive_04_11-21-19.000.avi",22691,"11:34:01",NA,60.998,0.412,5194.136,16.503,NA,NA,888.488,1157.997,-4984.845,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,21,"","","","",""
"306","SL_2019_EYKT_Dive_04_11-21-19.000.avi",22962,"11:34:10",NA,64.01,0.303,5343.872,20.81,NA,NA,539.253,1800.336,-5002.496,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,22,"","","","",""
"307","SL_2019_EYKT_Dive_04_11-21-19.000.avi",24721,"11:35:09",NA,21.533,0.678,3285.279,6.777,NA,NA,117.561,-382.455,-3260.823,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,23,"","","","",""
"308","SL_2019_EYKT_Dive_04_11-21-19.000.avi",30834,"11:38:33",NA,28.054,4.27,3586.934,31.192,NA,NA,1760.218,581.565,-3070.751,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","silvergray",157,157,24,"","","","",""
"309","SL_2019_EYKT_Dive_04_11-21-19.000.avi",30834,"11:38:33",NA,36.004,0.827,4057.489,16.033,NA,NA,-1105.571,-198.637,-3898.906,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,25,"","","","",""
"310","SL_2019_EYKT_Dive_04_11-21-19.000.avi",31206,"11:38:45",NA,38.494,2.604,4339.309,32.67,NA,NA,-2317.857,323.058,-3654.144,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,26,"","","","",""
"311","SL_2019_EYKT_Dive_04_11-21-19.000.avi",31820,"11:39:06",NA,90.216,1.234,6625.104,9.124,NA,NA,861.14,575.575,-6543.635,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,27,"","","","",""
"312","SL_2019_EYKT_Dive_04_11-21-19.000.avi",32175,"11:39:17",NA,49.984,0.104,4662.238,25.314,NA,NA,703.094,1848.511,-4221.982,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,28,"","","","",""
"313","SL_2019_EYKT_Dive_04_11-21-19.000.avi",32175,"11:39:17",NA,57.579,1.586,4927.226,27.026,NA,NA,1309.113,1798.714,-4396.408,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,29,"","","","",""
"314","SL_2019_EYKT_Dive_04_11-21-19.000.avi",33618,"11:40:06",NA,46.751,1.806,4498.925,31.319,NA,NA,-1913.869,-1359.272,-3837.943,1,"KelliiWood",45,"N/A",2019,4,8,"Line","","unknown",NA,NA,30,"","","YES","Might be a lingcod"," but I can't tell."
"315","SL_2019_EYKT_Dive_04_11-21-19.000.avi",33727,"11:40:09",NA,73.988,0.923,6253.333,4.647,NA,NA,474.137,153.696,-6233.437,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,31,"","","","",""
"316","SL_2019_EYKT_Dive_04_11-21-19.000.avi",34588,"11:40:38",NA,77.19,0.407,5949.961,18.491,NA,NA,1878.038,-207.167,-5641.994,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,32,"","","","",""
"317","SL_2019_EYKT_Dive_04_11-21-19.000.avi",34917,"11:40:49",NA,70.241,0.785,5615.848,22.945,NA,NA,-2163.011,317.974,-5172.816,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,33,"","","","",""
"318","SL_2019_EYKT_Dive_04_11-21-19.000.avi",35143,"11:40:56",505.014,92.793,0.396,4355.109,25.296,49.592,3.251,1551.112,1028.123,-3937.51,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","yelloweye",145,145,34,"AD","Fish actively swimming in frame","","",""
"319","SL_2019_EYKT_Dive_04_11-21-19.000.avi",35824,"11:41:19",NA,34.643,0.288,3939.119,25.095,NA,NA,1637.396,317.415,-3568.591,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,35,"","","","",""
"320","SL_2019_EYKT_Dive_04_11-21-19.000.avi",36133,"11:41:29",NA,41.954,0.727,4806.415,1.773,NA,NA,20.768,128.003,-4804.665,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,36,"","","","",""
"321","SL_2019_EYKT_Dive_04_11-21-19.000.avi",36133,"11:41:29",NA,59.327,1.775,5467.978,7.951,NA,NA,734.639,158.318,-5416.089,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","tiger",148,148,37,"","","","",""
"322","SL_2019_EYKT_Dive_04_11-21-19.000.avi",36514,"11:41:42",NA,60.336,1.146,5284.512,15.319,NA,NA,396.776,1318.186,-5102.06,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,38,"","","","",""
"323","SL_2019_EYKT_Dive_04_11-21-19.000.avi",37094,"11:42:01",NA,39.389,0.232,4538.898,4.825,NA,NA,-173.6,321.908,-4524.139,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,39,"","","","",""
"324","SL_2019_EYKT_Dive_04_11-21-19.000.avi",37378,"11:42:11",NA,53.049,0.341,5196.731,7.114,NA,NA,-642.156,-63.578,-5156.511,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,40,"","","","",""
"325","SL_2019_EYKT_Dive_04_11-21-19.000.avi",37530,"11:42:16",NA,66.779,0.904,5535.218,23.229,NA,NA,-2182.95,-48.549,-5086.355,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,41,"","","","",""
"326","SL_2019_EYKT_Dive_04_11-21-19.000.avi",39036,"11:43:06",NA,40.625,0.384,4419.784,9.429,NA,NA,-663.11,-308.25,-4358.871,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","dusky",172,172,42,"","","","",""
"327","SL_2019_EYKT_Dive_04_11-21-19.000.avi",39915,"11:43:35",NA,71.164,1.091,5580.622,23.512,NA,NA,-2162.998,-547.699,-5115.155,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,43,"","","","",""
"328","SL_2019_EYKT_Dive_04_11-21-19.000.avi",40027,"11:43:39",NA,42.221,0.065,4368.28,14.64,NA,NA,613.119,901.267,-4230.091,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,44,"","","","",""
"329","SL_2019_EYKT_Dive_04_11-21-19.000.avi",40375,"11:43:51",NA,57.113,0.494,5392.658,8.398,NA,NA,-12.693,766.129,-5337.944,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,45,"","","","",""
"330","SL_2019_EYKT_Dive_04_11-21-19.000.avi",41002,"11:44:12",NA,66.566,0.831,5305.084,25.48,NA,NA,1912.839,1225.594,-4794.047,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,46,"","","","",""
"331","SL_2019_EYKT_Dive_04_11-21-19.000.avi",66531,"11:58:23",NA,23.072,0.542,3354.902,31.2,NA,NA,-1737.523,25.296,-2869.798,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,47,"","","","",""
"332","SL_2019_EYKT_Dive_04_11-21-19.000.avi",68021,"11:59:12",NA,69.804,0.241,5743.392,11.83,NA,NA,-500.263,1043.351,-5625.629,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,48,"","","","",""
"333","SL_2019_EYKT_Dive_04_11-21-19.000.avi",68542,"11:59:30",NA,59.674,0.668,5012.461,28.127,NA,NA,-1923.444,1354.906,-4425.987,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","silvergray",157,157,49,"","","","",""
"334","SL_2019_EYKT_Dive_04_11-21-19.000.avi",68542,"11:59:30",NA,38.511,0.841,4022.868,27.563,NA,NA,1349.332,1268.085,-3571.377,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","silvergray",157,157,50,"","","","",""
"335","SL_2019_EYKT_Dive_04_11-21-19.000.avi",71814,"12:01:19",NA,65.737,3.941,5682.779,32.385,NA,NA,-3022.811,336.702,-4800.335,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,51,"","","","",""
"336","SL_2019_EYKT_Dive_04_11-21-19.000.avi",72036,"12:01:26",NA,45.826,1.665,4584.205,29.166,NA,NA,-2207.323,-360.89,-4001.552,1,"KelliiWood",45,"N/A",2019,4,8,"Line","rockfish","rosethorn",150,150,52,"","","","",""
"337","SL_2019_EYKT_Dive_05_12-55-58.000.avi",4307,"12:58:34",NA,55.289,0.234,5082.724,11.627,NA,NA,804.022,614.761,-4980.934,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,1,"","","","",""
"338","SL_2019_EYKT_Dive_05_12-55-58.000.avi",4659,"12:58:45",NA,69.142,0.178,5472.38,18.906,NA,NA,-1536.17,864.752,-5180.669,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,2,"","","","",""
"339","SL_2019_EYKT_Dive_05_12-55-58.000.avi",21450,"13:08:05",1075.316,101.149,0.154,5561.138,25.658,27.325,21.902,1981.994,1367.468,-5012.783,1,"KelliiWood",80,"N/A",2019,5,9,"Line","eel","wolf eel",217,217,3,"","","","I'm fairly certain that is a wolf eel",""
"340","SL_2019_EYKT_Dive_05_12-55-58.000.avi",31257,"13:13:32",NA,25.208,0.373,3564.766,5.806,NA,NA,279.063,-242.549,-3545.539,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,4,"","","","",""
"341","SL_2019_EYKT_Dive_05_12-55-58.000.avi",31279,"13:13:33",NA,22.5,0.253,3277.623,9.118,NA,NA,395.791,-349.26,-3234.838,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,76,"","","","MISSED FIRST ROUND",""
"342","SL_2019_EYKT_Dive_05_12-55-58.000.avi",31822,"13:13:51",NA,105.273,1.497,6736.219,25.236,NA,NA,1180.239,2593.831,-6103.746,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","yelloweye",145,145,5,"AD","Attracted","","NO LENGTH - facing cameras",""
"343","SL_2019_EYKT_Dive_05_12-55-58.000.avi",31993,"13:13:56",NA,28.34,0.542,3882.023,2.801,NA,NA,98.346,-177.761,-3876.704,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,6,"","","","",""
"344","SL_2019_EYKT_Dive_05_12-55-58.000.avi",32031,"13:13:58",NA,56.852,0.61,5180.654,10.868,NA,NA,-620.412,734.069,-5090.718,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,7,"","","","",""
"345","SL_2019_EYKT_Dive_05_12-55-58.000.avi",32146,"13:14:02",NA,43.575,2.417,4364.866,19.634,NA,NA,-1396.731,-463.882,-4109.259,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","dusky",172,172,8,"","","","",""
"346","SL_2019_EYKT_Dive_05_12-55-58.000.avi",32212,"13:14:04",604.54,150.646,1.281,7656.5,17.658,19.188,7.295,-1478.175,1791.393,-7295.745,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","yelloweye",145,145,9,"AD","Fish milling/hovering","","",""
"347","SL_2019_EYKT_Dive_05_12-55-58.000.avi",32212,"13:14:04",NA,40.202,2.975,4282.058,16.584,NA,NA,-1207.083,-207.881,-4103.139,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,10,"","","","",""
"348","SL_2019_EYKT_Dive_05_12-55-58.000.avi",32212,"13:14:04",NA,28.697,0.897,3770.891,9.057,NA,NA,-590.945,41.121,-3724.072,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","dusky",172,172,11,"","","","",""
"349","SL_2019_EYKT_Dive_05_12-55-58.000.avi",32614,"13:14:17",NA,34.3,1.063,4303.352,2.754,NA,NA,-106.02,160.286,-4299.059,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","tiger",148,148,12,"","","","",""
"350","SL_2019_EYKT_Dive_05_12-55-58.000.avi",33082,"13:14:33",NA,37.87,0.143,3985.311,21.907,NA,NA,-1115.117,-998.418,-3693.559,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,13,"","","","",""
"351","SL_2019_EYKT_Dive_05_12-55-58.000.avi",33118,"13:14:34",NA,70.246,0.481,5532.715,22.248,NA,NA,1965.991,702.788,-5123.661,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,14,"","","","",""
"352","SL_2019_EYKT_Dive_05_12-55-58.000.avi",33710,"13:14:54",NA,79.56,0.078,6026.303,34.511,NA,NA,2688.78,2084.361,-4974.157,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","yelloweye",145,145,15,"AD","Fish milling/hovering","","",""
"353","SL_2019_EYKT_Dive_05_12-55-58.000.avi",34759,"13:15:29",NA,68.512,7.095,5451.715,27.841,NA,NA,2314.378,1041.818,-4824.88,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,16,"","","","",""
"354","SL_2019_EYKT_Dive_05_12-55-58.000.avi",34874,"13:15:32",NA,19.282,0.754,3234.399,0.41,NA,NA,-23.066,-11.083,-3234.297,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,17,"","","","",""
"355","SL_2019_EYKT_Dive_05_12-55-58.000.avi",34874,"13:15:32",NA,47.826,1.59,4546.814,19.344,NA,NA,1281.223,774.5,-4293.266,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,18,"","","","",""
"356","SL_2019_EYKT_Dive_05_12-55-58.000.avi",35712,"13:16:00",NA,14.653,0.126,2710.096,5.656,NA,NA,188.108,-200.399,-2696.123,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,19,"","","","",""
"357","SL_2019_EYKT_Dive_05_12-55-58.000.avi",36467,"13:16:26",NA,19.853,2.681,2958.09,16.91,NA,NA,787.621,-357.667,-2828.785,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,20,"","","","",""
"358","SL_2019_EYKT_Dive_05_12-55-58.000.avi",37520,"13:17:01",NA,30.652,0.184,3941.296,6.529,NA,NA,-407.757,170.26,-3916.448,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,21,"","","","",""
"359","SL_2019_EYKT_Dive_05_12-55-58.000.avi",41229,"13:19:04",NA,73.403,0.981,5826.254,14.311,NA,NA,-1407.261,-328.697,-5644.183,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","tiger",148,148,22,"","","","",""
"360","SL_2019_EYKT_Dive_05_12-55-58.000.avi",41357,"13:19:09",NA,47.715,0.845,4953.261,6.032,NA,NA,514.076,-101.288,-4925.471,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,23,"","","","",""
"361","SL_2019_EYKT_Dive_05_12-55-58.000.avi",41531,"13:19:14",NA,70.443,0.505,5574.885,24.059,NA,NA,656.634,2155.43,-5099.245,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","yelloweye",145,145,24,"AD","Attracted","","NO LENGTH - facing cameras",""
"362","SL_2019_EYKT_Dive_05_12-55-58.000.avi",41959,"13:19:29",NA,77.867,0.882,6008.686,13.017,NA,NA,662.666,1156.57,-5858.969,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,25,"","","","",""
"363","SL_2019_EYKT_Dive_05_12-55-58.000.avi",42023,"13:19:31",NA,73.896,0.014,5679.057,27.674,NA,NA,-2486.682,859.247,-5032.872,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,26,"","","","",""
"364","SL_2019_EYKT_Dive_05_12-55-58.000.avi",42363,"13:19:42",NA,84.88,2.881,6014.457,30.079,NA,NA,1782.731,2409.93,-5214.192,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,27,"","","","",""
"365","SL_2019_EYKT_Dive_05_12-55-58.000.avi",42791,"13:19:56",367.062,132.327,1.919,4927.298,15.334,69.25,33.525,-1261.922,324.589,-4751.891,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","yelloweye",145,145,28,"SU","Fish milling/hovering","","",""
"366","SL_2019_EYKT_Dive_05_12-55-58.000.avi",43098,"13:20:07",104.034,43.39,0.275,3578.38,11.406,29.683,24.891,-700.257,101.915,-3507.714,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","yelloweye",145,145,29,"JV","Fish milling/hovering","","",""
"367","SL_2019_EYKT_Dive_05_12-55-58.000.avi",43711,"13:20:27",NA,21.181,0.039,3084.98,24.986,NA,NA,1283.477,214.087,-2797.134,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,30,"","","","",""
"368","SL_2019_EYKT_Dive_05_12-55-58.000.avi",44406,"13:20:50",NA,83.935,1.206,5980.786,22.733,NA,NA,1250.113,1921.784,-5523.927,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,31,"","","","",""
"369","SL_2019_EYKT_Dive_05_12-55-58.000.avi",44646,"13:20:58",NA,52.025,0.228,4672.216,26.632,NA,NA,1542.55,1399.866,-4182.167,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,32,"","","","",""
"370","SL_2019_EYKT_Dive_05_12-55-58.000.avi",44854,"13:21:05",NA,40.533,1.484,4290.985,19.818,NA,NA,-1443.723,162.734,-4037.541,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,33,"","","","",""
"371","SL_2019_EYKT_Dive_05_12-55-58.000.avi",44989,"13:21:10",NA,57.921,0.086,4980.994,25.931,NA,NA,965.729,1934.367,-4487.304,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,34,"","","","",""
"372","SL_2019_EYKT_Dive_05_12-55-58.000.avi",46412,"13:21:57",NA,45.656,1.758,4585.024,31.734,NA,NA,-2308.073,683.332,-3902.346,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,35,"","","","",""
"373","SL_2019_EYKT_Dive_05_12-55-58.000.avi",46990,"13:22:16",NA,59.16,1.897,5087.593,24.57,NA,NA,2011.303,636.967,-4629.529,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,36,"","","","",""
"374","SL_2019_EYKT_Dive_05_12-55-58.000.avi",46990,"13:22:16",NA,50.429,1.052,4650.292,20.406,NA,NA,1362.403,861.598,-4361.963,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","silvergray",157,157,37,"","","","",""
"375","SL_2019_EYKT_Dive_05_12-55-58.000.avi",48600,"13:23:10",NA,6.617,0.786,1758.184,35.524,NA,NA,777.207,-668.719,-1428.277,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,77,"","","","",""
"376","SL_2019_EYKT_Dive_05_12-55-58.000.avi",49372,"13:23:36",NA,31.901,0.699,4146.228,3.09,NA,NA,-24.115,205.625,-4141.056,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,38,"","","","",""
"377","SL_2019_EYKT_Dive_05_12-55-58.000.avi",50151,"13:24:02",NA,57.825,0.894,5136.242,17.484,NA,NA,-1516.808,264.389,-4900.038,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,39,"","","","",""
"378","SL_2019_EYKT_Dive_05_12-55-58.000.avi",50670,"13:24:19",NA,68.164,1.862,5508.597,17.689,NA,NA,-1575.055,545.247,-5250.385,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,40,"","","","",""
"379","SL_2019_EYKT_Dive_05_12-55-58.000.avi",52275,"13:25:12",NA,15.653,0.569,2761.137,9.781,NA,NA,469.045,-7.882,-2720.995,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,41,"","","","",""
"380","SL_2019_EYKT_Dive_05_12-55-58.000.avi",52522,"13:25:21",NA,66.043,2.331,5491.065,24.257,NA,NA,-2247.939,169.637,-5006.974,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,42,"","","","",""
"381","SL_2019_EYKT_Dive_05_12-55-58.000.avi",53185,"13:25:43",NA,91.702,1.752,6282.277,18.828,NA,NA,-1417.884,1425.397,-5951.878,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","tiger",148,148,43,"","","","",""
"382","SL_2019_EYKT_Dive_05_12-55-58.000.avi",53760,"13:26:02",NA,35.188,0.896,4180.447,8.416,NA,NA,123.385,-615.799,-4133.002,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,44,"","","","",""
"383","SL_2019_EYKT_Dive_05_12-55-58.000.avi",54471,"13:26:26",NA,33.41,1.698,3851.394,33.486,NA,NA,-1715.228,1241.426,-3217.156,1,"KelliiWood",80,"N/A",2019,5,9,"Line","rockfish","rosethorn",150,150,45,"","","","",""
