"","filename","frame","time_hms","period","period_time_hms","length_mm","precision_mm","rms_mm","range_mm","direction_deg","horz_dir_deg","vert_dir_deg","mid_x_mm","mid_y_mm","mid_z_mm","op_code","tape_reader","depth","comment","year","dive","transect_number","dive_type","family","genus","species","code","number","stage","activity","check_id","comment_1","event_time_hh_mm_ss","mgmt_area","time_mins","period_time_mins","rms_2_mm","time_akdt","dive_no","transect_no"
"14932","SL_2019_EYKT_Dive_05_12-55-58.000.avi","52522","13:25:21",NA,NA,NA,66.043,2.331,"5491.065","24.257",NA,NA,"-2247.939","169.637","-5006.974","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","42","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14933","SL_2019_EYKT_Dive_05_12-55-58.000.avi","53185","13:25:43",NA,NA,NA,91.702,1.752,"6282.277","18.828",NA,NA,"-1417.884","1425.397","-5951.878","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","tiger","148","148","43","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14934","SL_2019_EYKT_Dive_05_12-55-58.000.avi","53760","13:26:02",NA,NA,NA,35.188,0.896,"4180.447","8.416",NA,NA,"123.385","-615.799","-4133.002","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","44","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14935","SL_2019_EYKT_Dive_05_12-55-58.000.avi","54471","13:26:26",NA,NA,NA,33.41,1.698,"3851.394","33.486",NA,NA,"-1715.228","1241.426","-3217.156","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","45","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14936","SL_2019_EYKT_Dive_05_12-55-58.000.avi","55007","13:26:44",NA,NA,336.107,301.08,2.204,"7159.365","15.078","62.692",17.704,"-1045.798","1540.987","-6912.899","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","yelloweye","145","145","46","JV","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"5","9"
"14937","SL_2019_EYKT_Dive_05_12-55-58.000.avi","55185","13:26:49",NA,NA,192.508,58.619,2.578,"5495.256","2.505","18.154",32.14,"-148.712","-188.619","-5490.004","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","yelloweye","145","145","78","JV","Fish resting on bottom","","MISSED FIRST ROUND","","EYKT",NA,NA,NA,NA,"5","9"
"14938","SL_2019_EYKT_Dive_05_12-55-58.000.avi","55523","13:27:01",NA,NA,NA,11.748,0.21,"2312.151","12.023",NA,NA,"-372.737","-314.061","-2260.193","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","47","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14939","SL_2019_EYKT_Dive_05_12-55-58.000.avi","55623","13:27:04",NA,NA,NA,30.816,0.316,"3721.4","15.648",NA,NA,"427.817","-922.335","-3579.817","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","48","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14940","SL_2019_EYKT_Dive_05_12-55-58.000.avi","55946","13:27:15",NA,NA,NA,45.616,2.646,"4523.112","15.776",NA,NA,"550.09","-1117.234","-4348.302","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","49","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14941","SL_2019_EYKT_Dive_05_12-55-58.000.avi","56384","13:27:29",NA,NA,NA,57.049,1.806,"5143.116","17.588",NA,NA,"257.575","1512.922","-4908.804","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","50","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14942","SL_2019_EYKT_Dive_05_12-55-58.000.avi","56446","13:27:32",NA,NA,NA,51.031,3.899,"4727.761","16.505",NA,NA,"1086.601","-807.641","-4529.761","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","51","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14943","SL_2019_EYKT_Dive_05_12-55-58.000.avi","56446","13:27:32",NA,NA,NA,65.163,1.964,"5243.541","25.053",NA,NA,"1830.921","1237.212","-4755.183","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","52","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14944","SL_2019_EYKT_Dive_05_12-55-58.000.avi","56446","13:27:32",NA,NA,NA,94.866,8.788,"6479.287","25.867",NA,NA,"760.184","2699.327","-5840.968","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","53","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14945","SL_2019_EYKT_Dive_05_12-55-58.000.avi","56760","13:27:42",NA,NA,NA,104.736,3.25,"6829.459","18.209",NA,NA,"852.017","1930.665","-6495.237","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","54","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14946","SL_2019_EYKT_Dive_05_12-55-58.000.avi","56989","13:27:50",NA,NA,NA,129.145,2.166,"7878.506","15.193",NA,NA,"-135.514","2029.82","-7611.329","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","55","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14947","SL_2019_EYKT_Dive_05_12-55-58.000.avi","56989","13:27:50",NA,NA,NA,134.09,1.633,"7609.653","18.585",NA,NA,"-1932.873","1435.933","-7218.65","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","56","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14948","SL_2019_EYKT_Dive_05_12-55-58.000.avi","56989","13:27:50",NA,NA,NA,101.513,1.032,"6533.15","29.308",NA,NA,"-2180.218","2316.795","-5706.239","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","57","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14949","SL_2019_EYKT_Dive_05_12-55-58.000.avi","57206","13:27:57",NA,NA,NA,87.524,0.92,"6485.612","12.993",NA,NA,"-256.527","1410.138","-6325.257","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","silvergray","157","157","58","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14950","SL_2019_EYKT_Dive_05_12-55-58.000.avi","57267","13:27:59",NA,NA,NA,34.483,4.217,"3848.869","22.275",NA,NA,"-1368.007","-521.258","-3559.584","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","79","","","","MISSED FIRST ROUND","","EYKT",NA,NA,NA,NA,"5","9"
"14951","SL_2019_EYKT_Dive_05_12-55-58.000.avi","57366","13:28:02",NA,NA,NA,18.5,2.308,"2826.092","31.768",NA,NA,"-1133.472","-973.509","-2398.816","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","80","","","","MISSED FIRST ROUND","","EYKT",NA,NA,NA,NA,"5","9"
"14952","SL_2019_EYKT_Dive_05_12-55-58.000.avi","58789","13:28:50",NA,NA,NA,15.969,0.788,"2647.224","21.173",NA,NA,"-934.451","-212.386","-2467.689","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","59","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14953","SL_2019_EYKT_Dive_05_12-55-58.000.avi","59076","13:28:59",NA,NA,NA,94.458,0.938,"6357.545","20.651",NA,NA,"1378.748","1744.271","-5956.085","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","60","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14954","SL_2019_EYKT_Dive_05_12-55-58.000.avi","59951","13:29:28",NA,NA,NA,29.409,1.9,"3761.839","29.395",NA,NA,"1845.775","35.186","-3277.698","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","tiger","148","148","61","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14955","SL_2019_EYKT_Dive_05_12-55-58.000.avi","60118","13:29:34",NA,NA,NA,59.551,1.135,"5130.452","16.212",NA,NA,"-1191.651","775.024","-4929.588","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","62","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14956","SL_2019_EYKT_Dive_05_12-55-58.000.avi","60532","13:29:48",NA,NA,NA,57.698,0.42,"4965.698","24.206",NA,NA,"-1860.783","808.324","-4532.357","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","63","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14957","SL_2019_EYKT_Dive_05_12-55-58.000.avi","60631","13:29:51",NA,NA,NA,90.112,2.358,"6804.555","6.761",NA,NA,"231.318","739.909","-6760.251","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","64","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14958","SL_2019_EYKT_Dive_05_12-55-58.000.avi","60900","13:30:00",NA,NA,NA,51.525,0.337,"4699.984","27.49",NA,NA,"-1967.165","898.098","-4172.953","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","65","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14959","SL_2019_EYKT_Dive_05_12-55-58.000.avi","60972","13:30:02",NA,NA,NA,21.974,2.057,"3121.044","22.423",NA,NA,"304.442","-1162.433","-2880.447","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","66","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14960","SL_2019_EYKT_Dive_05_12-55-58.000.avi","61351","13:30:15",NA,NA,NA,142.513,0.756,"8228.025","18.095",NA,NA,"-94.39","2522.495","-7831.252","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","tiger","148","148","67","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14961","SL_2019_EYKT_Dive_05_12-55-58.000.avi","62072","13:30:39",NA,NA,NA,38.815,1.667,"4260.209","28.748",NA,NA,"-2045.206","-139.039","-3734.592","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","68","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14962","SL_2019_EYKT_Dive_05_12-55-58.000.avi","64919","13:32:14",NA,NA,NA,30.314,2.252,"3716.985","28.342",NA,NA,"-1747.158","-260.411","-3270.414","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","69","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14963","SL_2019_EYKT_Dive_05_12-55-58.000.avi","65642","13:32:38",NA,NA,NA,3.046,0.084,"1134.88","17.819",NA,NA,"234.907","251.446","-1081.455","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","yelloweye","145","145","70","AD","Attracted","","NO LENGTH - too close to ROV","","EYKT",NA,NA,NA,NA,"5","9"
"14964","SL_2019_EYKT_Dive_05_12-55-58.000.avi","65778","13:32:43",NA,NA,NA,58.02,0.778,"5102.793","14.539",NA,NA,"-921.078","870.511","-4942.907","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","71","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14965","SL_2019_EYKT_Dive_05_12-55-58.000.avi","66312","13:33:00",NA,NA,NA,83.65,0.191,"6393.604","12.45",NA,NA,"-118.625","1348.282","-6248.699","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","72","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14966","SL_2019_EYKT_Dive_05_12-55-58.000.avi","67064","13:33:25",NA,NA,NA,15.805,2.434,"2744.457","11.218",NA,NA,"-530.903","-67.404","-2691.773","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","73","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14967","SL_2019_EYKT_Dive_05_12-55-58.000.avi","67273","13:33:32",NA,NA,NA,46.621,1.534,"5045.214","2.228",NA,NA,"-181.527","54.108","-5041.657","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","rosethorn","150","150","74","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14968","SL_2019_EYKT_Dive_05_12-55-58.000.avi","67273","13:33:32",NA,NA,NA,49.094,0.149,"4603.487","22.907",NA,NA,"1648.115","686.211","-4243.221","1","KelliiWood","80","N/A","2019","5","9","Line","rockfish","dusky","172","172","75","","","","","","EYKT",NA,NA,NA,NA,"5","9"
"14969","SL_2019_EYKT_Dive_06_14-03-14.000.avi","8332","14:07:54",NA,NA,NA,70.151,0.799,"5851.293","13.017",NA,NA,"49.351","1294.234","-5706.151","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","1","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14970","SL_2019_EYKT_Dive_06_14-03-14.000.avi","10278","14:08:59",NA,NA,NA,72.255,0.372,"5755.132","13.733",NA,NA,"-691.316","1156.055","-5595.28","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","2","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14971","SL_2019_EYKT_Dive_06_14-03-14.000.avi","10778","14:09:15",NA,NA,NA,48.464,1.785,"4600.971","18.287",NA,NA,"1254.621","696.753","-4371.429","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","3","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14972","SL_2019_EYKT_Dive_06_14-03-14.000.avi","11627","14:09:44",NA,NA,NA,28.338,0.872,"3677.984","13.072",NA,NA,"831.823","-3.347","-3582.685","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","4","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14973","SL_2019_EYKT_Dive_06_14-03-14.000.avi","13255","14:10:38",NA,NA,NA,42.572,0.431,"4254.262","22.03",NA,NA,"1337.071","855.253","-3947.091","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","5","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14974","SL_2019_EYKT_Dive_06_14-03-14.000.avi","14218","14:11:10",NA,NA,NA,24.99,1.406,"3699.917","0.61",NA,NA,"-1.541","24.545","-3699.836","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","6","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14975","SL_2019_EYKT_Dive_06_14-03-14.000.avi","14689","14:11:26",NA,NA,NA,24.108,0.557,"3461.449","8.566",NA,NA,"-513.993","26.718","-3422.971","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","7","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14976","SL_2019_EYKT_Dive_06_14-03-14.000.avi","19531","14:14:07",NA,NA,648.626,149.198,0.609,"5921.019","10.358","40.564",24.436,"214.252","1042.813","-5824.526","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","8","AD","Fish resting on bottom","","","","EYKT",NA,NA,NA,NA,"6","10"
"14977","SL_2019_EYKT_Dive_06_14-03-14.000.avi","22248","14:15:38",NA,NA,249.327,58.115,3.261,"4475.847","28.103","0.83",15.517,"-2050.518","490.523","-3948.16","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","9","JV","Fish resting on bottom","","","","EYKT",NA,NA,NA,NA,"6","10"
"14978","SL_2019_EYKT_Dive_06_14-03-14.000.avi","22248","14:15:38",NA,NA,NA,32.739,0.143,"3866.596","23.496",NA,NA,"-1541.505","-22.801","-3545.956","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","10","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14979","SL_2019_EYKT_Dive_06_14-03-14.000.avi","22389","14:15:42",NA,NA,165.881,39.243,1.019,"2815.67","21.157","52.017",15.077,"-224.577","-991.119","-2625.88","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","11","JV","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"6","10"
"14980","SL_2019_EYKT_Dive_06_14-03-14.000.avi","22389","14:15:42",NA,NA,NA,31.945,1.887,"3745.255","15.933",NA,NA,"-668.858","-795.203","-3598.224","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","12","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14981","SL_2019_EYKT_Dive_06_14-03-14.000.avi","23767","14:16:28",NA,NA,NA,36.343,0.42,"4332.05","6.115",NA,NA,"-109.273","431.086","-4309.162","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","13","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14982","SL_2019_EYKT_Dive_06_14-03-14.000.avi","24113","14:16:40",NA,NA,NA,50.92,2.783,"4997.487","8.569",NA,NA,"-643.753","354.385","-4943.164","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","14","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14983","SL_2019_EYKT_Dive_06_14-03-14.000.avi","24231","14:16:44",NA,NA,564.949,81.108,3.339,"4571.103","15.523","34.094",1.051,"-254.465","1196.546","-4404.374","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","15","AD","Fish actively swimming in frame","","","","EYKT",NA,NA,NA,NA,"6","10"
"14984","SL_2019_EYKT_Dive_06_14-03-14.000.avi","34321","14:22:20",NA,NA,478.301,26.121,2.479,"3966.936","12.894","9.974",13.494,"-593.394","656.866","-3866.909","1","KelliiWood","90","N/A","2019","6","10","Line","greenling","lingcod","130","130","16","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14985","SL_2019_EYKT_Dive_06_14-03-14.000.avi","38326","14:24:34",NA,NA,NA,12.14,0.658,"2347.697","12.628",NA,NA,"-296.701","-427.962","-2289.213","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","17","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14986","SL_2019_EYKT_Dive_06_14-03-14.000.avi","39374","14:25:08",NA,NA,675.924,195.585,1.393,"6351.53","28.735","63.697",22.882,"2815.848","1181.151","-5569.364","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","18","AD","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"6","10"
"14987","SL_2019_EYKT_Dive_06_14-03-14.000.avi","40566","14:25:48",NA,NA,NA,34.505,0.116,"4010.829","14.469",NA,NA,"979.719","195.212","-3884.429","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","19","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14988","SL_2019_EYKT_Dive_06_14-03-14.000.avi","41380","14:26:15",NA,NA,NA,28.63,1.785,"3458.724","26.592",NA,NA,"-1247.705","-929.026","-3089.161","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","20","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14989","SL_2019_EYKT_Dive_06_14-03-14.000.avi","41560","14:26:21",NA,NA,443.387,173.651,0.326,"6562.359","21.738","36.347",22.311,"-2371.321","532.691","-6095.706","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","21","AD","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"6","10"
"14990","SL_2019_EYKT_Dive_06_14-03-14.000.avi","41698","14:26:26",NA,NA,380.905,41.644,1.268,"5253.382","9.889","11.093",23.07,"-549.999","715.237","-5175.322","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","22","AD","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"6","10"
"14991","SL_2019_EYKT_Dive_06_14-03-14.000.avi","43400","14:27:23",NA,NA,NA,38.964,0.242,"4293.509","13.567",NA,NA,"227.6","964.43","-4177.594","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","23","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14992","SL_2019_EYKT_Dive_06_14-03-14.000.avi","45014","14:28:16",NA,NA,NA,37.622,0.806,"4380.511","6.099",NA,NA,"-402.797","215.795","-4356.611","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","24","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14993","SL_2019_EYKT_Dive_06_14-03-14.000.avi","46151","14:28:54",NA,NA,NA,35.907,0.775,"4066.5","24.473",NA,NA,"1681.402","88.781","-3701.544","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","25","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14994","SL_2019_EYKT_Dive_06_14-03-14.000.avi","46473","14:29:05",NA,NA,642.258,339.442,1.687,"7733.552","20.92","62.338",14.482,"-1896.607","2007.083","-7223.733","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","26","AD","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"6","10"
"14995","SL_2019_EYKT_Dive_06_14-03-14.000.avi","47875","14:29:52",NA,NA,NA,60.31,0.569,"5280.322","12.844",NA,NA,"-621.327","975.231","-5152.153","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","27","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14996","SL_2019_EYKT_Dive_06_14-03-14.000.avi","47881","14:29:52",NA,NA,NA,35.426,1.049,"3981.906","15.803",NA,NA,"-1019.418","-384.997","-3829.901","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","28","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14997","SL_2019_EYKT_Dive_06_14-03-14.000.avi","49022","14:30:30",NA,NA,NA,21.508,0.323,"3286.831","5.982",NA,NA,"285.061","-202.996","-3268.148","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","29","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14998","SL_2019_EYKT_Dive_06_14-03-14.000.avi","49140","14:30:34",NA,NA,NA,92.959,1.175,"6488.804","14.253",NA,NA,"996.866","1223.246","-6294.005","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","30","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"14999","SL_2019_EYKT_Dive_06_14-03-14.000.avi","50379","14:31:15",NA,NA,NA,5.078,2.116,"1509.308","25.867",NA,NA,"-25.482","-663.43","-1355.442","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","42","","","","MISSED FIRST ROUND","","EYKT",NA,NA,NA,NA,"6","10"
"15000","SL_2019_EYKT_Dive_06_14-03-14.000.avi","59891","14:36:32",NA,NA,NA,10.148,0.292,"2071.061","29.246",NA,NA,"-562.174","-848.532","-1803.676","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","43","","","","MISSED FIRST ROUND","","EYKT",NA,NA,NA,NA,"6","10"
"15001","SL_2019_EYKT_Dive_06_14-03-14.000.avi","60910","14:37:06",NA,NA,NA,52.819,0.139,"4813.508","18.172",NA,NA,"777.574","1265.83","-4578.527","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","31","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15002","SL_2019_EYKT_Dive_06_14-03-14.000.avi","61596","14:37:29",NA,NA,556.83,105.434,2.085,"6439.457","15.783","23.021",28.13,"347.42","1716.711","-6196.678","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","32","AD","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"6","10"
"15003","SL_2019_EYKT_Dive_06_14-03-14.000.avi","61596","14:37:29",NA,NA,NA,97.399,1.629,"6586.435","17.552",NA,NA,"-841.459","1774.044","-6286.958","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","33","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15004","SL_2019_EYKT_Dive_06_14-03-14.000.avi","61699","14:37:33",NA,NA,NA,52.809,0.879,"4827.223","20.646",NA,NA,"-1639.222","440.165","-4518.992","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","34","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15005","SL_2019_EYKT_Dive_06_14-03-14.000.avi","62066","14:37:45",NA,NA,NA,97.85,0.987,"6577.48","17.475",NA,NA,"1003.655","1676.041","-6280.669","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","35","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15006","SL_2019_EYKT_Dive_06_14-03-14.000.avi","62434","14:37:57",NA,NA,NA,38.416,2.361,"4135.811","20.292",NA,NA,"-1398.757","301.835","-3880.375","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","36","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15007","SL_2019_EYKT_Dive_06_14-03-14.000.avi","64924","14:39:20",NA,NA,NA,75.765,1.648,"5666.916","21.683",NA,NA,"-1745.721","1134.908","-5270.52","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","37","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15008","SL_2019_EYKT_Dive_06_14-03-14.000.avi","66880","14:40:25",NA,NA,NA,44.535,0.672,"4634.918","31.452",NA,NA,"-2402.545","260.968","-3955.014","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","38","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15009","SL_2019_EYKT_Dive_06_14-03-14.000.avi","67960","14:41:01",NA,NA,NA,32.32,0.487,"3844.562","12.998",NA,NA,"-698.664","494.469","-3748.069","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","39","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15010","SL_2019_EYKT_Dive_06_14-03-14.000.avi","68580","14:41:22",NA,NA,NA,65.205,0.778,"5538.523","31.41",NA,NA,"2800.318","681.067","-4729.651","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","rosethorn","150","150","40","","","","","","EYKT",NA,NA,NA,NA,"6","10"
"15011","SL_2019_EYKT_Dive_06_14-03-14.000.avi","69369","14:41:48",NA,NA,186.113,49.068,1.771,"3958.185","25.784","13.668",1.915,"1698.172","283.783","-3564.114","1","KelliiWood","90","N/A","2019","6","10","Line","rockfish","yelloweye","145","145","41","JV","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"6","10"
"15012","SL_2019_EYKT_Dive_07_15-41-45.000.avi","445","15:42:01",NA,NA,NA,99.712,1.183,"6976.754","9.544",NA,NA,"499.567","1015.788","-6884.308","1","KelliiWood","98","N/A","2019","7","11","Line","rockfish","rosethorn","150","150","1","","","","","","EYKT",NA,NA,NA,NA,"7","11"
"15013","SL_2019_EYKT_Dive_07_15-41-45.000.avi","445","15:42:01",NA,NA,NA,91.795,0.282,"6634.029","10.267",NA,NA,"643.926","965.624","-6531.713","1","KelliiWood","98","N/A","2019","7","11","Line","rockfish","rosethorn","150","150","2","","","","","","EYKT",NA,NA,NA,NA,"7","11"
"15014","SL_2019_EYKT_Dive_07_15-41-45.000.avi","625","15:42:07",NA,NA,NA,41.925,0.327,"4481.005","12.345",NA,NA,"-948.004","120.952","-4377.906","1","KelliiWood","98","N/A","2019","7","11","Line","rockfish","rosethorn","150","150","3","","","","","","EYKT",NA,NA,NA,NA,"7","11"
"15015","SL_2019_EYKT_Dive_07_15-41-45.000.avi","856","15:42:15",NA,NA,558.315,212.834,2.102,"8184.205","24.448","23.658",15.466,"2812.738","1887.276","-7450.363","1","KelliiWood","98","N/A","2019","7","11","Line","rockfish","yelloweye","145","145","4","AD","Fish milling/hovering","","","","EYKT",NA,NA,NA,NA,"7","11"
