FILENAME,FRAME,TIME (HMS),PERIOD,PERIOD TIME (HMS),LENGTH (mm),PRECISION (mm),RMS (mm),RANGE (mm),DIRECTION (deg),HORZ. DIR. (deg),VERT. DIR. (deg),MID_X (mm),MID_Y (mm),MID_Z (mm),OPCODE,TAPEREADER,DEPTH,COMMENT,YEAR,DIVE,TRANSECT_NUMBER,,DIVE_NO,,,,FAMILY,GENUS,SPECIES,CODE,NUMBER,STAGE,ACTIVITY,CHECK_ID,COMMENT,EVENT TIME HH:MM:SS
SL_2018SSEO_Dive_13_14-30-46.000.avi,20816,14:42:21,,6:42:21,836.795,318.236,8.43,8247.191,12.605,50.86,17.7,935.664,1537.508,-8048.401,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,11,AD,Fish moving quickly into frame,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,24945,14:44:38,,6:44:38,,62.297,0.725,5526.383,17.816,,,1481.713,788.082,-5265.393,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,13,AD,Attracted,,"NO LENGTH, coming toward rov",
SL_2018SSEO_Dive_13_14-30-46.000.avi,26108,14:45:17,,6:45:17,418.868,112.124,1.087,5711.126,19.795,42.028,35.792,1194.111,1521.46,-5373.659,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,14,SU,Fish milling/hovering,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,27197,14:45:54,,6:45:54,387.105,157.836,1.771,6590.226,27.931,38.291,10.157,2613.542,1642.766,-5822.525,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,15,SU,Fish milling/hovering,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,29630,14:47:15,,6:47:15,167.476,13.443,0.635,2218.928,28.269,15.793,1.363,-954.54,-439.639,-1954.28,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,19,JV,Fish resting on bottom,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,32432,14:48:48,,6:48:48,126.65,15.191,1.25,3249.715,14.47,3.076,29.636,-810.515,49.609,-3146.626,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,21,JV,Fish resting on bottom,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,32637,14:48:55,,6:48:55,246.337,37.214,0.585,3465.551,27.89,27.309,20.122,-1619.384,-74.667,-3063.015,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,22,JV,Fish resting on bottom,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,37044,14:51:22,,6:51:22,379.619,91.369,4.999,5739.474,31.824,23.559,27.065,2868.726,964.398,-4876.67,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,23,SU,Fish milling/hovering,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,38610,14:52:14,,6:52:14,681.604,121.096,1.99,5406.477,30.396,61.685,18.35,-2475.668,1163.796,-4663.33,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,24,AD,Fish moving slowly into frame,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,40515,14:53:17,,6:53:17,441.959,24.993,1.252,2536.812,25.465,71.857,43.622,-896.922,-620.632,-2290.363,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,25,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,42471,14:54:23,,6:54:23,897.026,163.258,1.21,6100.311,8.871,42.23,0.678,723.097,601.772,-6027.337,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,26,AD,Fish chasing other fish,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,59216,15:03:41,,7:03:41,432.795,60.512,1.181,4649.366,20.641,28.796,21.785,-673.035,1494.395,-4350.909,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,28,SU,Attracted,,Fish swam right to ROV,
SL_2018SSEO_Dive_13_14-30-46.000.avi,78644,15:14:28,,7:14:28,594.722,61.311,2.806,3612.735,20.352,59.784,27.242,1225.247,-278.211,-3387.215,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,30,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,85224,15:18:08,,7:18:08,354.305,72.379,0.673,4410.982,28.9,53.729,31.555,2077.925,-475.877,-3861.675,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,yelloweye,145,145,34,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,22072,14:43:03,,6:43:03,,10.021,0.272,2183.677,29.575,,,614.06,-895.294,-1894.683,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,quillback,147,147,12,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,27602,14:46:07,,6:46:07,,32.88,1.222,4313.295,7.753,,,131.122,545.367,-4276.669,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,quillback,147,147,16,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,27743,14:46:12,,6:46:12,,20.537,0.334,3379.568,30.878,,,-1729.1,-150.714,-2899.824,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,quillback,147,147,17,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,28107,14:46:24,,6:46:24,,22.412,1.832,3354.658,20.287,,,-297.433,1108.632,-3152.174,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,quillback,147,147,18,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,31105,14:48:04,,6:48:04,,33.155,0.079,4204.819,13.111,,,-203.446,911.258,-4099.844,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,quillback,147,147,20,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,5070,14:33:36,,6:33:36,,62.724,0.602,5459.485,24.316,,,-1798.856,1323.212,-4981.887,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,rosethorn,150,150,1,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,6577,14:34:26,,6:34:26,,13.51,1.014,2560.413,23.307,,,-951.882,-358.572,-2349.694,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,rosethorn,150,150,2,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,85224,15:18:08,,7:18:08,,17.361,0.727,2893.239,21.175,,,-950.928,-447.146,-2695.669,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,rosethorn,150,150,33,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,78863,15:14:36,,7:14:36,,40.448,0.518,4550.33,21.104,,,1636.46,58.338,-4245.48,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,dusky,172,172,31,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,79365,15:14:53,,7:14:53,,63.203,0.852,5664.115,32.43,,,-2461.7,1755.319,-4789.686,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,rockfish,dusky,172,172,32,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,69464,15:09:22,,7:09:22,664.784,26.219,1.947,3316.491,21.411,14.608,27.493,1177.219,282.767,-3087.606,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,halibut,halibut,200,200,29,,,,,
SL_2018SSEO_Dive_13_14-30-46.000.avi,28107,14:46:24,,6:46:24,,32.223,7.467,3947.011,30.366,,,1674.923,1067.2,-3410.954,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,,,,,,,,,ROV STOPPED,
SL_2018SSEO_Dive_13_14-30-46.000.avi,29629,14:47:15,,6:47:15,,13.232,0.69,2587.605,17.676,,,777.756,98.849,-2465.974,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,,,,,,,,,ROV RESTARTED,
SL_2018SSEO_Dive_13_14-30-46.000.avi,48450,14:57:42,,6:57:42,,2.834,1.377,1201.617,8.063,,,89.595,-148.752,-1189.003,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,,,,,,,,,ROV STOPPED,
SL_2018SSEO_Dive_13_14-30-46.000.avi,52340,14:59:52,,6:59:52,,12.665,2.702,2670.978,5.138,,,122.11,-219.051,-2659.178,1,KelliiWood,0,N/A,2018,SSEO_13,61,,13,,,,,,,,,,,,ROV RESTARTED,
SL_2018SSEO_Dive_14_15-54-22.000.avi,5622,15:58:24,,,,37.474,0.37,4390.55,29.359,,,2108.499,414.308,-3828.775,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,greenstripe,135,135,1,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,15681,16:04:00,,,,25.916,1.154,3573.125,27.262,,,1562.888,470.017,-3178.63,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,greenstripe,135,135,2,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,49068,16:22:33,,,,41.419,1.216,4611.608,16.188,,,371.807,1208.409,-4434.911,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,greenstripe,135,135,8,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,29593,16:11:43,,,535.993,96.079,0.26,5535.878,24.429,28.276,14.427,1892.099,1289.06,-5040.26,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,3,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,36848,16:15:45,,,444.216,136.39,0.326,5263.562,24.318,61.714,2.088,1120.22,1855.585,-4796.561,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,4,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,42991,16:19:10,,,367.468,36.018,1.271,2693.612,26.78,72.795,11.76,-886.476,-828.904,-2404.709,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,5,SU,Fish resting on bottom,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,46505,16:21:07,,,470.195,30.067,2.365,3991.655,21.355,2.67,31.638,-1373.267,476.359,-3717.598,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,6,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,48443,16:22:12,,,351.853,37.222,4.508,5078.765,19.119,13.724,10.594,2.206,1663.447,-4798.624,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,7,SU,Fish milling/hovering,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,52948,16:24:42,,,130.964,34.169,2.02,3409.995,23.497,19.421,0.345,-1356.378,92.756,-3127.252,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,10,JV,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,62251,16:29:52,,,531.31,8.662,1.001,2307.46,8.522,11.131,20.302,340.77,28.413,-2281.982,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,13,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,63945,16:30:48,,,519.951,109.041,4.128,4897.796,17.154,46.59,8.292,-1434.083,173.907,-4679.911,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,14,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,67466,16:32:46,,,236.559,9.127,0.488,2384.911,11.444,8.497,6.84,457.734,-119.925,-2337.498,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,16,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,67763,16:32:56,,,235,36.475,4.776,3190.441,7.082,36.748,22.993,-282.535,-273.666,-3166.101,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,17,JV,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,70956,16:34:42,,,382.277,45.355,4.564,5542.867,9.562,13.072,9.353,-250.046,886.119,-5465.862,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,18,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,72345,16:35:28,,,269.471,39.853,3.584,3730.643,23.921,19.376,16.72,1509.181,-103.284,-3410.191,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,20,JV,Fish resting on bottom,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,73240,16:35:58,,,498.636,205.134,6.794,6293.907,20.311,59.967,8.952,2183.92,-58.595,-5902.57,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,21,AD,Fish moving slowly into frame,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,77746,16:38:29,,,149.258,37.735,1.31,3412.325,14.583,30.595,18.768,-819.993,-256.477,-3302.392,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,23,JV,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,86505,16:43:21,,,,23.029,2.359,3393.491,15.287,,,-803.807,-409.423,-3271.398,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,yelloweye,145,145,26,AD,Fish resting on bottom,,"NO LENGTH, 1/2 body in rock",
SL_2018SSEO_Dive_14_15-54-22.000.avi,53128,16:24:48,,,,17.211,0.442,3046.921,10.293,,,176.041,500.095,-3000.44,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,quillback,147,147,11,,Attracted,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,66631,16:32:18,,,,36.052,0.995,4111.158,25.316,,,1404.385,1038.678,-3721.622,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,quillback,147,147,15,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,71147,16:34:49,,,,47.579,0.555,4914.98,20.392,,,-1682.53,296.37,-4608.502,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,quillback,147,147,19,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,76739,16:37:55,,,,56.284,4.871,5254.754,16.835,,,1071.039,1055.878,-5034.922,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,quillback,147,147,22,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,80432,16:39:58,,,,37.198,0.903,4347.625,25.696,,,-1844.451,369.792,-3919.579,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,quillback,147,147,24,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,83469,16:41:39,,,,24.282,0.515,3504.642,21.095,,,-1241.506,206.377,-3270.869,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,quillback,147,147,25,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,52182,16:24:16,,,,28.247,2.008,3686.823,22.557,,,1303.804,530.885,-3407.481,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,rosethorn,150,150,9,,,,,
SL_2018SSEO_Dive_14_15-54-22.000.avi,58354,16:27:42,,,,46.838,4.998,5093.824,8.368,,,-368.133,618.027,-5042.774,1,KelliiWood,0,N/A,2018,SSEO_14,62,,14,,,,rockfish,rosethorn,150,150,12,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,17143,17:20:55,,,,23.11,0.418,3423.34,27.089,,,1545.512,-219.059,-3046.746,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,greenling,lingcod,130,130,11,,,,"NO LENGTH, 1/2 body seen",
SL_2018SSEO_Dive_15_17-11-22.000.avi,6828,17:15:12,,,360.551,23.61,0.405,4106.522,25.618,5.097,29.916,297.887,1750.334,-3702.853,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,2,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,9002,17:16:24,,,,58.555,2.917,5354.104,22.015,,,-1862.676,722.176,-4967.427,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,3,JV,Feeding,,"NO LENGTH, difficult to see",
SL_2018SSEO_Dive_15_17-11-22.000.avi,10432,17:17:12,,,592.685,91.706,1.157,5918.394,25.627,28.833,33.753,-793.712,2433.592,-5336.201,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,4,AD,Fish moving slowly into frame,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,11077,17:17:33,,,558.303,46.279,2.293,5455.784,17.139,11.488,43.115,474.168,1536.303,-5213.494,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,5,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,16144,17:20:22,,,101.06,29.618,1.103,3253.164,21.24,77.79,64.836,-834.611,-832.06,-3032.19,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,8,JV,Feeding,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,18344,17:21:35,,,117.815,68.778,1.205,4260.877,18.851,35.925,2.267,1185.805,699.5,-4032.325,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,14,JV,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,20696,17:22:54,,,177.233,46.796,2.079,4657.348,21.064,3.001,10.199,-1627.593,390.877,-4346.153,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,16,JV,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,21499,17:23:21,,,391.16,26.234,7.467,3437.756,22.711,8.762,76.481,380.888,1271.457,-3171.196,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,18,SU,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,21530,17:23:22,,,315.648,14.296,0.549,3580.095,23.467,8.426,17.903,-32.347,1425.294,-3283.987,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,19,SU,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,23776,17:24:37,,,181.55,15.798,0.311,3767.566,30.996,17.417,68.627,-1934.667,-146.716,-3229.565,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,22,JV,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,25815,17:25:45,,,511.219,28.644,3.044,4851.789,15.272,10.676,7.719,160.104,1267.872,-4680.462,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,23,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,25815,17:25:45,,,425.431,71.759,1.357,5279.965,31.682,17.804,10.441,2180.581,1713.142,-4493.132,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,24,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,28276,17:27:07,,,214.899,26.372,0.924,3312.336,23.939,0.936,9.051,-1329.026,-200.165,-3027.407,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,26,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,30478,17:28:20,,,290.87,118.848,1.678,5081.356,5.205,56.569,31.734,-458.419,48.217,-5060.406,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,29,JV,Fish chasing other fish,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,30502,17:28:21,,,545.201,45.965,0.454,4065.21,18.005,28.6,31.878,-1015.692,-739.768,-3866.14,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,30,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,32286,17:29:20,,,461.451,48.636,0.213,5250.624,7.116,13.96,1.932,647.361,63.377,-5210.178,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,31,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,41394,17:34:24,,,668.537,174.248,1.353,8351.525,31.605,3.009,10.073,3857.837,2066.943,-7112.863,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,34,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,43757,17:35:43,,,703.888,166.8,1.694,6216.161,14.742,58.335,36.719,-236.449,1564.012,-6011.54,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,35,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,46321,17:37:08,,,255.266,33.024,0.909,3563.18,27.345,15.439,13.98,-1469.246,-721.264,-3165.019,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,36,JV,Fish resting on bottom,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,48330,17:38:15,,,635.952,97.335,0.976,6031.943,29.064,19.146,2.702,2316.603,1794.318,-5272.392,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,38,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,48594,17:38:24,,,557.321,146.853,0.626,7450.512,20.974,27.433,11.771,94.947,2665.123,-6956.884,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,39,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,58792,17:44:04,,,506.29,44.258,1.492,4982.761,18.084,3.165,25.8,-1512.637,-322.956,-4736.617,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,45,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,61506,17:45:34,,,469.281,71.8,0.552,4896.907,22.062,21.666,8.828,1821.744,253.646,-4538.349,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,47,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,69439,17:49:59,,,584.229,65.185,0.159,3607.267,20.269,58.925,16.359,1151.956,484.371,-3383.897,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,yelloweye,145,145,51,AD,Fish chasing other fish,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,17119,17:20:55,,,,46.112,0.456,4991.779,32.405,,,2616.952,533.595,-4217.191,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,quillback,147,147,10,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,23554,17:24:29,,,,48.611,0.965,4876.415,25.768,,,-1975.615,-790.781,-4387.6,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,quillback,147,147,20,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,23676,17:24:33,,,,84.203,0.417,6281.671,24.805,,,2052.449,1624.291,-5710.387,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,quillback,147,147,21,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,27420,17:26:38,,,,48.462,0.986,4933.92,23.719,,,1959.092,294.66,-4518.706,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,quillback,147,147,25,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,29672,17:27:53,,,,11.024,2.396,2299.639,18.782,,,-607.209,-434.658,-2175.019,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,quillback,147,147,27,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,30293,17:28:14,,,,28.28,0.003,3996.038,7.026,,,-216.498,418.288,-3968.183,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,quillback,147,147,28,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,37968,17:32:30,,,,89.066,0.641,6601.177,29.872,,,-2669.597,1890.169,-5733.764,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,quillback,147,147,33,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,17752,17:21:16,,,,60.404,0.201,5552.977,22.199,,,2090.214,155.301,-5142.221,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,tiger,148,148,13,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,18904,17:21:54,,,,85.111,0.28,6402.191,21.735,,,-2120.238,-1090.828,-5941.61,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,tiger,148,148,15,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,21007,17:23:04,,,,93.818,0.504,7155.768,30.218,,,3601.239,-69.428,-6183.144,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,tiger,148,148,17,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,1729,17:12:22,,,,45.862,0.359,4692.689,20.918,,,-1370.884,941.054,-4388.214,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,rosethorn,150,150,1,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,37968,17:32:30,,,,65.177,0.911,5871.21,16.093,,,-1627.188,3.794,-5641.219,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,rosethorn,150,150,32,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,47832,17:37:58,,,,43.757,1.098,4936.64,9.106,,,-196.766,731.548,-4878.169,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,rosethorn,150,150,37,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,49101,17:38:41,,,,27.735,2.055,3753.021,22.184,,,1416.385,-60.957,-3474.954,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,rosethorn,150,150,40,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,50156,17:39:16,,,,52.503,0.462,5341.971,28.99,,,-2585.376,-160.898,-4671.894,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,rosethorn,150,150,41,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,53227,17:40:58,,,,11.257,0.752,2325.759,17.442,,,490.674,-506.344,-2216.305,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,rosethorn,150,150,42,,,,,
SL_2018SSEO_Dive_15_17-11-22.000.avi,54919,17:41:55,,,,79.492,2.462,6210.455,26.779,,,1029.026,2574.078,-5557.426,1,KelliiWood,0,N/A,2018,SSEO_15,63,,15,,,,rockfish,rosethorn,150,150,43,,,,,
