3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Tuesday, June 21, 2022 11:23:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_05_16-23-30.000.avi,33776,16:54:01,,,297.66,15.383,0.894,4130.191,8.767,5.724,20.388,-238.875,582.42,-4081.937,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,yelloweye,145,145,16,JV,Fish milling/hovering,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,37872,16:56:17,,,,6.691,1.306,1684.609,23.312,,,-610.334,261.997,-1548.147,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,dusky,172,172,17,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,41369,16:58:14,,,,12.909,0.273,2393.78,24.529,,,978.22,-184.02,-2177.017,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,yelloweye,145,145,18,SU,Fish resting on bottom,,NO LENGTH - hiding in rocks,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,42064,16:58:37,,,,24.776,0.797,3306.129,17.171,,,-883.371,402.421,-3160.412,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,19,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,44852,17:00:10,,,,8.843,0.471,1964.384,24.327,,,783.714,-208.77,-1789.137,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,20,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,51190,17:03:41,,,,28.67,0.512,3661.219,11.351,,,-590.014,399.283,-3591.237,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,21,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,54095,17:05:18,,,,20.682,0.475,3059.775,17.778,,,913.784,182.793,-2914.413,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,cod,Pacific cod,110,110,22,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,54729,17:05:39,,,,6.884,0.066,1802.799,30.391,,,-912.021,-6.53,-1555.075,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,dusky,172,172,23,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,57617,17:07:16,,,,4.222,0.393,1393.119,11.483,,,-33.585,-280.762,-1364.121,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,24,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,58970,17:08:01,,,,16.287,0.715,2695.15,15.897,,,-674.353,290.029,-2593.254,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,25,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,61378,17:09:21,,,,21.761,0.157,3144.392,24.789,,,1309.137,144.312,-2855.265,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,26,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,65153,17:11:27,,,,22.01,0.377,3186.813,26.947,,,-1442.618,55.525,-2841.047,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,27,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,66888,17:12:25,,,374.291,15.003,1.313,2521.159,9.667,18.968,12.598,-103.815,410.424,-2485.361,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,yelloweye,145,145,28,AD,Fish resting on bottom,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,71148,17:14:47,,,,11.812,1.674,2310.969,28.067,,,1067.581,-214.31,-2038.363,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,29,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,72659,17:15:37,,,,27.728,1.08,3546.351,31.861,,,1708.076,753.912,-3015.079,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,silvergray,157,157,30,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,75134,17:16:59,,,,16.129,0.022,2734.427,32.336,,,-1397.128,423.512,-2312.091,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,31,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,75223,17:17:02,,,,41.048,1.777,4187.982,30.566,,,1259.207,1703.137,-3612.882,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,canary,146,146,32,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,84107,17:21:59,,,,69.605,1.037,5640.561,14.887,,,606.573,1294.238,-5456.459,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,canary,146,146,33,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,84107,17:21:59,,,,15.718,2.468,2672.694,23.901,,,114.235,-1086.58,-2439.178,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,rosethorn,150,150,34,,,,,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,84279,17:22:04,,,,11.647,0.007,2292.941,22.578,,,879.525,-46.437,-2117.04,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,yelloweye,145,145,35,SU,Fish milling/hovering,,NO LENGTH - wrong angle,
SL_2022_CSEO_Dive_05_16-23-30.000.avi,84395,17:22:08,,,,30.118,5.291,3811.004,31.465,,,-1977.03,207.059,-3251.496,1,KelliiWood,140,N/A,2022,5,11,Line,,,,,rockfish,tiger,148,148,36,,,,,
