Filename,Frame,Time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2019_EYKT_Dive_28_14-14-55.000.avi,60931,14:48:48,,21.523,0.899,3146.527,12.431,,,608.349,-310.145,-3071.54,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,42,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,61446,14:49:05,,26.101,1.21,3417.318,20.882,,,1202.884,-204.547,-3192.067,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,43,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,61677,14:49:13,,39.494,4.234,4264.314,32.77,,,2100.227,942.958,-3589.464,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,yelloweye,145,145,44,AD,Fish actively swimming in frame,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,62801,14:49:50,,39.259,1.612,4331.456,30.159,,,2161.04,240.773,-3746.124,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,45,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,63403,14:50:10,,14.82,0.432,2738.025,5.966,,,259.425,106.136,-2723.64,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,46,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,64223,14:50:38,,20.401,0.873,3098.929,10.678,,,426.078,372.685,-3046.789,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,47,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,64800,14:50:57,,38.593,0.756,4095.507,17.186,,,-766.828,-951.829,-3908.859,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,tiger,148,148,48,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,64927,14:51:01,,46.403,0.392,4726.094,31.92,,,2450.728,471.942,-4013.374,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,49,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,66221,14:51:44,,40.491,0.328,4395.54,11.722,,,289.441,827.569,-4307.218,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,50,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,66349,14:51:49,,33.309,1.237,3823.83,29.209,,,-1744.273,649.627,-3340.236,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,51,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,66780,14:52:03,501.214,60.998,0.557,3625.207,15.86,76.43,47.681,703.73,697.357,-3487.202,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,yelloweye,145,145,52,AD,Fish resting on bottom,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,68904,14:53:14,,10.378,0.97,2196.199,31.129,,,-1115.903,-216.805,-1879.108,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,53,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,69458,14:53:32,,25.487,0.41,3346.967,22.492,,,1229.868,343.712,-3093.78,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,54,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,73317,14:55:41,,37.978,0.154,4206.39,11.362,,,713.814,-437.381,-4122.242,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,55,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,73337,14:55:42,,31.815,0.502,3821.13,12.177,,,532.709,-619.768,-3732.713,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,68,,,,MISSED FIRST ROUND,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,76083,14:57:13,,25.96,1.583,3316.645,24.543,,,726.036,1158.708,-3021.655,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,56,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,76083,14:57:13,,19.969,1.336,2957.696,33.061,,,1098.603,1171.809,-2483.526,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,tiger,148,148,57,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,76740,14:57:35,,48.602,0.921,4638.464,21.163,,,-513.08,1576.714,-4331.982,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,58,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,81676,15:00:19,,26.994,0.891,3769.544,4.129,,,-261.293,58.327,-3760.025,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,rosethorn,150,150,59,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,82019,15:00:31,,72.755,3.44,5742.496,27.783,,,2627.2,-532.683,-5078.418,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,dusky,172,172,60,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,82019,15:00:31,,49.406,4.396,4947.237,8.825,,,253.311,695.898,-4891.494,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,dusky,172,172,61,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,82019,15:00:31,,78.285,3.759,6006.95,20.268,,,-2080.876,-25.653,-5634.958,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,dusky,172,172,62,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,82293,15:00:40,,63.77,6.666,5692.618,6.426,,,-611.184,-202.645,-5656.084,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,dusky,172,172,63,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,82293,15:00:40,,38.647,0.664,4146.664,18.846,,,-1288.655,349.87,-3925.784,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,dusky,172,172,64,,,,,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,82467,15:00:46,,55.574,2.674,5097.942,24.784,,,-9.109,2118.471,-4636.918,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,yelloweye,145,145,69,SU,Fish milling/hovering,,NO LENGTH - MISSED FIRST ROUN,
SL_2019_EYKT_Dive_28_14-14-55.000.avi,83131,15:01:08,,11.227,0.657,2270.367,11.57,,,-268.116,-376.939,-2222.745,1,KelliiWood,80,N/A,2019,28,34,Line,rockfish,yelloweye,145,145,65,JV,Fish resting on bottom,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,401,15:55:36,177.161,32.024,0.523,3806.542,5.5,18.764,24.954,362.407,42.106,-3789.017,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,1,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,1024,15:55:57,,65.408,0.815,5341.725,30.925,,,-2407.048,1301.548,-4587.605,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,2,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,1295,15:56:06,,15.277,0.1,2616.725,14.409,,,-334.92,-568.576,-2532.153,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,kelp greenling,194,194,3,,,YES,Can you double check ID?,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,1740,15:56:21,300.526,5.857,0.538,1551.873,32.344,6.087,2.475,-583.248,590.885,-1311.101,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,4,AD,Attracted,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,4241,15:57:44,,40.181,1.38,4308.069,15.987,,,-1170.418,178.433,-4142.191,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,tiger,148,148,5,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,5932,15:58:41,154.962,117.075,1.38,5436.241,13.915,43.538,36.944,973.395,872.626,-5276.717,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,6,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,7187,15:59:23,,39.275,0.3,4306.951,11.176,,,729.313,389.281,-4226.865,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,kelp greenling,194,194,7,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,11417,16:01:44,678.59,113.684,1.61,5330.304,28.907,35.532,3.245,-2254.352,1247.658,-4666.197,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,8,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,12840,16:02:31,271.767,135.982,1.369,5788.722,15.891,35.826,6.199,796.445,1370.382,-5567.497,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,9,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,12951,16:02:35,577.006,41.041,2.443,3435.758,9.155,27.772,2.462,-423.569,345.556,-3391.992,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,10,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,13206,16:02:43,,19.525,0.513,2853.878,27.224,,,-853.737,977.593,-2541.666,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,silvergray,157,157,11,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,13646,16:02:58,,50.59,1.994,4814.792,33.857,,,-2370.923,1238.592,-4003.353,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,12,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,15698,16:04:06,,92.805,0.292,6487.47,33.088,,,3047.402,1782.896,-5442.6,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,13,AD,Fish milling/hovering,,NO LENGTH; too dark,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,18884,16:05:52,,40.944,1.171,4291.225,16.122,,,-1113.912,406.618,-4124.133,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,14,SU,Fish resting on bottom,,NO LENGTH; wrong angle,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,19887,16:06:26,,78.117,0.66,5862.263,33.125,,,-2525.896,1950.76,-4917.368,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,15,AD,Fish actively swimming in frame,,NO LENGTH; wrong angle,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,21261,16:07:12,,80.622,1.096,5868.218,22.938,,,1173.149,1941.564,-5412.027,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,16,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,21482,16:07:19,636.458,145.486,0.205,5045.388,16.381,60.416,17.253,82.044,1420.567,-4840.579,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,17,AD,Fish actively swimming in frame,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,25662,16:09:38,478.687,133.217,0.997,6511.425,9.3,25.768,0.932,433.73,958.71,-6425.839,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,18,AD,Fish resting on bottom,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,25662,16:09:38,,107.644,1.275,7033.088,14.351,,,750.314,1546.213,-6819.867,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,19,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,25874,16:09:45,124.541,67.98,0.672,4081.353,5.721,34.147,5.1,337.376,-227.327,-4061.027,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,20,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,26215,16:09:57,,24.881,3.211,3384.014,30.063,,,1644.783,398.678,-2930.409,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,silvergray,157,157,21,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,26705,16:10:13,809.294,231.42,0.636,6950.386,26.478,63.763,32.628,-1267.783,2827.673,-6221.323,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,22,AD,Fish actively swimming in frame,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,26982,16:10:22,378.498,84.978,0.402,4368.484,28.928,47.866,13.379,1901.328,921.976,-3823.423,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,23,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,27553,16:10:41,,63.602,0.551,5356.294,16.228,,,-1411.144,478.838,-5144.83,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,tiger,148,148,24,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,27750,16:10:48,356.33,54.727,0.555,3092.988,3.259,51.882,7.02,21.985,-174.476,-3087.984,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,25,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,32445,16:13:24,,24.018,1.102,3337.617,14.734,,,-834.809,140.933,-3228.455,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,kelp greenling,194,194,26,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,32593,16:13:29,,4.997,0.26,1437.05,23.167,,,-414.69,-389.563,-1319.616,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,27,AD,Attracted,,NO LENGTH; too close,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,32656,16:13:32,,87.402,3.538,6487.031,33.696,,,-3463.672,955.799,-5401.019,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,28,AD,Fish actively swimming in frame,,NO LENGTH; too far away,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,34704,16:14:40,,67.246,0.515,5448.253,16.965,,,906.932,1284.784,-5216.346,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,29,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,35217,16:14:57,338.446,77.324,2.152,6373.799,15.364,15.47,2.841,-451.273,1627.334,-6146.011,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,30,SU,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,36435,16:15:37,490.943,191.37,0.475,6871.406,30.743,44.467,14.627,2710.874,2233.7,-5905.758,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,31,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,38076,16:16:32,363.156,66.536,4.302,3652.996,27.787,66.72,23.993,1626.78,503.784,-3231.744,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,32,SU,Fish actively swimming in frame,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,38959,16:17:02,,60.055,0.552,5377.373,9.574,,,617.87,625.424,-5305.018,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,tiger,148,148,33,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,39513,16:17:20,630.968,141.067,1.227,5266.797,26.875,58.858,12.387,1545.409,1811.135,-4697.941,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,34,AD,Fish actively swimming in frame,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,40246,16:17:45,,40.215,0.951,4356.585,10.793,,,-519.422,611.985,-4281.998,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,tiger,148,148,35,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,41462,16:18:25,,38.965,0.894,4276.606,29.622,,,2088.745,309.79,-3718.943,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,tiger,148,148,36,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,43185,16:19:22,,33.311,3.461,4014.536,31.331,,,-2082.286,-161.04,-3428.505,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,lingcod,130,130,37,,,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,43555,16:19:35,462.335,84.025,1.494,4820.988,18.355,42.485,42.848,-799.774,1290.387,-4575.717,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,38,AD,Fish resting on bottom,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,43841,16:19:44,209.671,92.109,0.768,5735.906,32.373,11.191,13.495,-2560.659,1695.683,-4844.41,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,39,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,44128,16:19:54,905.058,91.17,0.558,3919.584,24.197,70.871,14.765,-923.295,1314.738,-3575.21,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,lingcod,130,130,40,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,44353,16:20:01,605.226,80.572,4.487,4651.433,29.492,34.657,15.047,1892.089,1289.821,-4048.727,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,41,AD,Attracted,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,44520,16:20:07,,114.104,0.519,7396.106,15.999,,,-85,2008.276,-7117.723,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,kelp greenling,194,194,42,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,44611,16:20:10,961.073,117.607,1.401,4664.604,27.655,75.427,23.311,-1998.574,832.521,-4131.723,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,lingcod,130,130,43,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,46939,16:21:28,,71.837,1.264,5584.901,30.549,,,-2483.76,1355.121,-4815.154,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,44,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,49940,16:23:08,,35.89,1.228,4372.485,3.519,,,194.442,167.469,-4364.948,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,kelp greenling,194,194,45,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,50246,16:23:18,,25.043,2.625,3244.471,22.262,,,913.309,-834.643,-2999.305,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,kelp greenling,194,194,46,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,50416,16:23:24,545.381,119.928,1.045,5491.873,25.528,40.809,7.269,-401.427,2332.401,-4955.747,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,47,AD,Fish actively swimming in frame,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,50684,16:23:32,,47.698,0.426,4865.175,32.005,,,-2574.778,122.28,-4126.196,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,48,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,54243,16:25:31,797.712,43.433,1.823,5498.499,11.078,10.722,2,-170.732,1042.611,-5396.045,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,lingcod,130,130,49,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,54413,16:25:37,,19.705,0.3,3270.453,1.087,,,-15.129,47.093,-3270.078,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,lingcod,130,130,50,,,,NO LENGTH; wrong angle,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,54539,16:25:41,,51.985,1.377,4957.838,12.139,,,393.538,946.05,-4850.801,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,51,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,55581,16:26:16,,48.243,0.112,4928.698,7.937,,,-185.534,635.231,-4884.068,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,52,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,56232,16:26:37,583.961,59.451,2.668,3163.788,23.915,79.146,19.398,1216.686,405.72,-2892.165,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,53,AD,Attracted,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,56250,16:26:38,,27.988,0.791,3516.734,17.045,,,952.183,-408.386,-3360.652,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,54,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,56308,16:26:40,201.021,52.985,1.669,4784.319,19.23,4.841,8.824,1541.369,-327.582,-4517.364,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,55,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,56308,16:26:40,,66.343,0.139,5504.13,17.507,,,1637.359,-267.491,-5248.138,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,tiger,148,148,56,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,56548,16:26:48,319.006,42.891,0.389,3874.653,7.702,22.411,7.791,463.639,233.842,-3839.7,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,57,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,58133,16:27:41,,31.434,1.835,3699.668,32.455,,,1394.483,1400.719,-3127.451,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,lingcod,130,130,58,,,,NO LENGTH; facing ROV,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,58407,16:27:50,,58.826,1.259,5218.398,13.465,,,534.934,1070.722,-5079.279,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,quillback,147,147,59,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,58717,16:28:00,,64.574,0.176,5292.743,19.238,,,1512.082,848.826,-5000.623,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,kelp greenling,194,194,60,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,58823,16:28:04,317.507,94.655,1.184,5050.405,21.705,32.649,15.318,-1343.976,1297.079,-4692.324,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,61,SU,Fish milling/hovering,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,58962,16:28:08,,25.917,0.921,3377.198,19.261,,,-1074.967,-305.225,-3186.966,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,yelloweye,145,145,62,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,58962,16:28:08,,25.408,0.04,3337.314,22.508,,,-1246.889,-290.631,-3081.958,1,KelliiWood,55,N/A,2019,29,33,Line,rockfish,tiger,148,148,63,,,,,
SL_2019_EYKT_Dive_29_15-55-14.000.avi,61151,16:29:21,,51.954,0.875,4818.662,32.443,,,-2290.351,1182.345,-4071.345,1,KelliiWood,55,N/A,2019,29,33,Line,greenling,lingcod,130,130,64,,,,NO LENGTH; facing ROV,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,1491,16:59:09,,56.83,1.439,5013.976,30.117,,,-2343.003,899.078,-4340.732,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,rosethorn,150,150,1,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,2346,16:59:37,,31.645,0.493,3908.624,29.81,,,1940.435,87.947,-3391.801,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,rosethorn,150,150,2,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,3324,17:00:10,,44.956,2.377,4622.294,33.008,,,-2430.233,643.652,-3878.825,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,rosethorn,150,150,3,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,3804,17:00:26,,97.117,5.797,6754.817,16.007,,,-297.071,1812.859,-6500.218,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,quillback,147,147,4,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,6272,17:01:48,,58.936,0.699,5607.26,3.831,,,-335.526,144.232,-5595.354,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,rosethorn,150,150,5,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,8632,17:03:07,314.318,131.337,1.541,4996.989,17.902,52.472,15.736,-1152.356,1015.539,-4755.066,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,yelloweye,145,145,6,SU,Fish milling/hovering,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,13015,17:05:33,265.338,147.201,0.945,5089.645,18.997,65.174,21.71,1286.333,1044.13,-4812.445,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,yelloweye,145,145,7,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,13015,17:05:33,104.973,99.091,0.538,4564.086,15.971,42.131,0.173,1044.838,696.627,-4387.928,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,yelloweye,145,145,8,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,13806,17:05:59,,77.686,0.817,5725.394,23.082,,,-1334.617,1783.663,-5274.228,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,quillback,147,147,9,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,14401,17:06:19,,32.862,0.47,4148.041,3.777,,,-213.876,-186.601,-4138.319,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,yelloweye,145,145,10,SU,Fish resting on bottom,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,14811,17:06:33,,120.075,6.802,7098.685,24.832,,,2160.276,2028.526,-6450.552,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,quillback,147,147,11,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,19598,17:09:12,,36.706,0.009,4295.54,6.872,,,-302.192,398.659,-4266.312,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,rosethorn,150,150,12,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,20036,17:09:27,401.02,27.524,0.34,2668.761,20.202,35.196,21.24,-717.807,-578.021,-2504.582,1,KelliiWood,60,N/A,2019,30,32,Line,greenling,lingcod,130,130,13,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,20843,17:09:54,,62.022,0.657,5225.642,17.776,,,1417.517,712.123,-4979.042,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,tiger,148,148,14,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,20843,17:09:54,,73.544,2.282,5861.453,17.512,,,233.541,1725.821,-5596.752,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,rosethorn,150,150,15,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,20980,17:09:58,,39.321,0.653,4134.555,19.026,,,722.733,1122.053,-3913.209,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,quillback,147,147,16,,,,,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,21639,17:10:20,,18.036,0.685,2902.696,15.736,,,58.092,-796.262,-2790.741,1,KelliiWood,60,N/A,2019,30,32,Line,greenling,lingcod,130,130,17,,,,NO LENGTH; wrong angle,
SL_2019_EYKT_Dive_30_16-58-16.000.avi,23295,17:11:15,,88.87,0.853,6155.478,21.252,,,-1287.825,1799.037,-5744.118,1,KelliiWood,60,N/A,2019,30,32,Line,rockfish,silvergray,157,157,18,,,,,
