FILENAME,FRAME,TIME (HMS),LENGTH (MM),PRECISION (MM),RMS (MM),RANGE (MM),DIRECTION (DEG),HORZ_DIR (DEG),VERT_DIR (DEG),MID_X (MM),MID_Y (MM),MID_Z (MM),OPCODE,TAPEREADER,DEPTH,COMMENT,YEAR,DIVE,DIVE_NO,TRANSECT_NUMBER,FAMILY,GENUS,SPECIES,CODE,NUMBER,STAGE,ACTIVITY,CHECK_ID,COMMENT
SL_2018CSEO_Dive_30_15-22-06.000.avi,27736,37:31.5,851.579,295.082,11.758,8230.021,32.445,86.498,11.823,-3837.893,2183.028,-6945.373,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yelloweye,145,145,69,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,28200,37:47.0,,16.145,1.392,2818.059,24.501,,,1144.809,-247.781,-2563.098,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,70,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,28253,37:48.8,,83.379,8.162,6342.86,22.019,,,-2081.957,1119.488,-5885.921,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,71,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,28771,38:06.0,,11.533,1.63,2527.086,7.029,,,39.745,-319.293,-2506.519,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,72,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,29072,38:16.1,,56.11,2.582,5294.874,16.635,,,-771.826,1278.979,-5079.782,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,73,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,29305,38:23.8,,116.924,2.47,7788.944,34.247,,,3778.334,2189.62,-6449.605,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,74,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,31405,39:33.8,,48.654,1.316,4940.478,30.064,,,2331.905,807.87,-4279.941,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,75,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,32286,40:03.2,,344.58,2.366,13209.318,32.959,,,6207.004,3566.059,-11101.46,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,silvergray,157,157,76,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,34000,41:00.3,,20.204,1.932,3270.014,28.138,,,-1536.571,-145.206,-2882.856,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,77,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,34526,41:17.9,,28.082,2.71,3925.965,9.84,,,-656.881,117.002,-3868.852,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,78,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,34526,41:17.9,,42.341,3.842,4792.469,9.265,,,-537.841,529.408,-4732.675,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,79,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,34526,41:17.9,,34.766,1.521,4273.731,13.25,,,-938.034,261.083,-4161.335,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,80,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,34644,41:21.8,875.651,192.167,2.434,6325.748,21.242,51.884,7.664,2253.605,417.295,-5895.949,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yelloweye,145,145,81,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,35307,41:43.9,,32.084,3.496,4173.486,9.118,,,-445.629,467.972,-4123.154,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,82,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,35307,41:43.9,,60.463,0.046,5563.659,18.008,,,-421.317,1640.93,-5299.448,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,silvergray,157,157,83,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,35432,41:48.1,,13.104,2.84,2711.318,6.513,,,307.154,1.811,-2693.863,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,84,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,35600,41:53.7,731.514,279.835,5.169,7570.484,23.619,61.593,9.002,-1256.354,2760.755,-6936.284,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yelloweye,145,145,85,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,36360,42:19.0,,38.928,6.969,4335.085,30.504,,,1816.739,1222.816,-3741.276,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,86,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,36700,42:30.3,,28.806,0.037,3934.633,11.541,,,212.055,738.684,-3858.849,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,87,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,36700,42:30.3,,31.474,1.602,4144.918,11.816,,,-82.03,824.308,-4061.297,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,88,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,36915,42:37.5,,43.406,1.596,4579.641,20.946,,,786.595,1414.268,-4284.183,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,89,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,37116,42:44.2,,48.219,1.649,4815.782,26.449,,,-1835.702,1087.758,-4317.26,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,90,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,37543,42:58.4,,50.802,1.333,5027.053,29.676,,,2329.708,853.634,-4372.074,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,91,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,38170,43:19.3,,58.58,1.434,5291.545,28.679,,,-1549.662,1988.36,-4652.464,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,dusky,172,172,92,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,38366,43:25.9,,28.606,1.28,3662.975,27.268,,,1054.033,1289.509,-3262.448,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,dusky,172,172,93,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,38772,43:39.4,895.782,43.838,0.765,3519.564,6.551,32.387,11.052,391.358,89.738,-3496.586,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,greenling,lingcod,130,130,94,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,39238,43:54.9,,119.836,0.827,7714.398,27.662,,,950.034,3418.694,-6849.956,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,silvergray,157,157,95,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,39365,43:59.2,,51.077,5.975,5263.838,13.884,,,-22.75,1237.18,-5116.333,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,96,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,39706,44:10.5,,36.011,3.686,4256.686,29.892,,,2025.14,-650.361,-3687.169,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,silvergray,157,157,97,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,40059,44:22.3,,19.471,0.272,3306.747,6.045,,,158.906,-326.426,-3286.757,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,98,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,40497,44:36.9,,19.81,2.881,3183.7,20.201,,,-126.364,-1107.136,-2982.319,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,99,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,40759,44:45.6,,45.731,2.546,4799.031,15.565,,,-683.534,1068.035,-4628.475,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,100,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,41368,45:05.9,,15.089,1.732,2654.823,24.356,,,886.845,-654.231,-2415.279,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,101,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,41402,45:07.1,,37.343,2.62,4417.851,27.637,,,-2032.864,-278.77,-3912.436,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,102,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,41536,45:11.5,,40.388,0.158,4385.078,20.337,,,1086.075,1048.386,-4117.067,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,103,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,41727,45:17.9,,8.831,0.706,2117.077,18.238,,,66.268,-669.383,-2007.374,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,104,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,41913,45:24.1,,48.599,2.601,4810.824,23.103,,,-1530.59,1082.522,-4430.515,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,105,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,42249,45:35.3,,52.228,3.359,4979.866,22.695,,,-1306.625,1385.565,-4601.305,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,106,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,42386,45:39.9,,38.524,3.417,4319.839,19.242,,,-1153.907,813.239,-4082.665,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,107,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,42405,45:40.5,,35.38,1.496,4355.251,32.312,,,2267.953,506.765,-3683.448,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,108,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,42651,45:48.7,,29.092,0.818,4011.427,31.441,,,2089.702,89.601,-3422.962,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,109,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,42946,45:58.5,,124.115,2.377,8045.722,18.737,,,329.957,2524.973,-7632.121,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,canary,146,146,110,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,43490,46:16.6,,46.271,0.388,4942.458,30.421,,,2468.968,387.339,-4264.043,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,111,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,43830,46:28.0,,83.609,0.692,6523.838,32.026,,,3174.322,1347.896,-5537.808,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,112,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,44305,46:43.8,,66.063,2.252,5937.909,16.84,,,41.239,1691.09,-5691.861,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,113,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,44960,47:05.7,,81.914,0.116,6213.841,27.452,,,2315.904,1658.188,-5522.574,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,114,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,45130,47:11.3,,47.58,2.671,4912.165,14.619,,,-712.882,990.338,-4758.193,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,115,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,45486,47:23.2,,57.788,0.608,5224.815,26.955,,,1982.735,1271.873,-4663.667,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,116,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,46155,47:45.5,,38.618,2.808,4490.41,32.454,,,2275.879,772.637,-3793.045,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,117,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,46435,47:54.8,,41.175,2.158,4742.439,11.573,,,-141.998,917.343,-4650.703,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,118,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,46775,48:06.2,,64.979,3.379,5868.147,15.046,,,242.255,1475.366,-5674.483,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,119,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,47583,48:33.1,,73.135,4.782,6103.682,21.076,,,-420.233,2125.628,-5706.14,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,120,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,48306,48:57.2,,22.884,2.122,3431.637,27.962,,,-1577.465,-332.413,-3029.395,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,121,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,49186,49:26.5,449.038,71.816,0.148,5791.653,24.729,2.219,21.019,-2168.794,1080,-5260.53,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yelloweye,145,145,122,AD,Fish actively swimming in frame,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,49186,49:26.5,,75.786,3.538,6150.334,16.482,,,-1511.111,842.775,-5901.939,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,dusky,172,172,123,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,49407,49:33.9,,17.576,1.405,3184.283,4.036,,,-160.477,-172.441,-3175.558,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,124,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,49828,49:47.9,419.337,6.249,1.382,1192.384,15.4,41.828,1.881,-138.16,284.91,-1149.573,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yelloweye,145,145,125,AD,Attracted,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,50117,49:57.6,,29.088,3.282,3882.481,11.517,,,-618.942,-485.822,-3801.913,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,126,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,50539,50:11.6,,42.844,0.487,4782.026,13.247,,,221.963,1049.614,-4660.13,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,127,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,50921,50:24.4,,79.774,2.291,6215.341,26.499,,,2577.335,995.745,-5567.432,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,dusky,172,172,128,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,51142,50:31.7,558.003,217.696,1.933,8064.766,14.533,32.922,3.314,-218.622,2011.847,-7806.736,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yelloweye,145,145,129,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,51422,50:41.1,,48.401,1.813,4917.924,21.615,,,1777.661,326.2,-4573.783,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,130,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,51742,50:51.7,,52.87,4.455,5176.077,16.852,,,522.251,1381.768,-4960.821,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,131,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,52642,51:21.7,,44.995,4.413,4992.88,35.869,,,-2389.772,1667.071,-4054.468,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,132,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,53458,51:48.9,,22.55,0.08,3393.318,14.041,,,753.256,315.597,-3293.571,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,dusky,172,172,133,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,54459,52:22.3,,66.637,3.359,5654.408,29.352,,,2348.693,1446.692,-4935.894,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yellowtail,155,155,134,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,54510,52:24.0,496.847,113.222,0.985,4787.666,25.51,65.333,3.252,-669.488,1950.166,-4320.924,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yelloweye,145,145,135,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,54568,52:25.9,,55.999,4.996,5308.48,16.644,,,-668.123,1340.232,-5092.873,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,136,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,55050,52:42.0,,46.988,2.958,4911.949,21.302,,,-1771.817,188.654,-4577.37,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,137,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,55222,52:47.7,,64.712,1.388,5632.036,17.554,,,-1178.11,1196.666,-5375.861,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,138,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,55544,52:58.4,,49.57,3.96,5138.113,10.737,,,-559.619,751.215,-5052.001,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,139,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,55817,53:07.6,,73.246,0.612,5934.756,20.214,,,-1374.016,1494.112,-5576.831,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,140,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,55908,53:10.6,,50.868,4.102,4964.249,28.962,,,2148.243,1056.686,-4348.82,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,dusky,172,172,141,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,56448,53:28.6,,38.402,0.871,4430.075,13.399,,,856.966,543.519,-4312.28,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,142,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,57693,54:10.1,,25.694,3.987,3630.82,14.707,,,-863.612,304.652,-3513.434,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,143,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,58087,54:23.2,,17.526,3.014,2975.902,25.25,,,-1251.979,-223.229,-2690.485,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,144,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,58087,54:23.2,,65.487,3.706,5947.077,33.598,,,3139.959,960.341,-4958.44,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,145,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,58727,54:44.6,,39.901,3.101,4523.969,14.539,,,-499.652,997.806,-4384.18,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,146,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,58850,54:48.7,,27.456,2.325,3778.183,12.596,,,751.158,320.026,-3688.903,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,147,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,58961,54:52.4,,36.047,0.58,4212.993,21.164,,,-1429.256,500.701,-3931.391,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,148,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,59561,55:12.4,,41.207,5.101,4531.376,28.756,,,2078.31,637.87,-3975.816,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,149,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,60033,55:28.1,,9.481,4.518,2225.798,11.287,,,-143.993,-422.161,-2180.648,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,150,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,60398,55:40.3,,40.344,4.001,4578.442,31.56,,,-2190.062,952.947,-3906.104,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,dusky,172,172,151,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,60587,55:46.6,543.727,12.024,0.924,2310.979,31.036,19.779,11.081,-721.74,-948.01,-1980.15,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,yelloweye,145,145,152,AD,Fish moving slowly into frame,,Had to get close to get both cam views
SL_2018CSEO_Dive_30_15-22-06.000.avi,60884,55:56.5,,55.489,0.88,5174.093,21.91,,,-1691.75,906.234,-4804.993,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,153,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,60945,55:58.5,,44.557,5.322,4703.664,16.734,,,703.71,1134.477,-4510.234,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,154,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,61010,56:00.7,,22.356,4.087,3447.967,29.783,,,-1680.165,316.964,-2994.17,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,155,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,61350,56:12.0,,30.269,1.737,3969.928,14.563,,,-968.488,222.358,-3843.555,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,156,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,62045,56:35.2,,51.923,1.236,4977.029,23.98,,,-1686.634,1093.665,-4553.019,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,157,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,62334,56:44.8,,57.467,1.538,5523.82,16.419,,,123.828,1529.744,-5306.33,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,158,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,62483,56:49.7,,62.05,4.45,5613.17,19.03,,,447.978,1747.869,-5315.257,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,159,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,63190,57:13.3,,26.231,2.571,3742.706,11.227,,,266.727,659.594,-3674.458,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,160,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,63447,57:21.9,,53.041,3.556,5365.224,11.392,,,251.389,1003.008,-5264.638,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,161,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,63672,57:29.4,,15.683,2.563,2800.276,13.659,,,492.287,-455.17,-2718.827,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,quillback,147,147,162,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,64101,57:43.7,,35.025,3.075,4232.947,28.287,,,-1944.769,-510.506,-3724.93,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,163,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,64325,57:51.2,,31.046,2.254,4059.426,28.921,,,1962.809,-54.505,-3552.935,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,164,,,,
SL_2018CSEO_Dive_30_15-22-06.000.avi,65072,58:16.0,,30.582,1.03,3828.437,20.13,,,1121.625,673.228,-3598.007,1,KelliiWood,90,N/A,2018,CSEO_30,30,85,rockfish,rosethorn,150,150,165,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,4173,58:04.1,,34.975,1.365,4140.979,24.84,,,-1623.774,605.178,-3760.961,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,1,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,6751,59:30.0,,11.903,2.713,2420.119,25.956,,,-1007.071,-339.243,-2174.327,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,2,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,7586,59:57.9,,45.756,10.324,4796.774,30.807,,,2284.885,881.657,-4124.442,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,3,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,7997,00:11.6,,179.471,0.886,9315.986,31.563,,,3689.041,3148.91,-7953.801,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,silvergray,157,157,4,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,8226,00:19.2,,39.943,2.883,4708.243,9.861,,,133.193,771.863,-4642.633,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,5,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,8322,00:22.4,,46.102,0.893,4712.136,21.79,,,-907.067,1473.554,-4382.932,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,6,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,9799,01:11.6,,28.139,3.434,3791.443,17.014,,,1091.985,177.473,-3626.447,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,7,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,10372,01:30.7,,53.124,8.979,5040.128,22.295,,,1706.837,838.391,-4667.622,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,8,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,10661,01:40.4,,26.948,0.525,3799.342,29.87,,,-1862.553,317.057,-3296.266,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,9,,,,
SL_2018CSEO_Dive_31_16-55-40.000.avi,13880,03:27.7,,70.948,2.965,5776.597,23.844,,,1474.48,1784.134,-5292.623,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,yelloweye,145,145,10,AD,Fish chasing other fish,,"NO LENGTH, Frame Issues"
SL_2018CSEO_Dive_31_16-55-40.000.avi,16117,04:42.2,,45.732,3.081,4670.857,24.267,,,-1032.689,1596.803,-4266.226,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,dusky,172,172,11,,,, 
SL_2018CSEO_Dive_31_16-55-40.000.avi,16800,05:05.0,,41.1,4.722,4789.253,7.788,,,-335.11,531.901,-4747.813,1,KelliiWood,115,Fish Lengths Not Recorded - Issues with Filming,2018,CSEO_31,31,83,rockfish,rosethorn,150,150,12,,,,
