Filename,Year,Management_Area,Frame,Time_UTC,TIME_AK,Seconds,Period,Period time (HMS),Image row,Image col,OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Start/End,Comment,Event Time HH:MM:SS
SL_2016NSEO_Dive_30_18-00-31.000.avi,2016,NSEO ,12864,2:07:57,18:07:57,65277,,,551,799,QC,Asia,0,,2016,30,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_30_18-00-31.000.avi,2016,NSEO ,378,2:01:01,18:01:01,64861,,,589,896,QC,Asia,0,,2016,30,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_31_08-05-54.000.avi,2016,NSEO ,64028,16:41:38,8:41:38,31298,,,598,808,QC,Asia,0,,2016,31,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,End,,
SL_2016NSEO_Dive_31_08-05-54.000.avi,2016,NSEO ,52260,16:35:06,8:35:06,30906,,,402,881,QC,Asia,0,,2016,31,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_31_08-05-54.000.avi,2016,NSEO ,51051,16:34:25,8:34:25,30865,,,499,699,QC,Asia,0,,2016,31,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,moving up and down,
SL_2016NSEO_Dive_31_08-05-54.000.avi,2016,NSEO ,557,16:06:22,8:06:22,29182,,,656,873,QC,Asia,0,,2016,31,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_32_09-15-30.000.avi,2016,NSEO ,71536,17:55:18,9:55:18,35718,,,562,856,QC,Asia,0,,2016,32,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,End,,
SL_2016NSEO_Dive_32_09-15-30.000.avi,2016,NSEO ,55636,17:46:28,9:46:28,35188,,,659,906,QC,Asia,0,,2016,32,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_32_09-15-30.000.avi,2016,NSEO ,55399,17:46:20,9:46:20,35180,,,547,773,QC,Asia,0,,2016,32,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_32_09-15-30.000.avi,2016,NSEO ,173,17:15:39,9:15:39,33339,,,582,911,QC,Asia,0,,2016,32,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_33_10-30-43.000.avi,2016,NSEO ,47784,18:57:19,10:57:18,39438,,,595,820,QC,Asia,0,,2016,33,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_33_10-30-43.000.avi,2016,NSEO ,187,18:30:52,10:30:52,37852,,,551,799,QC,Asia,0,,2016,33,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,66892,20:34:51,12:34:51,45291,,,512,798,QC,Asia,0,,2016,34,1,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,End,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,65289,20:33:58,12:33:58,45238,,,550,791,QC,Asia,0,,2016,34,1,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,64691,20:33:38,12:33:38,45218,,,560,734,QC,Asia,0,,2016,34,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,63002,20:32:41,12:32:41,45161,,,551,799,QC,Asia,0,,2016,34,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,62631,20:32:29,12:32:29,45149,,,545,801,QC,Asia,0,,2016,34,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,41484,20:20:44,12:20:44,44444,,,545,745,QC,Asia,0,,2016,34,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,41257,20:20:37,12:20:37,44437,,,508,781,QC,Asia,0,,2016,34,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,GGF in belly,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,20638,20:09:09,12:09:09,43749,,,621,857,QC,Asia,0,,2016,34,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,18113,20:07:45,12:07:45,43665,,,558,798,QC,Asia,0,,2016,34,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_34_11-57-20.000.avi,2016,NSEO ,324,19:57:52,11:57:52,43072,,,590,883,QC,Asia,0,,2016,34,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_35_14-08-39.000.avi,2016,NSEO ,63360,22:43:55,14:43:55,53035,,,506,677,QC,Asia,0,,2016,35,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,End,,
SL_2016NSEO_Dive_35_14-08-39.000.avi,2016,NSEO ,23448,22:21:45,14:21:44,51704,,,710,741,QC,Asia,0,,2016,35,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_35_14-08-39.000.avi,2016,NSEO ,22918,22:21:27,14:21:27,51687,,,624,841,QC,Asia,0,,2016,35,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,moving up and down,
SL_2016NSEO_Dive_35_14-08-39.000.avi,2016,NSEO ,206,22:08:50,14:08:50,50930,,,551,799,QC,Asia,0,,2016,35,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_36_15-25-53.000.avi,2016,NSEO ,60457,23:59:46,15:59:46,57586,,,626,905,QC,Asia,0,,2016,36,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,End,,
SL_2016NSEO_Dive_36_15-25-53.000.avi,2016,NSEO ,56042,23:57:19,15:57:19,57439,,,551,799,QC,Asia,0,,2016,36,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_36_15-25-53.000.avi,2016,NSEO ,55588,23:57:04,15:57:04,57424,,,639,870,QC,Asia,0,,2016,36,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_36_15-25-53.000.avi,2016,NSEO ,251,23:26:20,15:26:20,55580,,,573,808,QC,Asia,0,,2016,36,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_37_16-51-51.000.avi,2016,NSEO ,54329,1:22:06,17:22:06,62526,,,640,966,QC,Asia,0,,2016,37,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,End,,
SL_2016NSEO_Dive_37_16-51-51.000.avi,2016,NSEO ,3238,0:53:43,16:53:43,60823,,,551,799,QC,Asia,0,,2016,37,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_37_16-51-51.000.avi,2016,NSEO ,2789,0:53:28,16:53:28,60808,,,551,784,QC,Asia,0,,2016,37,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_37_16-51-51.000.avi,2016,NSEO ,1915,0:52:59,16:52:59,60779,,,551,799,QC,Asia,0,,2016,37,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_37_16-51-51.000.avi,2016,NSEO ,1639,0:52:49,16:52:49,60769,,,528,843,QC,Asia,0,,2016,37,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_37_16-51-51.000.avi,2016,NSEO ,393,0:52:08,16:52:08,60728,,,633,798,QC,Asia,0,,2016,37,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_38_07-53-49.000.avi,2016,NSEO ,74477,16:35:27,8:35:26,30926,,,551,734,QC,Asia,0,,2016,38,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,End,,
SL_2016NSEO_Dive_38_07-53-49.000.avi,2016,NSEO ,72809,16:34:31,8:34:31,30871,,,551,799,QC,Asia,0,,2016,38,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,SL good,
SL_2016NSEO_Dive_38_07-53-49.000.avi,2016,NSEO ,71963,16:34:03,8:34:03,30843,,,619,828,QC,Asia,0,,2016,38,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_38_07-53-49.000.avi,2016,NSEO ,71070,16:33:33,8:33:33,30813,,,592,737,QC,Asia,0,,2016,38,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_38_07-53-49.000.avi,2016,NSEO ,70918,16:33:28,8:33:28,30808,,,539,643,QC,Asia,0,,2016,38,1,,,,,,Bad,lost bottom visual,BLB,BLB,,AD,Passing,,,
SL_2016NSEO_Dive_38_07-53-49.000.avi,2016,NSEO ,32257,16:11:59,8:11:59,29519,,,562,760,QC,Asia,0,,2016,38,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_38_07-53-49.000.avi,2016,NSEO ,31369,16:11:30,8:11:30,29490,,,550,797,QC,Asia,0,,2016,38,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_38_07-53-49.000.avi,2016,NSEO ,337,15:54:15,7:54:15,28455,,,551,799,QC,Asia,0,,2016,38,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_39_09-08-54.000.avi,2016,NSEO ,72826,17:49:43,9:49:43,35383,,,550,797,QC,Asia,0,,2016,39,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,End,,
SL_2016NSEO_Dive_39_09-08-54.000.avi,2016,NSEO ,62817,17:44:09,9:44:09,35049,,,551,799,QC,Asia,0,,2016,39,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,SL good,
SL_2016NSEO_Dive_39_09-08-54.000.avi,2016,NSEO ,61844,17:43:37,9:43:37,35017,,,610,983,QC,Asia,0,,2016,39,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_39_09-08-54.000.avi,2016,NSEO ,48428,17:36:10,9:36:10,34570,,,552,787,QC,Asia,0,,2016,39,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,SL good,
SL_2016NSEO_Dive_39_09-08-54.000.avi,2016,NSEO ,48185,17:36:01,9:36:01,34561,,,500,758,QC,Asia,0,,2016,39,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_39_09-08-54.000.avi,2016,NSEO ,2550,17:10:40,9:10:40,33040,,,551,799,QC,Asia,0,,2016,39,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_39_09-08-54.000.avi,2016,NSEO ,2377,17:10:35,9:10:34,33034,,,551,799,QC,Asia,0,,2016,39,1,,,,,,Bad,repositioned,BRP,BRP,,AD,Passing,,turned,
SL_2016NSEO_Dive_39_09-08-54.000.avi,2016,NSEO ,1515,17:10:06,9:10:06,33006,,,602,951,QC,Asia,0,,2016,39,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_40_10-29-16.000.avi,2016,NSEO ,81928,19:15:02,11:15:02,40502,,,560,960,QC,Asia,0,,2016,40,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,End,,
SL_2016NSEO_Dive_40_10-29-16.000.avi,2016,NSEO ,17599,18:39:18,10:39:18,38358,,,649,878,QC,Asia,0,,2016,40,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,head shake,
SL_2016NSEO_Dive_40_10-29-16.000.avi,2016,NSEO ,16848,18:38:53,10:38:53,38333,,,551,799,QC,Asia,0,,2016,40,1,,,,,,Bad,repositioned,BRP,BRP,,AD,Passing,,head shake,
SL_2016NSEO_Dive_40_10-29-16.000.avi,2016,NSEO ,16182,18:38:31,10:38:31,38311,,,776,859,QC,Asia,0,,2016,40,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_40_10-29-16.000.avi,2016,NSEO ,7722,18:33:49,10:33:49,38029,,,597,627,QC,Asia,0,,2016,40,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_40_10-29-16.000.avi,2016,NSEO ,7122,18:33:29,10:33:29,38009,,,914,1056,QC,Asia,0,,2016,40,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_40_10-29-16.000.avi,2016,NSEO ,325,18:29:42,10:29:42,37782,,,748,978,QC,Asia,0,,2016,40,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_41_11-58-17.000.avi,2016,NSEO ,61481,20:32:42,12:32:42,45162,,,551,799,QC,Asia,0,,2016,41,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,End,,
SL_2016NSEO_Dive_41_11-58-17.000.avi,2016,NSEO ,6543,20:02:10,12:02:10,43330,,,693,810,QC,Asia,0,,2016,41,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_41_11-58-17.000.avi,2016,NSEO ,5951,20:01:51,12:01:51,43311,,,623,799,QC,Asia,0,,2016,41,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_41_11-58-17.000.avi,2016,NSEO ,5495,20:01:35,12:01:35,43295,,,537,760,QC,Asia,0,,2016,41,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_41_11-58-17.000.avi,2016,NSEO ,187,19:58:38,11:58:38,43118,,,551,799,QC,Asia,0,,2016,41,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,58874,21:56:15,13:56:15,50175,,,564,833,QC,Asia,0,,2016,42,1,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,End ,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,57890,21:55:42,13:55:42,50142,,,500,820,QC,Asia,0,,2016,42,1,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,57223,21:55:20,13:55:20,50120,,,628,818,QC,Asia,0,,2016,42,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,48591,21:50:32,13:50:32,49832,,,551,798,QC,Asia,0,,2016,42,1,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,48352,21:50:24,13:50:24,49824,,,565,825,QC,Asia,0,,2016,42,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,BLB for SL; BLA for belly,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,45471,21:48:48,13:48:48,49728,,,587,803,QC,Asia,0,,2016,42,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,44980,21:48:32,13:48:32,49712,,,479,728,QC,Asia,0,,2016,42,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,44779,21:48:25,13:48:25,49705,,,528,869,QC,Asia,0,,2016,42,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,12920,21:30:43,13:30:43,48643,,,494,798,QC,Asia,0,,2016,42,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,12509,21:30:30,13:30:30,48630,,,551,799,QC,Asia,0,,2016,42,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_42_13-23-15.000.avi,2016,NSEO ,739,21:23:57,13:23:57,48237,,,551,798,QC,Asia,0,,2016,42,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_43_14-34-57.000.avi,2016,NSEO ,52934,23:04:37,15:04:37,54277,,,549,794,QC,Asia,0,,2016,43,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_43_14-34-57.000.avi,2016,NSEO ,273,22:35:22,14:35:22,52522,,,545,761,QC,Asia,0,,2016,43,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_45_11-24-52.000.avi,2016,NSEO ,84482,20:12:05,12:12:05,43925,,,604,736,QC,Asia,0,,2016,45,1,,,,,,Good,Good Going Forward,GGF,GGF,6,AD,Passing,End,,
SL_2016NSEO_Dive_45_11-24-52.000.avi,2016,NSEO ,78661,20:08:51,12:08:51,43731,,,597,918,QC,Asia,0,,2016,45,1,,,,,,Good,Good Going Forward,GGF,GGF,6,AD,Passing,,,
SL_2016NSEO_Dive_45_11-24-52.000.avi,2016,NSEO ,78082,20:08:32,12:08:32,43712,,,624,835,QC,Asia,0,,2016,45,1,,,,,,Good,resting on bottom with close-up image,GRBC,GRBC,5,AD,Passing,,,
SL_2016NSEO_Dive_45_11-24-52.000.avi,2016,NSEO ,37803,19:46:10,11:46:09,42369,,,596,797,QC,Asia,0,,2016,45,1,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,,
SL_2016NSEO_Dive_45_11-24-52.000.avi,2016,NSEO ,37436,19:45:57,11:45:57,42357,,,724,686,QC,Asia,0,,2016,45,1,,,,,,Good,resting on bottom with close-up image,GRBC,GRBC,3,AD,Passing,,,
SL_2016NSEO_Dive_45_11-24-52.000.avi,2016,NSEO ,2566,19:26:35,11:26:35,41195,,,738,684,QC,Asia,0,,2016,45,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_45_11-24-52.000.avi,2016,NSEO ,2276,19:26:25,11:26:25,41185,,,643,722,QC,Asia,0,,2016,45,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_45_11-24-52.000.avi,2016,NSEO ,266,19:25:18,11:25:18,41118,,,636,825,QC,Asia,0,,2016,45,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
