Filename,Frame,Time_AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_06_07-06-38.096.avi,57265,7:38:32,15:38:32,,,,53.16,0.814,5199.941,21.475,,,-1869.609,349.019,-4839.642,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,20,,,,,
SL_FW_Dive_06_07-06-38.096.avi,58531,7:39:14,15:39:14,,,,67.418,2.085,5852.692,24.653,,,-2390.717,484.008,-5320.171,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,21,,,,,
SL_FW_Dive_06_07-06-38.096.avi,62870,7:41:39,15:41:39,,,,5.013,3.555,1552.147,18.119,,,-379.241,-301.462,-1474.604,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,,,,22,,,,rougheye or dusky. cant confirm,
SL_FW_Dive_06_07-06-38.096.avi,63467,7:41:59,15:41:59,,,,31.845,2.276,4012.779,24.583,,,1665.223,-124.145,-3648.838,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,tiger,148,148,23,,,,,
SL_FW_Dive_06_07-06-38.096.avi,63799,7:42:10,15:42:10,,,,24.914,0.681,3447.978,22.561,,,1215.562,-528.077,-3183.095,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,24,,,,,
SL_FW_Dive_06_07-06-38.096.avi,64222,7:42:24,15:42:24,,,,16.607,7.623,2852.279,29.289,,,1324.452,434.398,-2488.497,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,dusky,172,172,25,,,,,
SL_FW_Dive_06_07-06-38.096.avi,64579,7:42:36,15:42:36,,,,44.515,2.464,4770.825,15.192,,,-564.43,1106.638,-4606.251,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,26,JV,Fish milling/hovering,,,
SL_FW_Dive_06_07-06-38.096.avi,64649,7:42:38,15:42:38,,,262.869,16.676,0.373,3769.474,11.355,6.59,9.712,-526.418,523.13,-3695.694,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,26,JV,,,,
SL_FW_Dive_06_07-06-38.096.avi,67458,7:44:12,15:44:12,,,,70.013,5.047,5800.931,21.147,,,-1559.748,1384.864,-5412.96,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,27,,,,,
SL_FW_Dive_06_07-06-38.096.avi,67927,7:44:27,15:44:27,,,,47.786,2.862,4866.884,25.395,,,2048.538,391.47,-4397.364,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,28,,,,,
SL_FW_Dive_06_07-06-38.096.avi,68175,7:44:35,15:44:35,,,,53.624,3.131,5053.215,24.705,,,-1626.281,1338.638,-4593.283,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,29,,,,,
SL_FW_Dive_06_07-06-38.096.avi,68480,7:44:46,15:44:46,,,,49.781,2.273,4950.865,30.29,,,2343.741,853.421,-4276.636,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,,,,38,,,,dusky?,
SL_FW_Dive_06_07-06-38.096.avi,70871,7:46:05,15:46:05,,,,15.13,1.282,2752.424,30.949,,,1356.504,-408.94,-2359.767,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,30,JV,Fish moving slowly into frame,,,
SL_FW_Dive_06_07-06-38.096.avi,70905,7:46:07,15:46:06,,,253.313,17.837,2.484,2532.025,17.922,26.696,27.68,656.073,-420.298,-2409.163,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,30,JV,,,,
SL_FW_Dive_06_07-06-38.096.avi,72223,7:46:50,15:46:50,,,,75.95,1.466,6182.693,18.773,,,-707.546,1848.336,-5857.365,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,31,,,,,
SL_FW_Dive_06_07-06-38.096.avi,72385,7:46:56,15:46:56,,,,6.165,3.778,1754.595,35.392,,,738.257,695.567,-1431.701,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,dusky,172,172,32,,,,,
SL_FW_Dive_06_07-06-38.096.avi,72429,7:46:57,15:46:57,,,,56.678,4.737,5209.246,28.34,,,-1754.517,1733.759,-4588.244,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,33,JV,Fish milling/hovering,,,
SL_FW_Dive_06_07-06-38.096.avi,72608,7:47:03,15:47:03,,,250.296,29.442,1.12,3055.483,27.869,26.075,11.396,-1396.269,300.666,-2701.113,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,33,JV,,,,
SL_FW_Dive_06_07-06-38.096.avi,72651,7:47:05,15:47:05,,,,36.512,0.142,4206.165,30.262,,,-1473.24,1517.047,-3635.926,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,dusky,172,172,34,,,,,
SL_FW_Dive_06_07-06-38.096.avi,72766,7:47:09,15:47:09,,,,23.622,2.142,3411.299,23.832,,,-462.273,1292.473,-3122.944,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,dusky,172,172,35,,,,,
SL_FW_Dive_06_07-06-38.096.avi,73169,7:47:22,15:47:22,,,,28.407,0.999,3885.105,11.01,,,-631.707,381.782,-3814.346,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,tiger,148,148,36,,,,,
SL_FW_Dive_06_07-06-38.096.avi,74518,7:48:07,15:48:07,,,,75.251,1.233,6335.561,16.071,,,-181.755,1732.631,-6091.329,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,37,AD,Fish milling/hovering,,,
SL_FW_Dive_06_07-06-38.096.avi,74685,7:48:13,15:48:12,,,387.787,42.249,0.578,4261.66,10.118,21.156,4.061,-288.708,690.744,-4195.386,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,37,AD,,,,
