Filename,Frame,Time_AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_25_19-29-21.879.avi,5653,19:32:41,3:32:41,,,,31.392,3.709,3868.563,20.02,,,983.686,879.796,-3636.496,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,8,,,,,
SL_FW_Dive_25_19-29-21.879.avi,6401,19:33:06,3:33:06,,,,3.138,0.147,1246.003,26.272,,,-17.518,549.08,-1118.359,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,,,,9,,,,northern or red stripe?best in DOE,
SL_FW_Dive_25_19-29-21.879.avi,6444,19:33:08,3:33:08,,,,40.305,1.025,4441.749,22.321,,,-698.528,1527.595,-4111.891,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yellowtail,155,155,10,,,,,
SL_FW_Dive_25_19-29-21.879.avi,6566,19:33:12,3:33:12,,,,14.393,4.815,2702.571,26.303,,,1197.34,-27.346,-2422.709,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,11,,,,,
SL_FW_Dive_25_19-29-21.879.avi,7086,19:33:29,3:33:29,,,,17.989,0.816,2915.975,29.562,,,803.127,1188.699,-2538.68,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yellowtail,155,155,12,,,,,
SL_FW_Dive_25_19-29-21.879.avi,7320,19:33:37,3:33:37,,,,17.284,1.298,2954.783,21.018,,,211.671,1033.069,-2760.201,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,,,,13,,,,dark-colored maybe DSR,
SL_FW_Dive_25_19-29-21.879.avi,7902,19:33:56,3:33:56,,,,27.495,2.569,3724.256,16.821,,,410.275,989.681,-3566.832,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,14,,,,,
SL_FW_Dive_25_19-29-21.879.avi,8316,19:34:10,3:34:10,,,,37.236,0.363,4460.189,15.072,,,107.666,1146.477,-4308.978,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yellowtail,155,155,15,,,,,
SL_FW_Dive_25_19-29-21.879.avi,8459,19:34:15,3:34:15,,,,27.295,8.355,3812.111,12.121,,,-763.391,233.63,-3727.578,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yellowtail,155,155,16,,,,,
SL_FW_Dive_25_19-29-21.879.avi,9891,19:35:03,3:35:03,,,,17.685,2.967,2900.98,29.243,,,1244.676,-682.514,-2529.948,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,17,,,,,
SL_FW_Dive_25_19-29-21.879.avi,10329,19:35:17,3:35:17,,,,5.176,0.049,1584.829,31.558,,,737.229,377.488,-1351.177,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,18,AD,Fish moving quickly into frame,,,
SL_FW_Dive_25_19-29-21.879.avi,10451,19:35:21,3:35:21,,,535.988,30.103,4.123,3191.752,10.181,70.503,62.516,87.611,-557.337,-3141.493,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,18,AD,,,high horiz,
SL_FW_Dive_25_19-29-21.879.avi,11006,19:35:40,3:35:40,,,,22.013,0.116,3316.788,23.08,,,-338.034,1249.605,-3053.736,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yellowtail,155,155,19,,,,,
SL_FW_Dive_25_19-29-21.879.avi,12133,19:36:17,3:36:17,,,,13.186,0.841,2642.278,31.007,,,1359.197,68.687,-2264.84,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,20,AD,Fish moving quickly into frame,,no length-bad angle,
SL_FW_Dive_25_19-29-21.879.avi,12693,19:36:36,3:36:36,,,,24.536,0.182,3413.421,25.685,,,-982.332,-1112.222,-3073.992,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,21,,,,,
SL_FW_Dive_25_19-29-21.879.avi,12907,19:36:43,3:36:43,,,,70.929,2.28,6105.891,19.135,,,172.449,1982.88,-5772.379,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,,,,22,,,,yellowtail?- too dark to confirm,
SL_FW_Dive_25_19-29-21.879.avi,13029,19:36:47,3:36:47,,,,28.309,0.889,3786.643,31.287,,,-1732.178,924.708,-3237.767,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yellowtail,155,155,23,,,,,
SL_FW_Dive_25_19-29-21.879.avi,13549,19:37:05,3:37:05,,,,24.648,4.278,3423.394,24.811,,,-908.89,1106.493,-3109.536,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yellowtail,155,155,24,,,,,
SL_FW_Dive_25_19-29-21.879.avi,14186,19:37:26,3:37:26,,,,23.248,1.054,3704.895,3.589,,,-156.342,-178.409,-3697.293,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
SL_FW_Dive_25_19-29-21.879.avi,15390,19:38:06,3:38:06,,,,45.273,0.789,4917.384,16.733,,,17.003,1406.576,-4711.891,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,26,,,,,
SL_FW_Dive_25_19-29-21.879.avi,16005,19:38:26,3:38:27,,,,32.733,1.53,4242.497,11.25,,,-91.721,814.528,-4162.561,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,28,,,,,
SL_FW_Dive_25_19-29-21.879.avi,16583,19:38:46,3:38:46,,,,29.939,0.833,3828.581,19.556,,,-1124.761,607.238,-3608.907,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,29,,,,,
SL_FW_Dive_25_19-29-21.879.avi,16973,19:38:59,3:38:59,,,,29.641,3.902,3888.84,20.015,,,-1315.047,-212.53,-3653.568,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,30,,,,,
SL_FW_Dive_25_19-29-21.879.avi,19048,19:40:08,3:40:08,,,,27.336,1.856,3967.095,6.569,,,-453.705,2.83,-3941.065,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,31,,,,,
SL_FW_Dive_25_19-29-21.879.avi,20069,19:40:42,3:40:42,,,,41.39,2.902,4765.821,8.694,,,-503.523,506.104,-4712.046,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,32,,,,,
SL_FW_Dive_25_19-29-21.879.avi,21565,19:41:32,3:41:32,,,,24.359,6.586,3469.392,23.797,,,-1334.197,-429.912,-3173.606,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,33,,,,,
SL_FW_Dive_25_19-29-21.879.avi,22339,19:41:58,3:41:58,,,,58.368,1.919,5261.114,29.684,,,1439.988,2162.47,-4574.874,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,34,AD,Fish moving slowly into frame,,,
SL_FW_Dive_25_19-29-21.879.avi,22497,19:42:03,3:42:03,,,547.324,16.163,0.929,3088.78,19.714,2.459,18.884,793.435,675.331,-2907.74,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,34,AD,,,,
SL_FW_Dive_25_19-29-21.879.avi,39419,19:51:27,3:51:27,,,,73.424,2.811,6119.949,14.25,,,-981.096,1131.705,-5933.841,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,tiger,148,148,35,,,,,
SL_FW_Dive_25_19-29-21.879.avi,39908,19:51:43,3:51:43,,,,32.334,1.871,4102.328,27.791,,,-1887.654,-315.473,-3628.544,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,36,,,,,
SL_FW_Dive_25_19-29-21.879.avi,40821,19:52:14,3:52:14,,,,17.197,0.304,2980.9,32.896,,,-1386.237,-841.115,-2501.327,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,37,,,,,
SL_FW_Dive_25_19-29-21.879.avi,41840,19:52:48,3:52:48,,,,24.076,2.909,3517.441,17.326,,,1042.71,93.777,-3358.028,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,38,,,,,
SL_FW_Dive_25_19-29-21.879.avi,42377,19:53:06,3:53:06,,,,99.95,1.791,6828.535,25.351,,,2213.153,1898.553,-6174.653,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,39,AD,Fish actively swimming in frame,,,
SL_FW_Dive_25_19-29-21.879.avi,42581,19:53:12,3:53:12,,,,19.579,5.349,3115.958,15.232,,,654.277,-497.867,-3005.536,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,40,,,,,
SL_FW_Dive_25_19-29-21.879.avi,42610,19:53:13,3:53:13,,,,35.439,3.156,4393.157,12.013,,,126.214,897.277,-4298.697,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,41,,,,,
SL_FW_Dive_25_19-29-21.879.avi,42672,19:53:15,3:53:15,,,475.013,53.474,4.338,4606.139,32.405,0.801,21.154,2236.952,1043.7,-3888.863,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,39,AD,,,,
SL_FW_Dive_25_19-29-21.879.avi,43323,19:53:37,3:53:37,,,,21.786,0.014,3252.549,19.642,,,-907.045,604.553,-3064.451,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,silvergray,157,157,42,,,,,
SL_FW_Dive_25_19-29-21.879.avi,44734,19:54:24,3:54:24,,,,50.05,0.024,4951.156,20.486,,,-1554.845,756,-4639.49,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,43,,,,,
SL_FW_Dive_25_19-29-21.879.avi,45176,19:54:39,3:54:39,,,,22.066,1.412,3325.795,25.164,,,1406.318,-154.496,-3009.87,1,Jenny Stahl,0,,2015,25,1,,,,,,greenling,lingcod,130,130,44,,,,no length- bent,
SL_FW_Dive_25_19-29-21.879.avi,48553,19:56:31,3:56:31,,,,34.924,1.688,4329.287,10.121,,,-583.806,479.527,-4262.857,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,45,,,,,
SL_FW_Dive_25_19-29-21.879.avi,48860,19:56:42,3:56:42,,,,69.895,1.372,5824.553,20.505,,,-1170.098,1660.831,-5458.748,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,46,AD,Fish actively swimming in frame,,,
SL_FW_Dive_25_19-29-21.879.avi,49094,19:56:49,3:56:49,,,491.957,32.018,0.128,3162.236,25.7,25.058,8.954,-1364.953,131.932,-2849.427,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,46,AD,,,,
SL_FW_Dive_25_19-29-21.879.avi,49278,19:56:56,3:56:56,,,,24.72,2.452,3570.168,15.362,,,933.366,-159.495,-3442.309,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,47,,,,,
SL_FW_Dive_25_19-29-21.879.avi,50686,19:57:43,3:57:43,,,,11.702,0.511,2391.024,30.548,,,-926.35,-790.547,-2057.647,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,48,,,,,
SL_FW_Dive_25_19-29-21.879.avi,51261,19:58:02,3:58:02,,,,22.842,0.574,3341.451,18.102,,,-759.57,701.644,-3177.428,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,49,,,,,
SL_FW_Dive_25_19-29-21.879.avi,52692,19:58:49,3:58:49,,,,42.84,2.242,4792.17,11.911,,,-946.649,277.389,-4689.542,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,50,,,,,
SL_FW_Dive_25_19-29-21.879.avi,52875,19:58:55,3:58:55,,,,16.124,0.834,2812.242,32.901,,,1281.982,-835.202,-2359.59,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,tiger,148,148,51,,,,,
SL_FW_Dive_25_19-29-21.879.avi,53144,19:59:04,3:59:04,,,,16.713,0.874,2854.134,17.913,,,-636.734,-609.535,-2714.612,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,52,,,,,
SL_FW_Dive_25_19-29-21.879.avi,53144,19:59:04,3:59:04,,,,30.754,1.944,3953.738,15.636,,,-990.887,-399.341,-3806.667,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,53,,,,,
SL_FW_Dive_25_19-29-21.879.avi,53537,19:59:18,3:59:18,,,,26.252,1.241,4004.801,1.647,,,88.022,66.458,-4003.282,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,54,,,,,
SL_FW_Dive_25_19-29-21.879.avi,53537,19:59:18,3:59:18,,,,27.834,4.126,3615.803,29.777,,,1323.514,1207.564,-3140.721,1,Jenny Stahl,0,,2015,25,1,,,,,,greenling,,,,55,,,,,
SL_FW_Dive_25_19-29-21.879.avi,54007,19:59:33,3:59:33,,,,28.258,0.071,4032.727,5.489,,,305.878,227.284,-4014.682,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,56,,,,,
SL_FW_Dive_25_19-29-21.879.avi,56904,20:01:10,4:01:10,,,,12.831,2.925,2588.849,10.882,,,298.838,-391.628,-2541.548,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,dusky,172,172,57,,,,,
SL_FW_Dive_25_19-29-21.879.avi,56904,20:01:10,4:01:10,,,,17.572,1.116,2996.102,14.691,,,-320.784,-694.396,-2896.815,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,58,,,,,
SL_FW_Dive_25_19-29-21.879.avi,57336,20:01:24,4:01:24,,,,66.796,2.665,5884.271,30.145,,,-2817.821,880.084,-5090.184,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,yelloweye,145,145,59,AD,Fish milling/hovering,,no length - too dark,
SL_FW_Dive_25_19-29-21.879.avi,57534,20:01:31,4:01:31,,,,75.536,2.222,6161.19,29.855,,,-2782.148,1280.603,-5346.023,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,,,,60,,,,ye or dusky? cant confirm too dark,
SL_FW_Dive_25_19-29-21.879.avi,57534,20:01:31,4:01:31,,,,87.265,6.689,6413.158,29.425,,,1922.94,2485.065,-5590.648,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,,,,61,,,,dusky? too dark to confirm,
SL_FW_Dive_25_19-29-21.879.avi,58622,20:02:07,4:02:07,,,,34.757,1.002,4283.161,13.763,,,-284.369,970.483,-4162.063,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,62,,,,,
SL_FW_Dive_25_19-29-21.879.avi,59319,20:02:30,4:02:30,,,,6.711,2.409,1777.815,28.001,,,736.148,-396.424,-1568.936,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,dusky,172,172,63,,,,,
SL_FW_Dive_25_19-29-21.879.avi,60414,20:03:07,4:03:07,,,,14.177,0.053,2608.652,23.285,,,977.113,-334.212,-2395.542,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,64,,,,,
SL_FW_Dive_25_19-29-21.879.avi,60567,20:03:12,4:03:12,,,,41.11,0.88,4532.451,15.097,,,876.445,782.402,-4377.534,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,tiger,148,148,65,,,,,
SL_FW_Dive_25_19-29-21.879.avi,60673,20:03:15,4:03:15,,,,12.381,0.807,2478.114,15.619,,,-497.542,-449.143,-2385.743,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,67,,,,,
SL_FW_Dive_25_19-29-21.879.avi,60988,20:03:26,4:03:26,,,,21.08,3.82,3275.055,18.649,,,1044.262,-85.467,-3102.933,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,68,,,,,
SL_FW_Dive_25_19-29-21.879.avi,61711,20:03:50,4:03:50,,,,28.686,0.105,3776.821,25.213,,,1586.262,262.031,-3417.526,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,69,,,,,
SL_FW_Dive_25_19-29-21.879.avi,61807,20:03:53,4:03:53,,,,10.812,0.514,2415.849,9.813,,,-402.285,-92.275,-2380.332,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,,,,70,,,,probably dusky,
SL_FW_Dive_25_19-29-21.879.avi,62891,20:04:29,4:04:29,,,,26.259,1.645,3666.566,22.719,,,-1406.51,-170.776,-3381.755,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,71,,,,,
SL_FW_Dive_25_19-29-21.879.avi,63281,20:04:42,4:04:42,,,,30.778,0.835,4038.74,15.365,,,-1067.153,72.544,-3894.527,1,Jenny Stahl,0,,2015,25,1,,,,,,rockfish,rosethorn,150,150,72,,,,,
