Filename,Frame,Time (HMS),Period,Period time (HMS),Image row,Image col,OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Start/End,Comment,Event Time HH:MM:SS,Time (HMS),Actual Time (HMS),Actual Time (AKSTD),Seconds,,
SL_FW_Dive_32_14-44-40.121.avi,70048,23:23:47,,,485,529,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,23:23:48,23:23:47,23:23:48,15:23:48,55428,,
SL_FW_Dive_32_14-44-40.121.avi,70437,23:24:00,,,530,471,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,14,,,,,,23:24:00,23:24:00,15:24:00,55440,,
SL_FW_Dive_32_14-44-40.121.avi,73882,23:25:55,,,536,549,QC,Asia,0,,2015,32,32,,,,,,Bad,repositioned,BRP,BRP,,,,,odd ROV movement,23:25:56,23:25:55,23:25:56,15:25:56,55556,,
SL_FW_Dive_32_14-44-40.121.avi,74374,23:26:11,,,388,481,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,15,,,,,,23:26:11,23:26:11,15:26:11,55571,,
SL_FW_Dive_32_14-44-40.121.avi,87276,23:33:21,,,485,450,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,15,,,End,,,23:33:21,23:33:21,15:33:21,56001,,
SL_FW_Dive_33_16-37-42.838.avi,423,0:38:09,,,403,344,QC,Asia,0,,2015,33,34,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,0:38:09,0:38:09,16:38:09,59889,,
SL_FW_Dive_33_16-37-42.838.avi,1869,0:38:58,,,532,532,QC,Asia,0,,2015,33,34,,,,,,Good,Good Going Forward,GGF,GGF,1,,,,ROV made slight deviation,,0:38:58,0:38:58,16:38:58,59938,,
SL_FW_Dive_33_16-37-42.838.avi,2010,0:39:02,,,415,463,QC,Asia,0,,2015,33,34,,,,,,Good,Good Going Forward,GGF,GGF,1,,,,done turning,,0:39:02,0:39:02,16:39:02,59942,,
SL_FW_Dive_33_16-37-42.838.avi,9839,0:43:23,,,466,543,QC,Asia,0,,2015,33,34,,,,,,Bad,going backwards,BGB,BGB,,,,,,,0:43:23,0:43:23,16:43:23,60203,,
SL_FW_Dive_33_16-37-42.838.avi,10019,0:43:29,,,459,494,QC,Asia,0,,2015,33,34,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,0:43:29,0:43:29,16:43:29,60209,,
SL_FW_Dive_33_16-37-42.838.avi,12051,0:44:37,,,465,611,QC,Asia,0,,2015,33,34,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,0:44:36,0:44:37,0:44:36,16:44:36,60276,,
SL_FW_Dive_33_16-37-42.838.avi,12793,0:45:02,,,349,663,QC,Asia,0,,2015,33,34,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,0:45:02,0:45:02,16:45:02,60302,,
SL_FW_Dive_33_16-37-42.838.avi,69246,1:16:24,,,364,679,QC,Asia,0,,2015,33,34,,,,,,Good,Good Going Forward,GGF,GGF,3,,,End,,,1:16:24,1:16:24,17:16:24,62184,,
SL_FW_Dive_34_18-03-42.119.avi,239,2:04:04,,,334,742,QC,Asia,0,,2015,34,33,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,moved start 2 seconds later to match nav file,,2:04:04,2:04:04,18:04:04,65044,,
SL_FW_Dive_34_18-03-42.119.avi,19902,2:14:58,,,561,717,QC,Asia,0,,2015,34,33,,,,,,Bad,repositioned,BRP,BRP,,,,,odd ROV movement,2:14:59,2:14:58,2:14:59,18:14:59,65699,,
SL_FW_Dive_34_18-03-42.119.avi,20221,2:15:08,,,576,645,QC,Asia,0,,2015,34,33,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,2:15:09,2:15:08,2:15:09,18:15:09,65709,,
SL_FW_Dive_34_18-03-42.119.avi,46270,2:29:37,,,492,640,QC,Asia,0,,2015,34,33,,,,,,Good,Good Going Forward,GGF,GGF,2,,,End,,2:29:38,2:29:37,2:29:38,18:29:38,66578,,
SL_FW_Dive_11b_14-39-31.878.avi,170,22:39:47,,,446,616,QC,Asia,0,,2015,11b,10,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,22:39:47,22:39:47,14:39:46,52786,,
SL_FW_Dive_11b_14-39-31.878.avi,20616,22:51:08,,,294,468,QC,Asia,0,,2015,11b,10,,,,,,Bad,going backwards,BGB,BGB,,,,,,,22:51:08,22:51:08,14:51:08,53468,,
SL_FW_Dive_11b_14-39-31.878.avi,20892,22:51:17,,,388,428,QC,Asia,0,,2015,11b,10,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,22:51:17,22:51:17,14:51:17,53477,,
SL_FW_Dive_11b_14-39-31.878.avi,52822,23:09:02,,,527,524,QC,Asia,0,,2015,11b,10,,,,,,Bad,loitering in same area,BLA,BLA,,,,,,,23:09:02,23:09:02,15:09:02,54542,,
SL_FW_Dive_11b_14-39-31.878.avi,53021,23:09:08,,,411,481,QC,Asia,0,,2015,11b,10,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,23:09:08,23:09:08,15:09:08,54548,,
SL_FW_Dive_11b_14-39-31.878.avi,55833,23:10:42,,,277,462,QC,Asia,0,,2015,11b,10,,,,,,Bad,going backwards,BGB,BGB,,,,,,,23:10:42,23:10:42,15:10:42,54642,,
SL_FW_Dive_11b_14-39-31.878.avi,56065,23:10:50,,,218,325,QC,Asia,0,,2015,11b,10,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,,23:10:50,23:10:50,15:10:50,54650,,
SL_FW_Dive_11b_14-39-31.878.avi,68387,23:17:40,,,524,690,QC,Asia,0,,2015,11b,10,,,,,,Good,Good Going Forward,GGF,GGF,4,,,End,,,23:17:40,23:17:40,15:17:40,55060,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
