Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2018NSEO_Dive_26_11-42-17.000.avi,44780,12:07:21,,,,63.372,1.723,5535.955,20.328,,,-1632.445,990.617,-5196.21,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,41,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,45482,12:07:44,,,,45.606,1.633,4704.845,20.273,,,-1424.434,770.548,-4417.331,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,42,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,45566,12:07:47,,,442.916,63.714,2.29,5507.601,27.442,4.74,12.908,-1979.744,1588.399,-4887.87,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,yelloweye,145,145,43,AD,Fish moving quickly into frame,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,45868,12:07:57,,,,28.492,2.764,3820.673,24.589,,,1588.326,51.591,-3474.493,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,44,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,47014,12:08:35,,,,39.783,6.085,4531.162,15.299,,,1165.341,245.047,-4371.883,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,45,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,49551,12:10:00,,,,45.89,7.857,4769.291,20.846,,,1644.28,398.017,-4459.155,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,yelloweye,145,145,46,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,49661,12:10:03,,,,36.932,0.337,4332.015,23.606,,,-1709.466,275.049,-3970.948,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,47,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,51492,12:11:04,,,780.479,276.427,5.001,8329.281,25.613,46.946,13.16,1762.615,3139.785,-7510.782,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,yelloweye,145,145,48,AD,Fish moving quickly into frame,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
