FILENAME,FRAME,TIME_MINS,PERIOD,PERIOD_TIME_MINS,LENGTH_MM,PRECISION,RMS_1_MM,RMS_2_MM,RANGE_MM,DIRECTION_DEG,HORZ_DIR_DEG,VERT_DIR_DEG,MID_X_MM,MID_Y_MM,MID_Z_MM,OPCODE,TAPE_READER,DEPTH_NOT_USED,TRIP_COMMENT,YEAR,DIVE_NO,TRANSECT_NO,USER_DEF_4,USER_DEF_5,USER_DEF_6,USER_DEF_7,USER_DEF_8,FAMILY,GENUS,SPECIES,CODE,SPECIMEN_NUMBER,STAGE,ACTIVITY,CHECK_ID,SPECIES_COMMENT,USER_DEF_ATTR
2012_6758_2_SL.avi,  22560,12.5458,,,,46,5.314,,5000.243,15.301,,,-983.574,774.854,-4840.931,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,tiger,148,148,14,,,,,
2012_6758_2_SL.avi,  25466,14.1619,,,,54,2.29,,5310.756,19.913,,,-1064.138,1354.1,-5023.759,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6758_2_SL.avi,  30206,16.7979,,,,73,0.958,,6529.464,18.365,,,-185.524,1914.132,-6239.838,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6758_2_SL.avi,  38724,21.5348,,,,62,7.999,,5906.791,16.614,,,783.128,1373.288,-5691.307,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,rosethorn,150,150,17,,,,,
2012_6758_2_SL.avi,  39179,21.7878,,,,80,15.61,,5884.259,27.847,,,-1977.353,1795.964,-5243.005,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,yelloweye,145,145,18,AD,Fish milling,,can't get length ,
2012_6758_2_SL.avi,  39146,21.7695,,,,19,4.49,,2811.589,26.929,,,-1256.5,-260.502,-2501.675,1,Jenny Stahl,0,,2012,6758,2,,,,,,rockfish,yelloweye,145,145,19,JV,Fish moving quickly into frame,,no length - washed out,
2012_6758_2_SL.avi,  41270,22.9507,,,,4,7.525,,1357.073,18.063,,,340.768,-274.742,-1284.539,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,black,142,142,20,,,,,
2012_6758_2_SL.avi,  45452,25.2763,,,,75,10.885,,5696.052,26.009,,,-2157.232,1147.85,-5145.269,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,rosethorn,150,150,21,,,,,
2012_6758_2_SL.avi,  46349,25.7751,,,,100,6.747,,6687.164,29.771,,,2244.559,2320.547,-5856.209,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,yelloweye,145,145,22,AD,Fish resting on bottom,,,
2012_6758_2_SL.avi,  46954,26.1116,,,550.489,7,3.711,0.281,2460.36,6.188,5.057,6.335,249.766,-142.122,-2443.52,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,yelloweye,145,145,22,AD,Fish resting on bottom,,,
2012_6758_2_SL.avi,  52952,29.4471,,,,50,1.123,,5319.716,20.45,,,55.172,1749.376,-5023.547,1,Kristen Green,0,,2012,6758,2,,,,,,greenling,lingcod,130,130,23,,,,,
2012_6758_2_SL.avi,  53121,29.5411,,,664.272,15,6.453,0.201,3262.304,4.139,11.933,4.485,-113.089,135.956,-3257.507,1,Kristen Green,0,,2012,6758,2,,,,,,greenling,lingcod,130,130,23,,,,,
2012_6758_2_SL.avi,  54816,30.4837,,,,103,5.961,,6811.935,28.748,,,2289.597,2213.439,-6021.702,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,quillback,147,147,24,,,,,
2012_6758_2_SL.avi,  55626,30.9342,,,,50,8.706,,5135.793,21.31,,,-760.647,1600.284,-4820.465,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,yelloweye,145,145,25,JV,Fish resting on bottom,,,
2012_6758_2_SL.avi,  55824,31.0443,,,180.278,21,1.946,0.11,3007.435,22.056,9.684,22.78,-1067.324,308.558,-2794.687,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,yelloweye,145,145,25,JV,Fish resting on bottom,,,
2012_6758_2_SL.avi,  57363,31.9001,,,,10,2.954,,2075.604,26.723,,,-909.317,170.263,-1858.033,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,quillback,147,147,26,,,,,
2012_6758_2_SL.avi,  57528,31.9919,,,,42,1.204,,4926.021,19.567,,,-82.275,1546.745,-4676.163,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,quillback,147,147,27,,,,,
2012_6758_2_SL.avi,  57683,32.0781,,,,63,10.16,,5186.535,30.893,,,2094.73,1547.351,-4485.304,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,quillback,147,147,28,,,,,
2012_6758_2_SL.avi,  58474,32.518,,,,50,0.384,,5348.394,17.419,,,-421.628,1433.652,-5135.386,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,rosethorn,150,150,29,,,,,
2012_6758_2_SL.avi,  58750,32.6715,,,,69,2.118,,6408.905,13.745,,,489.396,1306.742,-6255.156,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,quillback,147,147,30,,,,,
2012_6758_2_SL.avi,  60864,33.8471,,,,27,5.438,,3904.611,20.753,,,163.203,1294.469,-3680.177,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,quillback,147,147,31,,,,,
2012_6758_2_SL.avi,  62964,35.0149,,,,43,7.078,,4934.732,15.443,,,677.924,1022.266,-4779.851,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,quillback,147,147,32,,,,,
2012_6758_2_SL.avi,  63108,35.095,,,,72,10.214,,5443.477,27.446,,,-2201.457,1098.653,-4855.717,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,quillback,147,147,33,,,,,
2012_6758_2_SL.avi,  63159,35.1234,,,,34,8.767,,3580.249,28.446,,,-1679.622,-363.491,-3140.848,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,yelloweye,145,145,34,AD,Fish moving slowly into frame,,can't get length ,
2012_6758_2_SL.avi,  63272,35.1862,,,,61,2.733,,4746.673,28.761,,,-2277.318,-263.165,-4156.378,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,rosethorn,150,150,35,,,,,
2012_6758_2_SL.avi,  63846,35.5054,,,,16,0.236,,2957.404,21.464,,,145.56,1012.45,-2774.887,1,Kristen Green,0,,2012,6758,2,,,,,,rockfish,yelloweye,145,145,36,AD,Fish milling,,can't get accurate length ,
2012_6759_1_SL.avi,    692,0.3848,,,,63,6.059,,5545.132,23.558,,,1522.843,1499.684,-5116.677,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,yelloweye,145,145,1,AD,Fish milling,,,
2012_6759_1_SL.avi,    782,0.4349,,,477.639,53,6.378,5.461,4175.557,23.246,17.875,5.648,1623.583,199.528,-3841.802,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,yelloweye,145,145,1,AD,Fish milling,,,
2012_6759_1_SL.avi,   6504,3.6169,,,,31,4.322,,4069.076,14.693,,,-1025.258,-203.46,-3932.534,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6759_1_SL.avi,   5561,3.0925,,,,14,1.74,,2890.832,8.074,,,-403.347,-108.724,-2860.489,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6759_1_SL.avi,   7030,3.9095,,,,18,1.437,,3168.032,12.795,,,688.311,69.071,-3091.582,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,4,,,,,
2012_6759_1_SL.avi,  10660,5.9281,,,,55,4.275,,5258.875,20.522,,,-1225.557,1270.225,-4953.817,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6759_1_SL.avi,  11952,6.6466,,,,66,9.147,,6226.81,15.559,,,-439.701,1480.949,-6032.132,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6759_1_SL.avi,  12885,7.1655,,,,37,0.266,,4404.451,17.82,,,-971.218,843.501,-4212.414,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,8,,,,,
2012_6759_1_SL.avi,  16560,9.2092,,,,16,5.959,,2614.747,27.091,,,-1188.441,24.116,-2328.933,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,9,,,,,
2012_6759_1_SL.avi,  16698,9.2859,,,,29,3.079,,3645.098,23.808,,,-1399.146,383.108,-3344.003,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6759_1_SL.avi,  21057,11.71,,,,187,27.264,,8530.135,29.518,,,-3425.19,2273.928,-7473.991,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,,,,12,,,,,
2012_6759_1_SL.avi,  27023,15.0278,,,,53,7.347,,4589.209,28.676,,,-1943.496,948.042,-4047.824,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6759_1_SL.avi,  41929,23.3171,,,,44,5.107,,5012.852,14.519,,,-553.523,1022.86,-4876.07,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6759_1_SL.avi,  42712,23.7526,,,,14,4.38,,2701.318,16.674,,,-775.048,-62.674,-2586.984,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6759_1_SL.avi,  43023,23.9255,,,,38,4.186,,4700.89,16.171,,,-264.252,1184.123,-4541.629,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,17,,,,,
2012_6759_1_SL.avi,  43495,24.188,,,,37,0.949,,4881.536,5.058,,,-372.154,110.691,-4866.07,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,yelloweye,145,145,18,AD,Fish actively swimming within frame,,,
2012_6759_1_SL.avi,  43610,24.252,,,539.805,38,7.901,1.031,2825.345,13.706,88.637,34.993,-506.033,-497.672,-2734.744,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,yelloweye,145,145,18,AD,Fish actively swimming within frame,,,
2012_6759_1_SL.avi,  47836,26.6021,,,,32,6.068,,4226.557,19.121,,,408.353,1236.016,-4021.106,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,19,,,,,
2012_6759_1_SL.avi,  48762,27.117,,,,30,7.183,,3966.529,19.118,,,835.322,913.452,-3768.447,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,20,,,,,
2012_6759_1_SL.avi,  51234,28.4917,,,,48,3.644,,4686.32,25.211,,,-1514.918,1207.724,-4267.086,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,21,,,,,
2012_6759_1_SL.avi,  53476,29.7385,,,,28,2.626,,3986.007,9.512,,,-601.794,-352.901,-3924.481,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,22,,,,,
2012_6759_1_SL.avi,  55447,30.8346,,,,18,1.992,,3410.01,2.088,,,-37.415,44.628,-3409.513,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,tiger,148,148,23,,,,,
2012_6759_1_SL.avi,  56472,31.4046,,,,22,8.739,,3750.418,5.187,,,234.617,163.782,-3739.487,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,tiger,148,148,24,,,,,
2012_6759_1_SL.avi,  57582,32.0219,,,,26,6.122,,4036.574,3.989,,,-149.548,-324.882,-4020.698,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
2012_6759_1_SL.avi,  59454,33.063,,,,13,2.279,,2734.372,6.902,,,-328.154,-42.206,-2714.282,1,Kristen Green,0,,2012,6759,1,,,,,,rockfish,rosethorn,150,150,26,,,,,
2012_6759_1_SL.avi,31433,41.835,,,,30,0.166,,4261.15,13.841,,,89.541,925.539,-4158.457,1,Jenny Stahl,0,,2012,6759,1,,,,,,rockfish,silvergray,157,157,27,,,,,
2012_6759_1_SL.avi,50193,52.2677,,,,5,14.782,,1661.056,2.208,,,57.764,-63.516,-1658.835,1,Jenny Stahl,0,,2012,6759,1,,,,,,rockfish,silvergray,157,157,28,,,,,
2012_6759_2_SL.avi,   3766,2.0943,,,,25,5.942,,3484.117,24.99,,,-680.123,1236.59,-3185.491,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,yelloweye,145,145,1,AD,Fish actively swimming within frame,,,
2012_6759_2_SL.avi,   3791,2.1082,,,543.132,16,5.205,9.429,3113.889,20.121,8.444,1.224,-638.179,796.754,-2941.804,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,yelloweye,145,145,1,AD,Fish actively swimming within frame,,,
2012_6759_2_SL.avi,   4559,2.5353,,,,19,10.087,,2996.329,19.82,,,-1006.222,-201.349,-2815.131,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6759_2_SL.avi,   5001,2.7811,,,,9,2.031,,2007.204,20.889,,,-585.461,-452.175,-1865.916,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6759_2_SL.avi,   8076,4.4911,,,,45,5.666,,4683.785,21.347,,,-1316.951,988.079,-4384.881,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,quillback,147,147,4,,,,,
2012_6759_2_SL.avi,   8736,4.8582,,,,2,8.997,,811.838,13.434,,,-87.991,-183.899,-785.825,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,black,142,142,5,,,,,
2012_6759_2_SL.avi,   9258,5.1485,,,,25,4.538,,3775.076,13.195,,,-842.93,99.349,-3678.424,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6759_2_SL.avi,  45973,25.566,,,,52,5.239,,4515.204,28.484,,,-2013.935,676.095,-3984.222,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6759_2_SL.avi,  49296,27.414,,,,26,2.793,,3675.011,14.857,,,-670.492,-738.921,-3536.968,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,8,,,,,
2012_6759_2_SL.avi,  51216,28.4817,,,,18,7.376,,3357.148,2.629,,,63.294,67.654,-3355.87,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,quillback,147,147,9,,,,,
2012_6759_2_SL.avi,  55007,30.5899,,,,18,0.254,,2893.778,23.44,,,1014.378,-601.518,-2642.568,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6759_2_SL.avi,  55112,30.6483,,,,33,5.48,,4244.613,20.781,,,326.306,1383.882,-3999.392,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,yelloweye,145,145,11,AD,Fish moving quickly into frame,,"debated whether to include this fish, but after discussion, decided to include it",
2012_6759_2_SL.avi,  55125,30.6556,,,499.834,20,2.209,4.623,4240.329,19.583,1.92,24.204,626.132,1188.993,-4021.772,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,yelloweye,145,145,11,AD,Fish moving quickly into frame,,"debated whether to include this fish, but after discussion, decided to include it",
2012_6759_2_SL.avi,  58891,32.7499,,,,31,0.767,,4047.113,16.289,,,-1134.102,-35.303,-3884.803,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,12,,,,,
2012_6759_2_SL.avi,  59853,33.2849,,,,41,6.162,,4933.104,13.964,,,224.549,1065.021,-4811.53,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6759_2_SL.avi,  61589,34.2503,,,,30,0.991,,4197.182,15.3,,,141.886,1010.439,-4071.267,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6759_2_SL.avi,  63904,35.5377,,,,42,2.995,,4841.878,18.109,,,-392.726,1352.75,-4632.453,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,quillback,147,147,15,,,,,
2012_6759_2_SL.avi,  64305,35.7607,,,,24,3.216,,3445.604,21.622,,,-774.795,936.167,-3224.201,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,tiger,148,148,16,,,,,
2012_6759_2_SL.avi,  64305,35.7607,,,,19,6.182,,3111.178,24.361,,,-566.914,1089.643,-2858.446,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,17,,,,,
2012_6759_2_SL.avi,  64947,36.1177,,,,38,1.082,,4726.878,12.419,,,-596,723.303,-4633.033,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,rosethorn,150,150,18,,,,,
2012_6759_2_SL.avi,  48470,26.9547,,,,12,0.301,,2630.65,10.745,,,204.239,-501.825,-2574.253,1,Kristen Green,0,,2012,6759,2,,,,,,rockfish,yelloweye,145,145,19,JV,Fish resting on bottom,,can't get a length ,
2012_6761_1_SL.avi,   2311,1.2852,,,,86,5.67,,6953.972,17.471,,,711.94,1818.417,-6674.146,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,tiger,148,148,1,,,,,
2012_6761_1_SL.avi,   6283,3.494,,,,25,2.92,,3772.374,13.142,,,751.079,334.471,-3681.687,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6761_1_SL.avi,   6722,3.7382,,,,27,7.162,,3942.122,12.546,,,615.57,511.73,-3859.991,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6761_1_SL.avi,   7930,4.41,,,,37,1.438,,4607.275,12.161,,,-823.406,416.029,-4513.968,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,tiger,148,148,4,,,,,
2012_6761_1_SL.avi,   8340,4.638,,,,7,4.059,,1837.001,20.394,,,-566.677,-334.978,-1715.004,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,silvergray,157,157,5,,,,,
2012_6761_1_SL.avi,  12310,6.8457,,,,60,1.733,,5677.625,20.389,,,758.52,1711.092,-5360.246,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6761_1_SL.avi,  13469,7.4902,,,,96,8.344,,6724.014,22.64,,,-2345.48,959.939,-6228.13,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,tiger,148,148,7,,,,,
2012_6761_1_SL.avi,  28178,15.6701,,,,28,1.952,,3987.386,20.4,,,-114.533,1303.84,-3766.448,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,canary,146,146,8,,,,,
2012_6761_1_SL.avi,  31290,17.4007,,,,39,5.64,,4515.956,19.444,,,-802.906,1178.344,-4284.94,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,9,,,,,
2012_6761_1_SL.avi,  33621,18.697,,,,35,1.86,,4567.412,14.585,,,-212.791,1034.241,-4443.683,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6761_1_SL.avi,  34411,19.1363,,,,46,10.149,,4738.055,22.389,,,1538.497,848.204,-4400.311,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,tiger,148,148,12,,,,,
2012_6761_1_SL.avi,  37776,21.0076,,,,14,5.538,,2915.02,2.883,,,-140.198,-105.969,-2909.718,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6761_1_SL.avi,  39672,22.062,,,,42,9.477,,4842,19.166,,,304.056,1460.845,-4606.349,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6761_1_SL.avi,  39792,22.1287,,,,20,2.734,,3466.214,9.705,,,-461.425,284.33,-3423.577,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6761_1_SL.avi,  41054,22.8305,,,,46,7.763,,5102.113,14.048,,,820.441,820.228,-4968.466,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6761_1_SL.avi,  44144,24.5489,,,,24,7.178,,3883.651,2.03,,,-63.484,-206.132,-3877.657,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,17,,,,,
2012_6761_1_SL.avi,  46406,25.8068,,,,132,10.802,,8775.294,20.06,,,-18.514,2830.607,-8306.209,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,yelloweye,145,145,18,AD,Fish milling,,,
2012_6761_1_SL.avi,  46609,25.9197,,,526.423,43,4.533,5.556,4769.279,13.065,12.996,3.383,1077.692,-71.163,-4645.379,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,yelloweye,145,145,18,AD,Fish milling,,,
2012_6761_1_SL.avi,  46981,26.1266,,,,114,4.275,,7462.979,24.45,,,1905.399,2283.518,-6844.783,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,canary,146,146,19,,,,,
2012_6761_1_SL.avi,  47219,26.259,,,,83,10.448,,6221.769,26.611,,,-1642.674,2130.248,-5610.176,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,canary,146,146,20,,,,,
2012_6761_1_SL.avi,  47989,26.6872,,,,64,0.857,,5831.16,18.638,,,1218.621,1289.848,-5554.609,1,Kristen Green,0,,2012,6761,1,,,,,,greenling,lingcod,130,130,21,,,,,
2012_6761_1_SL.avi,  48034,26.7122,,,832.748,63,1.612,6.664,4323.139,18.761,31.209,7.459,1192.002,626.992,-4107.985,1,Kristen Green,0,,2012,6761,1,,,,,,greenling,lingcod,130,130,21,,,,,
2012_6761_1_SL.avi,  48886,27.186,,,,81,7.149,,5710.494,27.764,,,-2390.785,1056.556,-5077.162,1,Kristen Green,0,,2012,6761,1,,,,,,rockfish,rosethorn,150,150,22,,,,,
2012_6761_2_SL.avi,  11162,6.2073,,,,94,7.055,,6630.448,24.257,,,-1919.78,1801.053,-6085.515,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,1,,,,,
2012_6761_2_SL.avi,  15834,8.8054,,,583.134,10,0.281,1.239,2198.786,11.092,16.685,20.604,418.288,-109.833,-2155.837,1,Kristen Green,0,,2012,6761,2,,,,,,halibut,halibut,200,200,2,,,,,
2012_6761_2_SL.avi,  15833,8.8049,,,,10,0.597,,2369.491,4.374,,,171.658,5.221,-2363.26,1,Kristen Green,0,,2012,6761,2,,,,,,halibut,halibut,200,200,2,,,,,
2012_6761_2_SL.avi,  19815,11.0193,,,,37,3.7,,4019.461,25.813,,,-1580.778,672.712,-3633.822,1,Kristen Green,0,,2012,6761,2,,,,,,halibut,halibut,200,200,3,,,,can't get length ,
2012_6761_2_SL.avi,  26028,14.4744,,,,31,1.001,,3632.405,26.061,,,-1580.47,150.076,-3267.102,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,4,,,,,
2012_6761_2_SL.avi,  29289,16.2879,,,,32,1.903,,4361.715,15.711,,,-47.009,1088.92,-4223.34,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,5,,,,,
2012_6761_2_SL.avi,  32246,17.9323,,,,55,1.48,,5199.191,21.994,,,-1335.933,1311.768,-4850.374,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6761_2_SL.avi,  34947,19.4344,,,,36,0.337,,4180.195,20.714,,,-1393.27,410.119,-3919.774,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,tiger,148,148,7,,,,,
2012_6761_2_SL.avi,  36100,20.0756,,,,17,0.987,,2692.414,26.849,,,929.562,-835.805,-2384.625,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,8,,,,,
2012_6761_2_SL.avi,  36571,20.3375,,,,20,4.85,,3066.737,22.409,,,1030.921,489.758,-2846.44,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,silvergray,157,157,9,,,,,
2012_6761_2_SL.avi,  37288,20.7362,,,,78,10.226,,5818.773,26.512,,,-2069.882,1456,-5239.635,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6761_2_SL.avi,  37992,21.1277,,,,30,0.606,,4132.503,12.486,,,-596.644,577.412,-4048.233,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,11,,,,,
2012_6761_2_SL.avi,  39562,22.0008,,,,29,2.956,,3421.919,26.643,,,-1483.924,-456.794,-3049.4,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,12,,,,,
2012_6761_2_SL.avi,  41502,23.0797,,,,17,9.695,,3238.232,9.217,,,252.497,383.707,-3205.489,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6761_2_SL.avi,  46454,25.8335,,,,32,5.139,,4196.782,15.523,,,-999.929,423.773,-4053.83,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6761_2_SL.avi,  49919,27.7605,,,,19,7.711,,2991.263,21.419,,,1015.997,-461.535,-2775.317,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6761_2_SL.avi,  50231,27.934,,,,60,5.041,,5200.185,24.665,,,-2149.265,197.263,-4731.139,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6761_2_SL.avi,  50957,28.3377,,,,23,4.387,,3486.554,17.175,,,-922.083,385.729,-3340.215,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,17,,,,,
2012_6761_2_SL.avi,  52731,29.3242,,,,23,6.503,,3792.723,6.603,,,261.411,267.351,-3774.246,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,18,,,,,
2012_6761_2_SL.avi,  53761,29.897,,,,24,10.302,,3445.815,20.645,,,-1164.885,275.164,-3231.249,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,19,,,,,
2012_6761_2_SL.avi,  54830,30.4915,,,,23,3.876,,3474.923,17.897,,,-964.344,386.958,-3315.93,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,21,,,,,
2012_6761_2_SL.avi,  58146,32.3356,,,,33,2.327,,4026.094,23.778,,,1015.778,1186.115,-3710.898,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,22,,,,,
2012_6761_2_SL.avi,  59009,32.8155,,,,32,3.223,,4380.578,12.727,,,26.53,871.876,-4292.853,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,23,,,,,
2012_6761_2_SL.avi,  61058,33.955,,,,25,6.435,,3711.128,13.662,,,842.8,162.697,-3610.497,1,Kristen Green,0,,2012,6761,2,,,,,,rockfish,rosethorn,150,150,24,,,,,
2012_6762_1_SL.avi,   3033,1.6867,,,,24,2.992,,3964.046,3.695,,,-91.865,152.573,-3960.043,1,Kristen Green,0,,2012,6762,1,,,,,,rockfish,quillback,147,147,1,,,,,
2012_6762_1_SL.avi,   4538,2.5236,,,,62,8.715,,5526.502,22.371,,,1543.157,1318.257,-5140.34,1,Kristen Green,0,,2012,6762,1,,,,,,rockfish,tiger,148,148,2,,,,,
2012_6762_1_SL.avi,   6520,3.6258,,,,16,1.451,,2878.865,15.71,,,-721.454,235.012,-2777.074,1,Kristen Green,0,,2012,6762,1,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6762_1_SL.avi,   7116,3.9573,,,,38,3.912,,4234.843,22.962,,,-1449.089,708.842,-3915.556,1,Kristen Green,0,,2012,6762,1,,,,,,rockfish,rosethorn,150,150,4,,,,,
