Filename,Frame,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive.No,Transect.No,User.Def..4,User.Def..5,User.Def..6,User.Def..7,User.Def..8,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1
SL_2017EYKT_Dive_22_18-27-20.000.avi,18267,18:37:33,NA,NA,NA,147.896,1.263,6050.636,20.234,NA,NA,1412.174,1510.404,-5686.355,1,Jenny,0,NA,2017,22,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,51,JV,Fish milling/hovering,NA,"no length, too blurry"
SL_2017EYKT_Dive_22_18-27-20.000.avi,59169,19:00:16,NA,NA,NA,35.101,0.098,2721.931,30.498,NA,NA,-1150.364,-778.802,-2340.734,1,Jenny,0,NA,2017,22,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,52,AD,Fish resting on bottom,NA,"confirmed belly; no length, blurry"
SL_2017EYKT_Dive_22_18-27-20.000.avi,45860,19:03:31,NA,NA,NA,22.615,4.163,2467.521,15.349,NA,NA,251.432,-617.049,-2375.857,1,Jenny,0,NA,2017,22,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,53,,,NA,
SL_2017EYKT_Dive_22_18-27-20.000.avi,NA,19:03:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.84,NA,NA,1,Jenny,0,NA,2017,22,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,54,AD,Fish moving slowly into frame,NA,"only in aux, no length"
SL_2017EYKT_Dive_22_18-27-20.000.avi,NA,18:29:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.5,NA,NA,1,Jenny,0,NA,2017,22,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,55,AD,Fish moving slowly into frame,NA,"only in aux, no length"
AUX_2017EYKT_Dive_22_18-27-20.000.avi,47518,18:53:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,NA,NA,1,Amy,0,NA,2017,22,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,56,,,NA,only in aux
AUX_2017EYKT_Dive_22_18-27-20.000.avi,50209,18:55:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,-701,NA,NA,1,Amy,0,NA,2017,22,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,57,AD,Fish moving slowly into frame,NA,"only in aux, no length"
SL_2017EYKT_Dive_23_20-02-34.000.avi,500,20:02:53,NA,NA,NA,56.746,1.982,3682.397,24.334,NA,NA,-1513.872,83.019,-3355.793,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,1,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,501,20:02:53,NA,NA,1387.848,179.765,6.821,3882.829,18.597,75.712,14.598,-1213.158,248.055,-3680.092,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,1,,,NA,"High Horizontal angle, a litlle bent"
SL_2017EYKT_Dive_23_20-02-34.000.avi,2303,20:03:53,NA,NA,NA,51.898,2.212,3509.036,23.091,NA,NA,1338.931,298.787,-3229.756,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,2,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,2303,20:03:53,NA,NA,NA,55.574,4.733,4059.43,9.525,NA,NA,333.686,559.029,-4006.883,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,3,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,5407,20:05:36,NA,NA,NA,33.06,6.022,2961.402,16.317,NA,NA,831.509,-46.509,-2841.888,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,7056,20:06:31,NA,NA,NA,58.289,6.117,4016.612,14.086,NA,NA,356.383,-933.563,-3890.325,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,5,AD,Fish milling/hovering,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,7220,20:06:37,NA,NA,477.612,38.847,1.374,2772.221,19.407,22.533,22.265,-662.914,-639.545,-2614.715,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,5,AD,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,10244,20:08:17,NA,NA,NA,27.7,2.008,2869.122,8.627,NA,NA,-404.49,129.984,-2837.491,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,6,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,14085,20:10:25,NA,NA,NA,39.229,2.847,3283.183,12.247,NA,NA,-620.791,-334.895,-3206.518,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,7,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,14345,20:10:34,NA,NA,NA,26.513,0.506,2774.438,9.446,NA,NA,-441.892,-126.229,-2736.111,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,8,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,17785,20:12:29,NA,NA,NA,58.927,1.192,3734.885,25.205,NA,NA,-1590.26,7.949,-3379.405,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,flatfish,flatfish,10006,10006,9,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,21313,20:14:26,NA,NA,NA,146.158,2.162,6248.692,19.925,NA,NA,617.561,2002.855,-5886.709,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,10,AD,Fish milling/hovering,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,21402,20:14:29,NA,NA,515.161,81.641,5.819,4803.13,20.285,15.354,2.078,763.985,1479.564,-4505.25,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,10,AD,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,22036,20:14:51,NA,NA,NA,19.101,0.087,2405.26,5.858,NA,NA,-203.575,-151.496,-2391.837,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,11,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,26693,20:17:26,NA,NA,NA,48.145,1.804,3599.454,13.717,NA,NA,-785.118,-355.642,-3494.736,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,29306,20:18:53,NA,NA,NA,106.519,5.93,5446.252,12.635,NA,NA,-1037.492,553.809,-5317.759,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,13,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,29419,20:18:57,NA,NA,666.047,89.282,0.344,3160.425,22.072,59.31,32.532,-1151.982,-288.586,-2928.812,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,13,,,NA,High Horizontal angle
SL_2017EYKT_Dive_23_20-02-34.000.avi,29899,20:19:13,NA,NA,NA,50.634,4.471,3334.787,26.82,NA,NA,-1427.524,-493.21,-2973.167,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,31859,20:20:18,NA,NA,NA,34.633,4.044,3256.758,8.111,NA,NA,121.911,423.736,-3226.773,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,15,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,33333,20:21:07,NA,NA,NA,43.715,1.843,3273.182,19.761,NA,NA,887.615,642.543,-3084.315,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,16,,,NA,"no length, bad angle"
SL_2017EYKT_Dive_23_20-02-34.000.avi,41883,20:25:52,NA,NA,NA,77.368,4.97,4694.949,12.555,NA,NA,-445.286,890.872,-4588.095,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,17,,,NA,"no length, bad angle"
SL_2017EYKT_Dive_23_20-02-34.000.avi,42190,20:26:02,NA,NA,NA,53.018,2.996,4020.606,7.442,NA,NA,-360.012,352.471,-3988.914,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,18,,,NA,"no length, bad angle"
SL_2017EYKT_Dive_23_20-02-34.000.avi,43918,20:27:00,NA,NA,NA,40.405,4.584,3303.516,14.306,NA,NA,764.007,268.311,-3202.737,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,19,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,45002,20:27:36,NA,NA,NA,88.05,2.492,4636.517,20.228,NA,NA,-1331.845,866.263,-4355.809,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,20,AD,Fish milling/hovering,NA,"no length, bad angle"
SL_2017EYKT_Dive_23_20-02-34.000.avi,50571,20:30:42,NA,NA,NA,22.478,0.189,2426.337,14.486,NA,NA,476.264,-390.285,-2346.905,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,21,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,53023,20:32:03,NA,NA,NA,128.133,0.033,5934.312,16.829,NA,NA,531.789,1599.746,-5689.822,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,22,AD,Fish moving quickly out of frame,NA,"no length, too blurry"
SL_2017EYKT_Dive_23_20-02-34.000.avi,53789,20:32:29,NA,NA,NA,40.697,4.333,3593.474,5.618,NA,NA,130.344,305.369,-3578.103,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,23,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,54309,20:32:46,NA,NA,NA,43.046,0.686,3483.914,13.035,NA,NA,-783.413,40.718,-3394.446,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,24,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,54909,20:33:06,NA,NA,NA,27.893,0.731,2816.579,9.939,NA,NA,-348.164,-355.842,-2772.233,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,25,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,54994,20:33:09,NA,NA,NA,57.092,0.453,4339.394,3.773,NA,NA,54.258,254.457,-4331.587,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,26,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,55018,20:33:10,NA,NA,NA,71.025,3.32,4215.706,19.248,NA,NA,952.818,987.906,-3986.02,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,27,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,55597,20:33:29,NA,NA,NA,34.637,0.702,3354.869,2.629,NA,NA,-139.161,-85.712,-3350.885,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,28,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,57289,20:34:26,NA,NA,NA,56.867,7.049,3880.689,16.371,NA,NA,-1061.573,241.154,-3724.87,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,29,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,57999,20:34:49,NA,NA,NA,33.913,5.774,3023.709,16.314,NA,NA,-357.665,753.004,-2906.523,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,30,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,58965,20:35:21,NA,NA,NA,39.556,0.594,3509.856,5.551,NA,NA,137.65,-331.222,-3491.481,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,31,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,59067,20:35:25,NA,NA,NA,41.177,1.915,3329.858,15.076,NA,NA,842.484,181.545,-3216.398,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,32,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,61898,20:36:59,NA,NA,NA,36.272,4.37,3290.898,8.619,NA,NA,146.101,-490.508,-3250.856,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,33,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,62221,20:37:10,NA,NA,NA,131.785,2.672,5307.899,29.661,NA,NA,-2313.599,1216.166,-4619.739,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,34,AD,Fish milling/hovering,NA,"no length, too blurry"
SL_2017EYKT_Dive_23_20-02-34.000.avi,63351,20:37:48,NA,NA,NA,43.514,6.185,3615.811,7.672,NA,NA,-459.428,-169.636,-3582.491,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,35,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,63871,20:38:05,NA,NA,NA,31.109,2.138,2650.942,25.189,NA,NA,999.656,508.771,-2401.944,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,36,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,64286,20:38:19,NA,NA,NA,42.246,5.22,3155.957,21.423,NA,NA,964.052,-649.456,-2934.088,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,37,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,65658,20:39:05,NA,NA,NA,33.965,2.603,3229.821,8.618,NA,NA,-11.803,464.748,-3196.188,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,38,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,67067,20:39:52,NA,NA,NA,22.955,9.324,2355.21,21.679,NA,NA,864.205,-113.465,-2187.988,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,39,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,67771,20:40:15,NA,NA,NA,19.958,2.278,2214.239,19.266,NA,NA,-502.446,-542.889,-2087.025,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,40,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,71197,20:42:09,NA,NA,NA,8.076,0.141,1456.662,18.999,NA,NA,37.529,-480.965,-1374.456,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,41,,,NA,giant wrymouth burrow
SL_2017EYKT_Dive_23_20-02-34.000.avi,71737,20:42:27,NA,NA,NA,46.345,0.1,3388.244,20.096,NA,NA,-1121.187,294.507,-3183.771,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,42,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,72196,20:42:43,NA,NA,NA,33.132,4.249,2725.972,24.783,NA,NA,-1030.531,-508.453,-2471.923,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,43,,,NA,"no length, bent"
SL_2017EYKT_Dive_23_20-02-34.000.avi,76319,20:45:00,NA,NA,NA,10.311,0.738,1577.818,19.17,NA,NA,395.975,-343.04,-1488.3,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,44,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,76859,20:45:18,NA,NA,NA,76.585,0.003,4458.221,18.137,NA,NA,-762.292,1134.34,-4243.574,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,45,AD,Fish milling/hovering,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,76939,20:45:21,NA,NA,486.289,81.217,1.143,3285.209,14.923,42.748,25.448,-758.672,374.327,-3174.412,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,45,AD,,NA,high horizontal angle
SL_2017EYKT_Dive_23_20-02-34.000.avi,76965,20:45:21,NA,NA,NA,60.824,1.022,4216.943,10.512,NA,NA,367.803,650.92,-4150.137,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,46,SU,Fish milling/hovering,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,77037,20:45:24,NA,NA,348.604,61.323,4.397,3407.034,8.088,28.896,27.772,479.311,-5.149,-3373.146,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,46,SU,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,6461,21:45:24,NA,NA,NA,59.835,2.799,3965.899,15.952,NA,NA,613.121,-923.955,-3807.722,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,47,,,NA,confirmed aux
SL_2017EYKT_Dive_23_20-02-34.000.avi,14812,22:45:24,NA,NA,NA,21.071,0.554,2238.953,21.377,NA,NA,-587.932,-578.476,-2081.492,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,48,,,NA,
SL_2017EYKT_Dive_23_20-02-34.000.avi,57011,23:45:24,NA,NA,NA,39.811,4.446,3012.683,25.986,NA,NA,-887.552,-993.265,-2702.209,1,Jenny,0,NA,2017,23,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,49,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,1430,5:19:02,NA,NA,NA,60.456,0.092,3833.613,20.221,NA,NA,-956.74,-938.266,-3591.782,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,1,JV,Fish milling/hovering,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,1483,5:19:03,NA,NA,176.46,41.234,1.943,3260.407,20.53,14.471,12.634,-741.178,-870.631,-3053.344,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,1,JV,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,1483,5:19:03,NA,NA,NA,25.256,1.92,2854.723,2.376,NA,NA,87.18,-97.052,-2851.741,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,2,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,1532,5:19:05,NA,NA,NA,27.717,0.299,2861.625,8.019,NA,NA,224.188,-347.264,-2831.615,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,3,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,21837,5:30:22,NA,NA,NA,16.479,2.329,2163.564,12.318,NA,NA,57.176,-470.651,-2110.978,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,24817,5:32:01,NA,NA,NA,196.335,5.628,6801.098,22.987,NA,NA,-2068.558,1628.48,-6270.889,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,5,,,NA,"no length, too blurry"
SL_2017EYKT_Dive_24_05-18-10.000.avi,25263,5:32:16,NA,NA,NA,30.492,3.285,2620.984,25.193,NA,NA,-1076.035,-308.898,-2369.871,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,6,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,25679,5:32:30,NA,NA,NA,69.56,0.628,3982.747,24.66,NA,NA,1408.903,859.432,-3624.726,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,7,,,NA,"no length, too blurry"
SL_2017EYKT_Dive_24_05-18-10.000.avi,26898,5:33:11,NA,NA,NA,111.687,4.452,5507.381,16.539,NA,NA,620.092,1408.356,-5288.03,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,8,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,27797,5:33:41,NA,NA,NA,52.157,2.532,3803.089,12.875,NA,NA,-552.284,620.525,-3711.256,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,9,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,29347,5:34:32,NA,NA,NA,63.903,1.014,4065.988,16.654,NA,NA,-1002.638,570.47,-3898.915,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,10,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,29917,5:34:51,NA,NA,NA,152.169,4.915,6155.74,20.617,NA,NA,1310.164,1692.299,-5771.718,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,11,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,30327,5:35:05,NA,NA,NA,472.537,9.912,10450.92,25,NA,NA,-3322.687,2853.114,-9489.005,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,halibut,halibut,200,200,12,,,NA,"no length, bad angle"
SL_2017EYKT_Dive_24_05-18-10.000.avi,34112,5:37:11,NA,NA,NA,76.16,1.575,4671.894,9.947,NA,NA,-638.167,-521.511,-4598.626,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,13,JV,Fish milling/hovering,NA,"no length, too blurry"
SL_2017EYKT_Dive_24_05-18-10.000.avi,34854,5:37:36,NA,NA,NA,73.284,8.294,4197.287,20.858,NA,NA,1424.179,-476.323,-3919.444,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,14,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,37704,5:39:11,NA,NA,NA,57.338,7.128,4266.634,6.707,NA,NA,44.778,470.963,-4240.324,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,15,SU,Fish milling/hovering,NA,"no length, bad angle"
SL_2017EYKT_Dive_24_05-18-10.000.avi,38358,5:39:33,NA,NA,NA,171.198,0.401,6283.056,24.135,NA,NA,-2363.714,972.209,-5739.726,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,16,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,38790,5:39:47,NA,NA,NA,157.997,6.489,6563.257,15.359,NA,NA,-847.188,1480.129,-6337.81,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,17,AD,Fish seeking cover,NA,"gravid; no length, bent"
SL_2017EYKT_Dive_24_05-18-10.000.avi,38888,5:39:50,NA,NA,NA,108.798,4.508,5297.601,18.011,NA,NA,-1582.223,393.811,-5040.442,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,18,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,38921,5:39:51,NA,NA,621.637,41.291,3.609,4826.893,18.805,37.85,78.898,-1550.121,134.029,-4569.251,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,18,,,NA,high horizontal angle
SL_2017EYKT_Dive_24_05-18-10.000.avi,39107,5:39:58,NA,NA,NA,80.948,6.07,4547.123,21.937,NA,NA,-677.761,1532.455,-4227.121,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,19,AD,Fish resting on bottom,NA,"gravid; no length, bent"
SL_2017EYKT_Dive_24_05-18-10.000.avi,39301,5:40:04,NA,NA,521.43,30.107,7.077,2390.85,6.958,26.465,17.419,148.728,-248.53,-2373.242,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,19,AD,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,40087,5:40:30,NA,NA,NA,93.638,4.9,5298.783,9.178,NA,NA,400.11,713.163,-5235.305,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,20,SU,Fish milling/hovering,NA,"no length, too blurry"
SL_2017EYKT_Dive_24_05-18-10.000.avi,41847,5:41:29,NA,NA,NA,49.954,5.266,3614.518,15.313,NA,NA,-681.847,-688.902,-3482.131,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,21,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,43445,5:42:22,NA,NA,NA,117.976,3.449,5678.171,12.958,NA,NA,1172.51,-529.364,-5530.517,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,22,,,NA,possibly a lingcod
SL_2017EYKT_Dive_24_05-18-10.000.avi,44850,5:43:09,NA,NA,NA,96.167,0.924,4893.247,21.86,NA,NA,1819.489,68.114,-4541.882,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,23,,,NA,"no length, bent"
SL_2017EYKT_Dive_24_05-18-10.000.avi,46202,5:43:54,NA,NA,NA,52.248,3.638,3942.291,8.898,NA,NA,554.183,231.132,-3896.295,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,24,,,NA,"no length, bent"
SL_2017EYKT_Dive_24_05-18-10.000.avi,46682,5:44:10,NA,NA,NA,236.392,6.106,7667.716,19.226,NA,NA,-2150.465,1279.787,-7247.862,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,25,AD,Fish seeking cover,NA,"no length, can't see whole fish; gravid"
SL_2017EYKT_Dive_24_05-18-10.000.avi,47329,5:44:32,NA,NA,NA,42.574,4.448,3498.296,10.913,NA,NA,-619.156,214.561,-3436.376,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,26,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,47486,5:44:37,NA,NA,NA,84.975,0.478,4455.13,25.235,NA,NA,-1879.419,250.647,-4031.519,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,27,JV,Fish resting on bottom,NA,"no length, can't see whole fish"
SL_2017EYKT_Dive_24_05-18-10.000.avi,47643,5:44:42,NA,NA,NA,85.086,2.703,4811.215,13.961,NA,NA,-819.087,794.564,-4673.923,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,28,,,NA,
SL_2017EYKT_Dive_24_05-18-10.000.avi,48216,5:45:01,NA,NA,NA,183.245,0.778,6528.552,24.544,NA,NA,-2628.468,632.111,-5942.523,1,Jenny,0,NA,2017,24,1,NA,NA,NA,NA,NA,rockfish,tiger,148,148,30,,,NA,
