Event,DIVE_NO,ALDT,Seconds,VESSEL_X,VESSEL_Y,Vessel_heading,VESSEL_PITCH,VESSEL_ROLL,ROV_X,ROV_Y,ROV_Z,ROV_Heading,ROV_CMG,Alt,ROV_pitch
56454,nseo_28,2:32:37 PM,52357,402469.49,6426803.49,1.7,0,0,402455.98,6426795.79,86.4,352,,3.33,-33.8
56455,nseo_28,2:32:38 PM,52358,402469.6,6426804.23,2.6,-2.29,4.58,402455.98,6426795.79,88,352,,3.55,-30.94
56456,nseo_28,2:32:39 PM,52359,402470.8,6426804.94,3.2,-3.44,10.89,402455.98,6426795.79,89,352,,3.44,-33.23
56457,nseo_28,2:32:40 PM,52360,402471.8,6426805.47,2.9,-1.72,12.61,402506.56,6426820.62,85.4,351,,3.5,-32.09
56458,nseo_28,2:32:41 PM,52361,402471.91,6426806.03,0.7,-1.72,7.45,402506.56,6426820.62,88,351,,3.53,-32.09
56459,nseo_28,2:32:42 PM,52362,402470.94,6426806.61,357.4,-2.86,-1.72,402506.56,6426820.62,88,351,,3.27,-30.94
56460,nseo_28,2:32:43 PM,52363,402469.97,6426807.19,355.3,-4.58,-4.58,402506.56,6426820.62,88,351,,3.24,-32.09
56461,nseo_28,2:32:44 PM,52364,402470.19,6426807.93,356.1,-3.44,1.72,402506.56,6426820.62,88,351,,3.36,-30.94
56462,nseo_28,2:32:45 PM,52365,402471.29,6426808.64,358.1,-1.72,10.89,402470.34,6426814.75,89,350,,3.13,-32.09
56463,nseo_28,2:32:46 PM,52366,402472.01,6426809.74,359.1,-2.29,14.9,402470.34,6426814.75,89,350,,3.22,-32.09
56464,nseo_28,2:32:47 PM,52367,402472.03,6426810.67,357.8,-2.86,10.89,402470.34,6426814.75,89,351,,3.24,-33.23
56465,nseo_28,2:32:48 PM,52368,402471.84,6426811.23,355,-1.15,2.86,402472.54,6426821.58,89,350,,3.53,-30.94
56466,nseo_28,2:32:49 PM,52369,402471.26,6426811.61,352.3,-2.29,-5.16,402472.54,6426821.58,89,350,,3.53,-30.94
56467,nseo_28,2:32:51 PM,52371,402470.29,6426812.38,351.3,-7.45,-5.73,402472.54,6426821.58,88,350,,3.75,-29.22
56468,nseo_28,2:32:52 PM,52372,402470.42,6426813.3,353.3,-6.3,3.44,402471.08,6426814.33,86.3,349,,3.53,-29.22
56469,nseo_28,2:32:53 PM,52373,402471.42,6426813.84,356.4,0.57,13.75,402471.08,6426814.33,88,350,,3.5,-32.09
56470,nseo_28,2:32:54 PM,52374,402471.94,6426814.94,358.4,0,16.62,402471.08,6426814.33,89,349,,3.44,-32.09
56471,nseo_28,2:32:55 PM,52375,402471.46,6426815.88,357.1,-4.01,10.31,402471.08,6426814.33,88,350,,3.39,-32.09
56472,nseo_28,2:32:56 PM,52376,402471.08,6426816.44,354.5,-2.29,1.72,402471.08,6426814.33,88,351,,3.33,-32.09
56473,nseo_28,2:32:57 PM,52377,402471.09,6426816.81,352.8,-1.72,-3.44,402471.08,6426814.33,89,351,,3.75,-28.07
56474,nseo_28,2:32:58 PM,52378,402470.72,6426817.75,352,-4.58,-4.01,402471.08,6426814.33,89,350,,3.72,-29.22
56475,nseo_28,2:32:59 PM,52379,402470.63,6426818.13,354.2,-4.01,1.15,402471.08,6426814.33,88,348,,3.33,-32.09
56476,nseo_28,2:33:00 PM,52380,402470.94,6426818.49,357,-2.29,9.17,402471.08,6426814.33,88,346,,3.05,-34.95
56477,nseo_28,2:33:01 PM,52381,402471.45,6426819.4,359.1,-1.72,14.9,402471.08,6426814.33,89,344,,3.05,-33.8
