Filename,Frame,Time_AKDT,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,Tape.Reader,Depth,Comment,Year,Dive.No,Transect.No,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1
SL_2016NSEO_Dive_22_07-45-18.000.avi,34444,8:05:15,16:05:15,NA,NA,NA,71.031,2.523,6196.757,35.237,NA,NA,-2993.543,1945.022,-5065.115,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,46,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,34501,8:05:17,16:05:17,NA,NA,NA,62.239,0.508,5462.415,28.717,NA,NA,-1749.127,1947.52,-4794.34,1,Jenny,0,NA,2016,22,1,rockfish,silvergray,157,157,47,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,35449,8:05:49,16:05:49,NA,NA,NA,82.037,0.262,6304.951,23.433,NA,NA,-1187.615,2197.04,-5789.214,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,48,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,36311,8:06:17,16:06:17,NA,NA,NA,35.03,3.506,4365.665,9.121,NA,NA,403.449,553.974,-4311.54,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,49,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,36568,8:06:26,16:06:26,NA,NA,224.041,4.255,0.563,1870.487,25.361,2.374,13.727,-299.85,-742.935,-1690.225,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,49,JV,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,37308,8:06:51,16:06:51,NA,NA,NA,30.768,0.604,4040.057,31.534,NA,NA,-2018.962,616.679,-3444.642,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,50,JV,Fish milling/hovering,NA,no length-blurry
SL_2016NSEO_Dive_22_07-45-18.000.avi,38125,8:07:18,16:07:18,NA,NA,NA,14.731,4.457,2670.141,21.684,NA,NA,942.535,-296.246,-2480.628,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,51,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,38180,8:07:20,16:07:20,NA,NA,203.768,10.83,2.183,2167.341,31.33,2.045,9.738,884.436,-698.391,-1851.322,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,51,JV,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,38363,8:07:26,16:07:26,NA,NA,NA,25.046,1.726,3451.182,25.305,NA,NA,-1130.129,942.1,-3121.844,1,Jenny,0,NA,2016,22,1,greenling,kelp greenling,194,194,52,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,38487,8:07:30,16:07:30,NA,NA,NA,14.538,1.425,2932.947,2.802,NA,NA,143.32,-1.736,-2929.442,1,Jenny,0,NA,2016,22,1,rockfish,silvergray,157,157,53,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,38532,8:07:31,16:07:31,NA,NA,NA,29.257,1.711,3757.617,20.057,NA,NA,-941.544,873.118,-3531.409,1,Jenny,0,NA,2016,22,1,rockfish,silvergray,157,157,54,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,38631,8:07:35,16:07:35,NA,NA,NA,37.608,1.05,4296.128,27.449,NA,NA,626.95,1871.078,-3816.112,1,Jenny,0,NA,2016,22,1,rockfish,silvergray,157,157,55,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,40516,8:08:38,16:08:38,NA,NA,NA,108.101,2.478,7864.635,7.333,NA,NA,302.696,941.983,-7802.149,1,Jenny,0,NA,2016,22,1,greenling,unknown,10007,10007,56,,,NA,might be lingcod but can't confirm
SL_2016NSEO_Dive_22_07-45-18.000.avi,41641,8:09:15,16:09:15,NA,NA,NA,71.257,0.56,5984.11,18.283,NA,NA,-729.889,1718.584,-5685.359,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,57,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,42169,8:09:33,16:09:33,NA,NA,NA,11.785,1.693,2481.37,27.987,NA,NA,-1154.938,-152.741,-2190.887,1,Jenny,0,NA,2016,22,1,rockfish,tiger,148,148,58,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,42382,8:09:40,16:09:40,NA,NA,NA,13.756,0.2,2848.788,3.042,NA,NA,-90.898,115.292,-2845.003,1,Jenny,0,NA,2016,22,1,greenling,lingcod,130,130,59,,,NA,no length-body bent
SL_2016NSEO_Dive_22_07-45-18.000.avi,45531,8:11:25,16:11:25,NA,NA,NA,60.965,7.484,5388.472,21.261,NA,NA,1209.244,1525.108,-5024.68,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,60,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,47407,8:12:27,16:12:27,NA,NA,NA,28.315,0.869,3955.942,29.828,NA,NA,-1967.631,3.893,-3431.893,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,61,JV,Fish milling/hovering,NA,no length- blurry
SL_2016NSEO_Dive_22_07-45-18.000.avi,49060,8:13:22,16:13:22,NA,NA,NA,61.39,2.335,5367,25.524,NA,NA,1959.612,1218.612,-4845.575,1,Jenny,0,NA,2016,22,1,greenling,kelp greenling,194,194,62,,,NA,female
SL_2016NSEO_Dive_22_07-45-18.000.avi,50533,8:14:11,16:14:11,NA,NA,NA,71.63,3.886,5808.732,30.058,NA,NA,2162.157,1937.04,-5031.334,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,63,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,51381,8:14:40,16:14:40,NA,NA,NA,55.764,5.465,5136.831,30.418,NA,NA,2031.911,1614.871,-4432.896,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,64,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,52297,8:15:10,16:15:10,NA,NA,NA,35.192,0.011,4348.678,28.757,NA,NA,-2083.048,187.537,-3812.708,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,65,JV,Fish milling/hovering,NA,no length-too blurry
SL_2016NSEO_Dive_22_07-45-18.000.avi,52297,8:15:10,16:15:10,NA,NA,NA,63.221,3.447,5465.064,26.728,NA,NA,2164.677,1154.916,-4883.367,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,66,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,53429,8:15:48,16:15:48,NA,NA,NA,48.429,1.332,4807.017,27.648,NA,NA,-1484.8,1656.462,-4261.329,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,67,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,54339,8:16:18,16:16:18,NA,NA,NA,44.219,0.59,4819.683,21.62,NA,NA,-40.869,1766.646,-4484.042,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,68,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,56130,8:17:18,16:17:18,NA,NA,NA,15.487,1.227,2880.717,11.313,NA,NA,-547.71,133.688,-2825.008,1,Jenny,0,NA,2016,22,1,greenling,lingcod,130,130,92,,,NA,no length-body bent
SL_2016NSEO_Dive_22_07-45-18.000.avi,56193,8:17:20,16:17:20,NA,NA,NA,48.837,1.888,4910.489,17.036,NA,NA,825.475,1169.201,-4697.283,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,69,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,56349,8:17:25,16:17:25,NA,NA,NA,53.709,1.124,5097.082,20.555,NA,NA,-1092.758,1407.998,-4775.319,1,Jenny,0,NA,2016,22,1,rockfish,canary,146,146,70,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,57018,8:17:48,16:17:48,NA,NA,NA,50.429,1.508,5128.851,30.242,NA,NA,-2479.013,717.478,-4432.249,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,71,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,57429,8:18:01,16:18:01,NA,NA,NA,71.191,0.862,6114.257,23.816,NA,NA,100.363,2456.125,-5598.349,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,72,AD,Fish milling/hovering,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,57804,8:18:14,16:18:14,NA,NA,NA,30.437,4.261,3812.681,31.863,NA,NA,1501.826,1333.661,-3240.742,1,Jenny,0,NA,2016,22,1,rockfish,silvergray,157,157,73,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,57855,8:18:15,16:18:15,NA,NA,NA,18.675,1.033,3096.578,15.149,NA,NA,270.128,757.054,-2990.434,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,74,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,57901,8:18:17,16:18:17,NA,NA,441.863,9.323,0.786,1725.125,9.108,27.16,5.456,-228.97,148.803,-1703.375,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,72,AD,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,57963,8:18:19,16:18:19,NA,NA,NA,14.108,1.007,2762.997,29.125,NA,NA,-1344.028,40.357,-2413.735,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,75,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,57963,8:18:19,16:18:19,NA,NA,NA,27.522,2.06,3869.337,29.315,NA,NA,-1890.256,119.559,-3374.079,1,Jenny,0,NA,2016,22,1,rockfish,tiger,148,148,76,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,57965,8:18:19,16:18:19,NA,NA,193.482,28.599,0.197,2821.039,27.96,34.962,4.678,-1322.495,20.79,-2491.754,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,75,JV,,NA,high horizontal angle
SL_2016NSEO_Dive_22_07-45-18.000.avi,58088,8:18:23,16:18:23,NA,NA,NA,34.917,3.811,4298.121,17.456,NA,NA,-75.81,1279.197,-4102.652,1,Jenny,0,NA,2016,22,1,rockfish,canary,146,146,77,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,58178,8:18:26,16:18:26,NA,NA,NA,19.94,3.646,3271.998,9.648,NA,NA,327.005,433.97,-3226.563,1,Jenny,0,NA,2016,22,1,greenling,kelp greenling,194,194,78,,,NA,female
SL_2016NSEO_Dive_22_07-45-18.000.avi,62291,8:20:43,16:20:43,NA,NA,NA,40.234,1.534,4445.353,21.034,NA,NA,-682.961,1433.997,-4151.913,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,79,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,63529,8:21:25,16:21:25,NA,NA,NA,84.445,6.53,6319.933,30.516,NA,NA,2041.775,2465.299,-5449.313,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,80,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,64688,8:22:03,16:22:03,NA,NA,NA,45.889,9.429,4690.835,32.413,NA,NA,1751.994,1795.829,-3963.514,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,81,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,64688,8:22:03,16:22:03,NA,NA,NA,61.212,1.402,5606.193,25.313,NA,NA,315.525,2366.375,-5072.486,1,Jenny,0,NA,2016,22,1,rockfish,tiger,148,148,82,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,65840,8:22:42,16:22:42,NA,NA,NA,54.987,1.005,5403.836,14.465,NA,NA,255.336,1315.372,-5235.078,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,83,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,66116,8:22:51,16:22:51,NA,NA,196.818,9.936,1.947,1999.878,25.042,3.973,1.547,798.176,-281.983,-1811.881,1,Jenny,0,NA,2016,22,1,rockfish,yelloweye,145,145,83,JV,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,67863,8:23:49,16:23:49,NA,NA,NA,71.56,4.57,5907.57,22.227,NA,NA,889.18,2039.651,-5472.528,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,84,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,68335,8:24:05,16:24:05,NA,NA,NA,54.011,1.29,5199.022,20.376,NA,NA,-593.939,1700.553,-4877.006,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,85,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,69413,8:24:41,16:24:41,NA,NA,NA,18.941,3.987,2968.477,26.96,NA,NA,947.858,950.254,-2647.723,1,Jenny,0,NA,2016,22,1,rockfish,quillback,147,147,87,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,69579,8:24:46,16:24:46,NA,NA,NA,8.657,0.962,2086.827,23.304,NA,NA,-815.857,-129.979,-1916.332,1,Jenny,0,NA,2016,22,1,greenling,unknown,10007,10007,88,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,70347,8:25:12,16:25:12,NA,NA,NA,63.499,1.567,5566.571,21.32,NA,NA,-1811.95,891.686,-5187.335,1,Jenny,0,NA,2016,22,1,rockfish,China,149,149,89,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,70580,8:25:20,16:25:20,NA,NA,NA,11.181,2.747,2444.634,9.356,NA,NA,241.238,311.179,-2412.718,1,Jenny,0,NA,2016,22,1,rockfish,yellowtail,155,155,90,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,70606,8:25:21,16:25:21,NA,NA,NA,13.343,2.365,2637.13,30.112,NA,NA,-1278.097,-346.335,-2280.564,1,Jenny,0,NA,2016,22,1,greenling,unknown,10007,10007,91,,,NA,
SL_2016NSEO_Dive_22_07-45-18.000.avi,32476,8:04:11,16:04:11,NA,NA,NA,7.153,0.242,1842.868,26.451,NA,NA,358.218,-742.699,-1648.102,1,Jennifer Stahl,0,NA,2016,22,1,rockfish,tiger,148,148,93,,,NA,confirmed in belly
SL_2016NSEO_Dive_22_07-45-18.000.avi,38723,8:07:38,16:07:38,NA,NA,NA,12.398,0.647,2429.273,27.451,NA,NA,514.406,-1000.121,-2153.256,1,Jennifer Stahl,0,NA,2016,22,1,rockfish,tiger,148,148,94,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,948,9:09:04,17:09:04,NA,NA,NA,27.895,1.575,3809.666,20.084,NA,NA,89.189,1299.173,-3580.189,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,1,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,977,9:09:05,17:09:05,NA,NA,206.466,15.871,1.162,3255.54,17.17,14.16,5.49,-28.899,960.6,-3110.459,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,1,JV,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,1368,9:09:18,17:09:18,NA,NA,NA,62.483,1.567,5750.787,32.857,NA,NA,-2770.902,1426.042,-4833.224,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,2,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,1754,9:09:30,17:09:30,NA,NA,NA,29.821,0.571,3812.665,18.536,NA,NA,-898.972,806.912,-3616.235,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,3,JV,Fish seeking cover,NA,no length-fish curved
SL_2016NSEO_Dive_23_09-08-22.000.avi,2079,9:09:41,17:09:41,NA,NA,NA,35.358,0.501,4180.823,18.624,NA,NA,558.64,1206.033,-3963.923,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,4,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2277,9:09:48,17:09:48,NA,NA,213.518,14.411,0.873,2064.659,27.924,30.739,3.185,857.998,-445.759,-1824.269,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,4,JV,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2348,9:09:50,17:09:50,NA,NA,NA,61.864,2.409,5502.344,19.636,NA,NA,-973.318,1563.459,-5184.982,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,5,AD,Fish milling/hovering,NA,no length- too blurry
SL_2016NSEO_Dive_23_09-08-22.000.avi,2476,9:09:55,17:09:55,NA,NA,NA,59.276,3.423,5362.505,20.713,NA,NA,-1051.716,1569.934,-5018.532,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,6,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2496,9:09:55,17:09:55,NA,NA,NA,1.496,0.172,845.644,30.202,NA,NA,-292.752,307.412,-731.375,1,Jenny,0,NA,2016,23,1,rockfish,unknown,10024,10024,7,,,NA,washed out
SL_2016NSEO_Dive_23_09-08-22.000.avi,2617,9:09:59,17:09:59,NA,NA,NA,13.096,1.531,2600.109,28.809,NA,NA,1252.505,-37.227,-2278.247,1,Jenny,0,NA,2016,23,1,rockfish,silvergray,157,157,8,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,5557,9:11:37,17:11:37,NA,NA,NA,75.699,2.521,6031.888,27.271,NA,NA,-1510.205,2305.769,-5365.295,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,9,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,6921,9:12:23,17:12:23,NA,NA,NA,39.252,0.978,4622.587,8.782,NA,NA,543.67,442.305,-4569.147,1,Jenny,0,NA,2016,23,1,rockfish,tiger,148,148,10,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,8079,9:13:01,17:13:01,NA,NA,NA,29.783,0.549,4004.828,13.249,NA,NA,-917.815,-14.283,-3898.212,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,11,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,8143,9:13:03,17:13:03,NA,NA,NA,49.248,2.436,5032.461,14.937,NA,NA,-527.374,1176.964,-4864.391,1,Jenny,0,NA,2016,23,1,rockfish,silvergray,157,157,12,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,8196,9:13:05,17:13:05,NA,NA,NA,8.838,1.793,2048.553,24.937,NA,NA,-534.527,-681.564,-1856.427,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,14,JV,Fish milling/hovering,NA,no length- tail bent
SL_2016NSEO_Dive_23_09-08-22.000.avi,8206,9:13:06,17:13:06,NA,NA,NA,25.46,2.243,3591.593,28.771,NA,NA,-1611.611,620.078,-3149.246,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,13,AD,Fish chasing other fish,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,8216,9:13:06,17:13:06,NA,NA,646.056,30.478,0.745,3422.741,25.282,16.402,9.315,-1315.995,636.281,-3094.908,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,13,AD,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,8771,9:13:24,17:13:24,NA,NA,NA,84.213,3.796,6462.609,25.812,NA,NA,-2626.49,1000.053,-5819.515,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,15,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,11255,9:14:47,17:14:47,NA,NA,NA,30.799,3.411,3898.532,27.079,NA,NA,498.307,1697.488,-3474.014,1,Jenny,0,NA,2016,23,1,rockfish,silvergray,157,157,16,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,11594,9:14:58,17:14:58,NA,NA,NA,25.403,1.265,3611.664,22.469,NA,NA,-1368.232,176.845,-3337.781,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,17,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,12184,9:15:18,17:15:18,NA,NA,290.799,6.873,0.835,1807.906,21.751,16.496,18.49,367.985,-559.843,-1679.192,1,Jenny,0,NA,2016,23,1,greenling,lingcod,130,130,18,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,12184,9:15:18,17:15:18,NA,NA,NA,6.249,1.046,1732.728,19.51,NA,NA,270.957,-514.071,-1632.378,1,Jenny,0,NA,2016,23,1,greenling,lingcod,130,130,18,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,12184,9:15:18,17:15:18,NA,NA,NA,7.599,0.493,1939.685,16.114,NA,NA,-474.476,-257.517,-1863.044,1,Jenny,0,NA,2016,23,1,rockfish,yellowtail,155,155,19,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,12184,9:15:18,17:15:18,NA,NA,NA,82.518,0.305,6524.014,16.485,NA,NA,-534.532,1761.936,-6258.803,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,20,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,12536,9:15:30,17:15:30,NA,NA,NA,62.767,3.289,5543.619,30.63,NA,NA,2593.295,1110.983,-4772.028,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,21,AD,Fish moving quickly into frame,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,12610,9:15:32,17:15:32,NA,NA,649.782,102.61,0.568,6342.2,22.268,25.471,8.698,849.907,2248.057,-5869.19,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,21,AD,,NA,high precision
SL_2016NSEO_Dive_23_09-08-22.000.avi,12746,9:15:37,17:15:37,NA,NA,NA,9.644,2.785,2180.923,33.787,NA,NA,980.478,710.843,-1813.778,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,22,AD,Fish moving slowly into frame,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,12790,9:15:38,17:15:38,NA,NA,637.194,10.967,1.454,1947.81,18.674,27.643,13.987,149.366,605.49,-1845.274,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,22,AD,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,13704,9:16:09,17:16:09,NA,NA,NA,13.689,0.375,2675.326,11.002,NA,NA,-350.163,-376.003,-2625.524,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,23,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,13724,9:16:09,17:16:09,NA,NA,129.679,5.577,1.598,2397.17,15.987,2.586,12.874,-308.244,-583.872,-2304.453,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,23,JV,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,14482,9:16:35,17:16:35,NA,NA,NA,52.869,0.159,5326.263,15.627,NA,NA,-52.491,1425.213,-5131.772,1,Jenny,0,NA,2016,23,1,greenling,unknown,10007,10007,24,,,NA,probably female kelp greenling
SL_2016NSEO_Dive_23_09-08-22.000.avi,15775,9:17:18,17:17:18,NA,NA,NA,45.09,1.444,4745.889,15.834,NA,NA,-949.346,873.019,-4567.279,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,25,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,15775,9:17:18,17:17:18,NA,NA,NA,40.218,3.193,4462.578,34.4,NA,NA,1884.395,1668.747,-3684.962,1,Jenny,0,NA,2016,23,1,rockfish,unknown,10024,10024,26,,,NA,"either sub ye or canary, too dark to id"
SL_2016NSEO_Dive_23_09-08-22.000.avi,16598,9:17:45,17:17:45,NA,NA,NA,18.369,0.265,3050.638,20.341,NA,NA,1060.181,18.376,-2860.432,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,28,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,16613,9:17:46,17:17:46,NA,NA,NA,14.525,7.776,2663.546,30.246,NA,NA,1245.419,495.109,-2301.799,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,27,AD,Fish moving quickly into frame,NA,gravid
SL_2016NSEO_Dive_23_09-08-22.000.avi,16624,9:17:46,17:17:46,NA,NA,637.702,35.284,0.603,2852.961,16.041,42.383,6.954,714.668,332.801,-2741.876,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,27,AD,,NA,high horizontal angle
SL_2016NSEO_Dive_23_09-08-22.000.avi,16628,9:17:46,17:17:46,NA,NA,196.384,25.027,1.384,2899.515,27.796,45.866,45.922,1270.082,-463.753,-2564.958,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,28,JV,,NA,high horizontal angle
SL_2016NSEO_Dive_23_09-08-22.000.avi,16798,9:17:52,17:17:52,NA,NA,NA,31.065,0.53,4089.314,31.142,NA,NA,-2041.161,547.451,-3500.921,1,Jenny,0,NA,2016,23,1,rockfish,unknown,10024,10024,29,,,NA,too dark to id
SL_2016NSEO_Dive_23_09-08-22.000.avi,16903,9:17:55,17:17:55,NA,NA,NA,30.573,0.781,4041.335,30.278,NA,NA,-1983.704,-471.445,-3489.275,1,Jenny,0,NA,2016,23,1,rockfish,tiger,148,148,30,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,16941,9:17:57,17:17:57,NA,NA,NA,36.536,0.971,4505.588,9.367,NA,NA,731.866,38.212,-4445.586,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,31,SU,Fish milling/hovering,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,16941,9:17:57,17:17:57,NA,NA,NA,96.864,0.951,7379.551,7.331,NA,NA,814.047,461.041,-7320.01,1,Jenny,0,NA,2016,23,1,rockfish,tiger,148,148,32,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,16968,9:17:58,17:17:58,NA,NA,306.344,31.477,1.573,4395.4,11.06,9.654,2.543,828.813,-154.9,-4313.77,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,31,SU,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,16968,9:17:58,17:17:58,NA,NA,NA,20.156,1.391,3149.162,16.054,NA,NA,567.561,-665.597,-3025.24,1,Jenny,0,NA,2016,23,1,rockfish,silvergray,157,157,35,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,17003,9:17:59,17:17:59,NA,NA,NA,33.076,1.38,4397.349,4.571,NA,NA,268.52,217.787,-4383.736,1,Jenny,0,NA,2016,23,1,rockfish,quillback,147,147,33,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,17201,9:18:05,17:18:05,NA,NA,NA,12.558,1.104,2657.808,7.079,NA,NA,9.034,322.983,-2638.095,1,Jenny,0,NA,2016,23,1,rockfish,unknown,10024,10024,36,,,NA,
SL_2016NSEO_Dive_23_09-08-22.000.avi,17535,9:18:16,17:18:16,NA,NA,NA,79.123,0.368,6101.493,25.141,NA,NA,2250.912,1276.325,-5525.632,1,Jenny,0,NA,2016,23,1,rockfish,unknown,10024,10024,37,,,NA,"subadult ye or canary, too dark to id"
SL_2016NSEO_Dive_23_09-08-22.000.avi,17760,9:18:24,17:18:24,NA,NA,NA,121.25,0.043,7611.843,24.712,NA,NA,1488.086,2801.175,-6919.478,1,Jenny,0,NA,2016,23,1,rockfish,yelloweye,145,145,38,AD,Fish milling/hovering,NA,no length - bad angle/blurry
SL_2016NSEO_Dive_23_09-08-22.000.avi,18250,9:18:40,17:18:40,NA,NA,NA,14.377,1.344,2733.14,13.116,NA,NA,205.953,-589.506,-2660.849,1,Jenny,0,NA,2016,23,1,greenling,kelp greenling,194,194,39,,,NA,
