Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS 1 (mm),RMS 2 (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time
2013_31_1_SL.avi,40437,05:08.3,,,,54.874,0.486,,5118.222,25.016,,,2152.04,178.534,-4640.371,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,83,,,,,
2013_31_1_SL.avi,40448,05:08.6,,,,29.704,7.052,,4078.257,12.422,,,-706.277,-564.718,-3976.738,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,82,,,,,
2013_31_1_SL.avi,40660,05:15.7,,,,44.054,5.049,,5315.478,6.751,,,388.773,430.349,-5283.746,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,84,AD,milling,,,
2013_31_1_SL.avi,41004,05:27.2,,,388.513,40.76,3.085,0.856,3542.416,17.416,29.202,8.697,1055.533,62.525,-3380.925,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,84,AD,,,,
2013_31_1_SL.avi,41087,05:29.9,,,,45.496,6.368,,5234.898,11.28,,,-499.696,836.49,-5143.418,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,85,AD,fish moving slowly into frame,,No Length-Bad Angle,
2013_31_1_SL.avi,41707,05:50.6,,,,24.432,4.925,,3690.648,14.305,,,-882.345,190.356,-3578.563,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,86,,,,,
2013_31_1_SL.avi,42697,06:23.7,,,,34.492,6.301,,4086.408,23.58,,,1633.361,24.164,-3745.701,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,silvergray,157,157,87,,,,,
2013_31_1_SL.avi,43760,06:59.1,,,,57.333,3.689,,5146.66,25.442,,,1923.227,1038.816,-4659.417,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,88,AD,milling,,No length-Bad Angle,
2013_31_1_SL.avi,44152,07:12.2,,,,33.343,10.889,,4097.637,19.924,,,1197.928,674.532,-3860.13,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,ratfish,ratfish,714,714,89,,,,,
2013_31_1_SL.avi,44799,07:33.8,,,,14.703,0.887,,2917.489,10.545,,,-88.261,-558.537,-2862.165,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,90,,,,,
2013_31_1_SL.avi,45125,07:44.7,,,,13.533,1.579,,2756.7,11.609,,,554.415,-11.11,-2700.351,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,ratfish,ratfish,714,714,91,,,,,
2013_31_1_SL.avi,45581,07:59.9,,,,25.735,11.318,,3791.229,12.454,,,-724.659,-419.781,-3697.576,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,92,,,,,
2013_31_1_SL.avi,45626,08:01.4,,,,37.724,7.546,,4176.74,25.371,,,1775.188,-268.954,-3771.145,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,93,,,,,
2013_31_1_SL.avi,48664,09:42.8,,,,29.55,11.954,,4286.084,7.546,,,-560.493,4.552,-4249.275,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,94,,,,,
2013_31_1_SL.avi,48664,09:42.8,,,,28.096,3.917,,3624.021,24.442,,,-1470.544,-330.215,-3295.753,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,95,,,,,
2013_31_1_SL.avi,51253,11:09.1,,,,23.283,2.971,,3472.671,16.804,,,949.916,-362.005,-3320.551,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,96,,,,,
2013_31_1_SL.avi,51326,11:11.6,,,,11.251,11.342,,2523.059,11.156,,,48.471,-513.323,-2469.813,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,greenling,,10007,10007,97,,,,,
2013_31_1_SL.avi,51375,11:13.2,,,,15.276,2.784,,3010.242,7.162,,,305.269,-251.616,-2984.134,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,98,,,,,
2013_31_1_SL.avi,51753,11:25.8,,,,23.379,7.686,,3423.126,20.129,,,-776.41,-921.711,-3203.971,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,99,,,,,
2013_31_1_SL.avi,51753,11:25.8,,,,42.622,10.259,,4822.295,15.963,,,1264.76,347.371,-4640.501,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,100,,,,,
2013_31_1_SL.avi,53134,12:11.9,,,,30.526,5.983,,4051.131,14.957,,,-942.99,-495.239,-3908.602,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,101,,,,,
2013_31_1_SL.avi,53594,12:27.3,,,,25.107,0.427,,3728.002,13.264,,,-569.717,-678.411,-3621.213,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,102,,,,,
2013_31_1_SL.avi,54062,12:42.9,,,,21.873,9.173,,3781.191,2.529,,,114.454,79.243,-3778.627,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,103,,,,,
2013_31_1_SL.avi,54260,12:49.5,,,,22.802,1.229,,3340.679,20.038,,,934.125,-696.481,-3130.888,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,104,,,,,
2013_31_1_SL.avi,54355,12:52.6,,,,34.54,3.571,,4378.694,14.303,,,-1067.532,-221.975,-4240.762,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,105,,,,,
2013_31_1_SL.avi,54752,13:05.9,,,,13.385,1.125,,2481.316,23.075,,,861.589,-476.498,-2277.618,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,106,,,,,
2013_31_1_SL.avi,54756,13:06.0,,,,70.275,8.058,,6498.126,15.577,,,121.332,1670.883,-6278.461,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,107,SU,milling,,,
2013_31_1_SL.avi,54950,13:12.5,,,518.311,20.947,5.776,1.694,3752.591,10.036,13.306,9.346,329.701,523.553,-3701.233,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,107,SU,,,,
2013_31_1_SL.avi,55125,13:18.3,,,,35.232,4.015,,4834.478,4.42,,,118.849,299.319,-4823.739,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,111,,,,,
2013_31_1_SL.avi,55125,13:18.3,,,,38.523,14.318,,4700.419,12.981,,,1006.224,268.694,-4583.585,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,112,,,,,
2013_31_1_SL.avi,55198,13:20.8,,,,44.382,6.955,,4722.691,20.038,,,-1571.974,-433.495,-4432.244,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,tiger,148,148,108,,,,,
2013_31_1_SL.avi,55502,13:30.9,,,,9.301,10.492,,2271.702,10.011,,,-368.166,-167.748,-2235.385,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,ratfish,ratfish,714,714,109,,,,,
2013_31_1_SL.avi,55585,13:33.7,,,,15.889,4.468,,3061.738,7.944,,,232.502,-387.317,-3028.228,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,110,,,,,
2013_31_1_SL.avi,55678,13:36.8,,,,21.285,3.802,,3576.718,8.872,,,481.306,230.102,-3536.709,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,113,JV,fish seeking cover,,,
2013_31_1_SL.avi,55680,13:36.9,,,,24.089,5.698,,3801,10.07,,,350.178,523.132,-3748.507,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,ratfish,ratfish,714,714,115,,,,,
2013_31_1_SL.avi,55709,13:37.8,,,168.166,12.359,0.914,7.19,3185.881,5.515,20.966,60.209,290.55,-131.977,-3169.859,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,113,JV,,,,
2013_31_1_SL.avi,56161,13:52.9,,,,7.878,5.009,,1931.553,21.404,,,469.943,-545.398,-1792.371,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,tiger,148,148,116,,,,,
2013_31_1_SL.avi,56444,14:02.3,,,,35.992,4.215,,4808.848,6.586,,,259.512,433.433,-4782.239,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,117,,,,,
2013_31_1_SL.avi,56733,14:12.0,,,,23.564,4.724,,3560.061,16.219,,,993.126,11.271,-3418.715,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,118,,,,,
2013_31_1_SL.avi,56896,14:17.4,,,,20.857,5.42,,3488.893,10.646,,,639.567,41.592,-3429.519,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,119,,,,,
2013_31_1_SL.avi,56986,14:20.4,,,,17.586,7.9,,3288.709,6.601,,,336.122,136.569,-3268.636,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,120,,,,,
2013_31_1_SL.avi,56986,14:20.4,,,,34.628,2.269,,4430.836,13.737,,,671.997,761.574,-4312.857,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,121,,,,,
2013_31_1_SL.avi,58024,14:55.1,,,,19.195,0.972,,3055.215,22.112,,,1149.974,-21.192,-2830.451,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,123,,,,,
2013_31_1_SL.avi,58490,15:10.6,,,,18.316,2.331,,3158.328,13.171,,,652.125,-338.613,-3071.663,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,ratfish,ratfish,714,714,124,,,,,
2013_31_1_SL.avi,58779,15:20.3,,,,66.926,1.702,,5892.403,18.714,,,1518.886,1063.465,-5593.071,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,ratfish,ratfish,714,714,125,,,,,
2013_31_1_SL.avi,58885,15:23.8,,,,45.574,4.871,,5158.795,12.246,,,694.001,789.688,-5050.537,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,ratfish,ratfish,714,714,126,,,,,
2013_31_1_SL.avi,58966,15:26.5,,,,58.009,7.58,,5314.003,23.95,,,1462.671,1531.273,-4873.851,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,127,,,,,
2013_31_1_SL.avi,58976,15:26.8,,,,78.374,3.366,,6020.487,27.306,,,2001.071,1843.754,-5370.526,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,128,,,,,
2013_31_1_SL.avi,59290,15:37.3,,,,8.763,14.477,,2006.833,22.419,,,641.587,-437.959,-1850.388,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,silvergray,157,157,129,,,,,
2013_31_1_SL.avi,60722,16:25.1,,,,28.387,0.573,,3668.758,24.547,,,1512.955,146.984,-3339.034,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,130,,,,,
2013_31_1_SL.avi,61427,16:48.6,,,,15.856,7.884,,3021.731,11.433,,,-114.159,-620.994,-2955.028,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,131,,,,,
2013_31_1_SL.avi,61427,16:48.6,,,,11.494,1.29,,2422.278,17.456,,,675.236,242.62,-2313.574,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,greenling,,10007,10007,132,,,,whitespotted?,
2013_31_1_SL.avi,62763,17:33.2,,,,44.684,1.106,,4712.653,21.863,,,1723.452,282.201,-4377.119,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,133,,,,,
2013_31_1_SL.avi,62902,17:37.8,,,,29.358,0.088,,3852.658,20.538,,,1350.852,5.989,-3608.066,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,134,,,,,
2013_31_1_SL.avi,63043,17:42.5,,,,14.944,2.841,,2702.755,21.066,,,-898.41,341.53,-2526.084,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,prowfish,prowfish,215,215,135,,,,,
2013_31_1_SL.avi,63435,17:55.6,,,,11.941,2.739,,2717.23,4.574,,,2.249,186.459,-2710.824,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,136,,,,school yellowtail,
2013_31_1_SL.avi,63461,17:56.5,,,,36.761,12.397,,4505.793,19.591,,,439.396,1398.127,-4260.791,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,137,,,,school yellowtail,
2013_31_1_SL.avi,63461,17:56.5,,,,28.248,3.429,,3623.572,25.66,,,1200.752,973.672,-3277.259,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,138,,,,school yellowtail,
2013_31_1_SL.avi,63490,17:57.5,,,,45.483,7.595,,4569.252,26.933,,,1583.785,1286.815,-4088.251,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,139,,,,school yellowtail,
2013_31_1_SL.avi,63490,17:57.5,,,,21.61,15.185,,3570.091,13.774,,,-81.211,807.447,-3476.634,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,140,,,,school yellowtail,
2013_31_1_SL.avi,63490,17:57.5,,,,52.981,10.477,,5286.314,20.64,,,-959.694,1542.028,-4964.499,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,141,,,,school yellowtail,
2013_31_1_SL.avi,63504,17:57.9,,,,77.203,18.348,,6596.224,20.098,,,491.198,2143.59,-6218.836,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,142,,,,school yellowtail,
2013_31_1_SL.avi,63504,17:57.9,,,,97.648,33.676,,7524.427,17.766,,,457.448,2169.903,-7190.219,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,143,,,,school yellowtail,
2013_31_1_SL.avi,63504,17:57.9,,,,106.325,33.156,,7171.364,25.536,,,-2055.905,2236.474,-6496.145,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,144,,,,school yellowtail,
2013_31_1_SL.avi,63524,17:58.6,,,,6.268,1.592,,1775.574,21.389,,,-201.544,596.93,-1660.035,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,146,,,,school yellowtail,
2013_31_1_SL.avi,63562,17:59.9,,,,47.62,9.914,,5053.497,20.439,,,728.047,1554.644,-4752.985,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,147,,,,school yellowtail,
2013_31_1_SL.avi,63562,17:59.9,,,,103.617,7.803,,7072.466,23.955,,,2108.493,1877.137,-6484.627,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,148,,,,school yellowtail,
2013_31_1_SL.avi,63592,18:00.9,,,,42.899,9.207,,4673.493,22.375,,,975.948,1439.2,-4337.945,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,151,,,,school yellowtail,
2013_31_1_SL.avi,63653,18:02.9,,,,39.768,3.149,,4356.063,23.244,,,1492.778,808.012,-4011.735,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,153,,,,school yellowtail,
2013_31_1_SL.avi,63988,18:14.1,,,,25.35,6.428,,3560.447,18.7,,,960.665,-654.202,-3365.401,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,greenling,,10007,10007,152,,,,whitespotted?,
2013_31_1_SL.avi,64005,18:14.6,,,,113.874,2.339,,7117.457,28.622,,,2872.523,1766.774,-6267.8,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,155,,,,,
2013_31_1_SL.avi,64028,18:15.4,,,,60.564,9.644,,5310.996,26.217,,,1755.554,1503.37,-4781.694,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,154,,,,,
2013_31_1_SL.avi,64245,18:22.6,,,,40.622,7.869,,4182.129,31.085,,,1822.935,1117.343,-3594.253,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,157,,,,,
2013_31_1_SL.avi,64282,18:23.9,,,,42.786,0.055,,4582.008,22.874,,,1764.625,194.07,-4224.125,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,156,,,,,
2013_31_1_SL.avi,64876,18:43.7,,,,30.674,15.232,,3622.405,32.099,,,1584.89,1058.124,-3080.636,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yellowtail,155,155,159,,,,,
2013_31_1_SL.avi,65220,18:55.2,,,,11.951,0.613,,2315.274,25.904,,,897.864,442.445,-2087.72,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,quillback,147,147,160,,,,,
2013_31_1_SL.avi,65554,19:06.3,,,,29.619,1.334,,3826.943,20.255,,,1289.8,-342.885,-3586.689,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,161,,,,,
2013_31_1_SL.avi,66167,19:26.8,,,,89.398,5.674,,7297.144,13.628,,,-220.382,-1784.134,-7072.242,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,tiger,148,148,162,,,,,
2013_31_1_SL.avi,66451,19:36.2,,,,11.819,2.541,,2491.184,21.913,,,-261.737,866.301,-2320.994,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,164,AD,fish moving slowly into frame,,,
2013_31_1_SL.avi,66473,19:37.0,,,,14.867,1.433,,2615.045,25.019,,,1105.236,-66.138,-2369.08,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,quillback,147,147,163,,,,,
2013_31_1_SL.avi,66519,19:38.5,,,624.808,5.378,6.431,8.248,1360.767,12.015,49.295,58.673,-254.348,-139.504,-1329.486,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,yelloweye,145,145,164,AD,,,High Horiz angle,
2013_31_1_SL.avi,67159,19:59.9,,,,27.664,8.613,,3485.453,28.374,,,1507.03,653.159,-3074.187,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,silvergray,157,157,165,,,,,
2013_31_1_SL.avi,67465,20:10.1,,,,48.516,5.095,,4746.469,25.816,,,2060.082,-216.556,-4270.613,1,Jenny Stahl,0,old cameras,2013,31,1,,,,,,rockfish,rosethorn,150,150,166,,,,,
2013_33_1_SL.avi,918,03:54.6,,,,10.89,7.493,,2373.745,15.454,,,-596.845,-234.854,-2285.451,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,ratfish,ratfish,714,714,1,,,,,
2013_33_1_SL.avi,3971,05:36.5,,,,6.207,6.68,,1752.798,16.467,,,-342.114,-379.026,-1676.782,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,cod,,9991,9991,2,,,,,
2013_33_1_SL.avi,4878,06:06.8,,,,7.131,1.627,,2005.384,6.564,,,-126.829,-213.16,-1989.985,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,Dover sole,124,124,3,,,,,
2013_33_1_SL.avi,4962,06:09.6,,,,12.388,3.274,,2409.496,22.28,,,891.943,-222.134,-2227.277,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,ratfish,ratfish,714,714,4,,,,,
2013_33_1_SL.avi,5188,06:17.1,,,,7.219,3.933,,1848.502,19.821,,,-586.759,-239.8,-1736.425,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,Dover sole,124,124,5,,,,,
2013_33_1_SL.avi,6063,06:46.3,,,,23.818,1.423,,3459.38,20.722,,,-1223.585,-70.113,-3235.001,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,halibut,halibut,200,200,6,,,,,
2013_33_1_SL.avi,6206,06:51.1,,,525.938,11.452,1.538,0.31,2186.695,25.446,5.638,1.976,-764.492,-568.14,-1968.35,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,halibut,halibut,200,200,6,,,,,
2013_33_1_SL.avi,10498,09:14.3,,,,9.972,8.998,,2224.018,18.1,,,-666.302,-206.511,-2111.789,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,ratfish,ratfish,714,714,7,,,,,
2013_33_1_SL.avi,11694,09:54.2,,,,14.753,6.277,,2591.379,23.968,,,925.297,-528.315,-2362.192,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,flatfish,10006,10006,8,,,,,
2013_33_1_SL.avi,13123,10:41.9,,,,7.272,6.337,,1947.422,12.803,,,392.619,-200.278,-1896.89,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,ratfish,ratfish,714,714,9,,,,,
2013_33_1_SL.avi,14440,11:25.8,,,,15.215,1.131,,2652.332,24.1,,,-1056.368,-265.8,-2418.326,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,flatfish,10006,10006,10,,,,,
2013_33_1_SL.avi,15408,11:58.1,,,,16.609,0.673,,2697.046,27.911,,,-1177.602,-481.61,-2378.1,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,ratfish,ratfish,714,714,11,,,,,
2013_33_1_SL.avi,16583,12:37.3,,,,6.304,0.912,,1834.393,11.917,,,-38.796,-396.772,-1790.548,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,cod,,9991,9991,12,,,,,
2013_33_1_SL.avi,20030,14:32.3,,,,8.387,0.246,,2064.288,15.772,,,-539.462,-176.491,-1984.721,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,flatfish,10006,10006,13,,,,,
2013_33_1_SL.avi,20623,14:52.1,,,,18.762,9.255,,3273.368,12.098,,,-658.974,155.155,-3202.596,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,cod,,9991,9991,14,,,,,
2013_33_1_SL.avi,21501,15:21.4,,,,10.794,2.665,,2257.043,20.951,,,709.464,-408.196,-2103.397,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,Dover sole,124,124,15,,,,,
2013_33_1_SL.avi,22216,15:45.3,,,,16.758,5.374,,2718.483,26.585,,,1172.821,-350.452,-2427.308,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,ratfish,ratfish,714,714,16,,,,,
2013_33_1_SL.avi,23002,16:11.5,,,,7.075,0.629,,1937.277,12.085,,,215.366,-364.785,-1890.394,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,Dover sole,124,124,17,,,,,
2013_33_1_SL.avi,26411,18:05.3,,,,11.513,3.113,,2573.89,8.476,,,189.263,-357.133,-2541.957,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,Dover sole,124,124,18,,,,,
2013_33_1_SL.avi,28855,19:26.8,,,,9.403,3.147,,2109.37,20.794,,,-699.382,-289.638,-1968.862,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,ratfish,ratfish,714,714,19,,,,,
2013_33_1_SL.avi,32061,21:13.8,,,,45.739,5.924,,4661.285,25.136,,,1968.811,162.607,-4221.957,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,flatfish,10006,10006,20,,,,,
2013_33_1_SL.avi,33319,21:55.7,,,,6.996,6.144,,1797.554,21.09,,,579.203,-306.623,-1673.829,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,Dover sole,124,124,21,,,,,
2013_33_1_SL.avi,34710,22:42.1,,,,119.965,7.969,,8347.028,13.035,,,-1375.175,1194.976,-8145.784,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,yelloweye,145,145,22,AD,milling,,,
2013_33_1_SL.avi,34963,22:50.6,,,566.183,53.265,4.984,0.226,4478.838,18.61,20.661,14.183,-1401.576,-327.622,-4241.254,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,yelloweye,145,145,22,AD,,,,
2013_33_1_SL.avi,35045,22:53.3,,,,53.776,7.296,,5224.937,21.134,,,-1840.431,347.976,-4877.673,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,23,,,,,
2013_33_1_SL.avi,35604,23:12.0,,,,7.604,1.051,,1981.231,14.191,,,-352.512,-355.549,-1916.923,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,flatfish,10006,10006,24,,,,,
2013_33_1_SL.avi,36853,23:53.7,,,,35.08,5.457,,3963.16,26.352,,,1699.464,-494.049,-3546.036,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
2013_33_1_SL.avi,37711,24:22.3,,,,18.183,8.905,,2992.55,19.653,,,-934.25,-405.775,-2813.872,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,26,,,,,
2013_33_1_SL.avi,38285,24:41.4,,,,9.954,1.475,,2099.161,27.104,,,709.447,-662.186,-1861.363,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,27,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,27.079,5.918,,3826.521,16.61,,,-1085.037,97.776,-3668.16,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,redbanded,153,153,28,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,6.02,4.831,,1830.04,5.666,,,76.946,-183.751,-1819.165,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,yelloweye,145,145,29,SU,milling,,,
2013_33_1_SL.avi,38786,24:58.2,,,,6.9,1.417,,1894.975,12.594,,,340.772,-254.233,-1846.665,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,30,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,25.711,1.392,,3534.808,22.724,,,1349.858,169.399,-3262.522,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,31,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,28.923,1.145,,4220.345,8.395,,,400.527,421.618,-4180.087,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,32,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,54.498,4.576,,5722.774,14.425,,,-214.168,1347.586,-5557.723,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,33,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,93.382,3.754,,7256.065,17.026,,,843.035,1872.715,-6959.362,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,34,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,76.038,4.017,,6361.79,18.398,,,1259.482,1496.336,-6053.681,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,35,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,132.961,5.94,,8482.363,19.214,,,1336.898,2361.099,-8036.691,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,36,,,,,
