Filename,Frame,Time_AKDT,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive.No,Transect.No,User.Def..4,User.Def..5,User.Def..6,User.Def..7,User.Def..8,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1,Event.Time.HH.MM.SS
SL_2016CSEO_Dive_57_10-30-24.000.avi,14368,10:38:38,18:38:38,NA,NA,NA,30.963,0.385,3970.362,24.764,NA,NA,-1617.474,378.003,-3606.198,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,23,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,15475,10:39:15,18:39:15,NA,NA,NA,86.708,4.043,6712.368,20.895,NA,NA,-267.447,2363.383,-6276.844,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,24,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,16664,10:39:54,18:39:54,NA,NA,NA,69.549,6.384,6052.703,15.7,NA,NA,268.517,1601.119,-5830.911,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,25,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,17317,10:40:16,18:40:16,NA,NA,NA,32.177,0.472,4072.415,29.961,NA,NA,2004.656,334.216,-3529.054,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,26,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,17903,10:40:36,18:40:36,NA,NA,NA,10.812,0.112,2321.227,17.238,NA,NA,231.873,-653.167,-2215.334,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,27,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,18749,10:41:04,18:41:04,NA,NA,NA,65.515,0.112,5623.007,21.085,NA,NA,-1597.577,1227.715,-5249.636,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,28,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,20083,10:41:48,18:41:48,NA,NA,NA,16.507,0.281,3061.214,5.459,NA,NA,-239.715,-172.966,-3046.908,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,29,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,20122,10:41:50,18:41:50,NA,NA,NA,54.682,4.1,5256.695,15.43,NA,NA,647.113,1227.18,-5070.317,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,30,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,20456,10:42:01,18:42:01,NA,NA,NA,55.974,4.132,5142.972,26.898,NA,NA,2044.164,1099.766,-4589.343,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,31,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,22288,10:43:02,18:43:02,NA,NA,NA,29.274,0.114,3962.868,9.512,NA,NA,513.878,396.199,-3909.383,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,87,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,24782,10:44:25,18:44:25,NA,NA,NA,66.32,1.885,5968.667,32.313,NA,NA,-2879.194,1362.085,-5047.767,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,32,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,25148,10:44:37,18:44:37,NA,NA,NA,79.764,5.077,6105.511,24.798,NA,NA,2092.009,1462.933,-5546.223,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,33,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,25549,10:44:51,18:44:51,NA,NA,NA,76.175,3.381,6496.783,8.236,NA,NA,472.249,785.921,-6431.757,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,34,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,25549,10:44:51,18:44:51,NA,NA,NA,83.338,4.633,6388.482,20.365,NA,NA,-1951.477,1049.966,-5991.829,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,35,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,26188,10:45:12,18:45:12,NA,NA,NA,77.52,3.225,6225.078,21.577,NA,NA,-686.122,2169.6,-5794.279,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,36,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,26999,10:45:39,18:45:39,NA,NA,NA,56.778,0.614,5413.673,13.556,NA,NA,-671.419,1063.576,-5265.535,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,37,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,28157,10:46:18,18:46:18,NA,NA,NA,26.586,2.706,3868.196,7.713,NA,NA,-501.956,123.009,-3833.517,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,38,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,28333,10:46:23,18:46:23,NA,NA,NA,31.508,2.311,3920.828,20.178,NA,NA,1281.666,422.628,-3681.251,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,39,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,29277,10:46:55,18:46:55,NA,NA,NA,41.398,2.042,4835.37,6.923,NA,NA,-331.175,467.647,-4801.295,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,40,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,30119,10:47:23,18:47:23,NA,NA,NA,63.744,2.295,5709.921,15.219,NA,NA,-652.484,1335.704,-5513.017,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,41,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,30618,10:47:40,18:47:40,NA,NA,NA,24.417,6.969,3538.591,12.483,NA,NA,665.03,-386.468,-3453.984,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,42,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,31007,10:47:53,18:47:53,NA,NA,NA,37.981,0.033,4249.676,20.942,NA,NA,921.173,1197.802,-3971.958,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,43,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,31248,10:48:01,18:48:01,NA,NA,NA,24.22,3.457,3805.121,2.875,NA,NA,140.296,119.906,-3800.643,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,44,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,31248,10:48:01,18:48:01,NA,NA,NA,20.978,2.298,3216.935,21.456,NA,NA,-1104.277,-413.933,-2992.976,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,45,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,31339,10:48:04,18:48:04,NA,NA,NA,55.93,7.143,5402.273,16.568,NA,NA,1539.602,39.908,-5178.087,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,46,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,31787,10:48:19,18:48:19,NA,NA,NA,30.075,6.796,3914.551,26.727,NA,NA,1753.17,152.212,-3496.704,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,47,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,32709,10:48:49,18:48:49,NA,NA,NA,23.608,0.138,3690.846,4.986,NA,NA,305.971,-105.546,-3676.627,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,88,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,33373,10:49:11,18:49:11,NA,NA,NA,73.493,0.06,5921.81,19.644,NA,NA,1518.077,1273.85,-5580.374,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,48,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,33425,10:49:13,18:49:13,NA,NA,NA,70.735,2.334,5908.505,29.057,NA,NA,2731.711,866.062,-5167.022,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,49,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,33473,10:49:15,18:49:15,NA,NA,NA,58.68,2.46,5503.551,13.687,NA,NA,-664.262,1106.673,-5350.057,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,50,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,33990,10:49:32,18:49:32,NA,NA,NA,55.458,2.702,5562.551,7.753,NA,NA,-615.159,415.958,-5512.761,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,51,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,34692,10:49:55,18:49:55,NA,NA,NA,21.682,0.78,3344.107,31.952,NA,NA,1702.948,-488.647,-2836.237,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,52,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,35739,10:50:30,18:50:30,NA,NA,NA,25.829,0.955,3606.824,18.218,NA,NA,1109.147,194.717,-3426.522,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,53,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,36581,10:50:58,18:50:58,NA,NA,NA,43.967,0.33,4777.568,27.819,NA,NA,2226.237,112.224,-4225.687,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,54,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,36581,10:50:58,18:50:58,NA,NA,NA,53.365,2.216,5336.266,30.602,NA,NA,-2574.833,854.51,-4595.191,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,55,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,37456,10:51:28,18:51:28,NA,NA,NA,32.003,0.202,4050.454,12.827,NA,NA,576.498,680.229,-3951.09,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,56,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,38445,10:52:00,18:52:00,NA,NA,NA,72.848,3.33,5867.499,22.127,NA,NA,1362.794,1726.26,-5439.703,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,57,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,38445,10:52:00,18:52:00,NA,NA,NA,89.996,9.888,6737.713,19.274,NA,NA,613.246,2121.892,-6365.398,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,58,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,38595,10:52:06,18:52:05,NA,NA,NA,119.747,3.011,7885.56,24.792,NA,NA,-325.883,3272.619,-7166.995,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,59,AD,Fish milling/hovering,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,38763,10:52:11,18:52:11,NA,NA,NA,33.08,1.959,4245.15,29.454,NA,NA,-2058.605,336.669,-3697.309,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,60,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,38875,10:52:15,18:52:15,NA,NA,434.047,17.769,0.526,3478.953,11.806,13.06,19.464,-91.525,705.886,-3405.358,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,59,AD,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,38981,10:52:18,18:52:18,NA,NA,NA,15.167,1.925,2819.28,10.322,NA,NA,412.561,-298.436,-2772.918,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,61,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,40203,10:52:59,18:52:59,NA,NA,NA,48.402,0.144,4804.932,27.487,NA,NA,2005.492,935.971,-4264.896,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,62,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,40684,10:53:15,18:53:15,NA,NA,NA,155.372,0.524,8933.899,16.387,NA,NA,-830.624,2358.165,-8576.927,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,63,AD,Fish milling/hovering,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,40951,10:53:24,18:53:24,NA,NA,466.704,18.161,4.709,2685.828,16.516,18.248,2.705,662.289,-379.926,-2575.015,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,63,AD,,NA,tail a little curved,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,41995,10:53:59,18:53:59,NA,NA,NA,57.655,2.797,5437.822,19.417,NA,NA,-362.476,1758.178,-5132.965,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,89,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,42180,10:54:05,18:54:05,NA,NA,NA,12.939,0.792,2571.683,12.873,NA,NA,-475.94,-325.252,-2506.241,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,64,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,42503,10:54:16,18:54:16,NA,NA,NA,61.243,0.077,5520.36,26.9,NA,NA,-2273.529,1021.623,-4925.619,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,65,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,43272,10:54:41,18:54:41,NA,NA,NA,14.829,1.232,2836.629,8.531,NA,NA,-213.917,-369.397,-2804.327,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,66,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,43966,10:55:05,18:55:05,NA,NA,NA,21.921,0.224,3443.395,10.063,NA,NA,-559.412,213.069,-3390.963,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,90,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,44492,10:55:22,18:55:22,NA,NA,NA,65.473,3.668,5578.113,20.835,NA,NA,1670.904,1056.659,-5216.023,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,67,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,45012,10:55:39,18:55:39,NA,NA,NA,32.096,4.088,4071.042,34.561,NA,NA,2011.015,1127.056,-3355.435,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,68,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,45056,10:55:41,18:55:41,NA,NA,NA,44.485,2.204,4854.332,17.701,NA,NA,28.75,1464.118,-4628.182,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,69,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,45676,10:56:02,18:56:02,NA,NA,NA,37.965,1.204,4578.613,9.424,NA,NA,196.531,712.187,-4518.613,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,70,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,46599,10:56:32,18:56:32,NA,NA,NA,13.301,0.362,2490.116,22.611,NA,NA,701.689,-657.077,-2297.077,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,71,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,47092,10:56:49,18:56:49,NA,NA,NA,40.286,1.266,4523.917,23.115,NA,NA,-1732.153,381.61,-4161.712,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,72,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,47942,10:57:17,18:57:17,NA,NA,NA,50.983,2.438,5234.929,30.918,NA,NA,-2553.186,835.068,-4493.149,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,73,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,48324,10:57:30,18:57:30,NA,NA,NA,63.776,2.538,5552.664,23.017,NA,NA,-1096.111,1861.318,-5115.282,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,74,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,48778,10:57:45,18:57:45,NA,NA,NA,49.97,0.99,5054.037,15.803,NA,NA,-1284.255,482.966,-4864.228,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,75,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,49385,10:58:05,18:58:05,NA,NA,NA,32.524,0.898,3958.479,18.24,NA,NA,946.759,789.81,-3761.569,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,76,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,49698,10:58:16,18:58:16,NA,NA,NA,32.297,3.976,4032.783,14.328,NA,NA,843.123,524.279,-3908.659,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,77,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,51749,10:59:24,18:59:24,NA,NA,NA,44.251,1.781,4630.818,21.375,NA,NA,-1426.109,891.924,-4314.529,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,78,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,51899,10:59:29,18:59:29,NA,NA,NA,15.639,2.828,3068.042,0.589,NA,NA,1.432,-39.177,-3067.792,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,79,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,52530,10:59:50,18:59:50,NA,NA,NA,21.555,2.817,3383.559,10.584,NA,NA,-553.873,-290.168,-3325.282,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,80,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,52808,10:59:59,18:59:59,NA,NA,NA,48.352,2.569,4972.162,21.058,NA,NA,1786.35,13.486,-4640.169,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,81,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,53474,11:00:21,19:00:21,NA,NA,NA,70.657,7.01,5764.746,22.233,NA,NA,1485.054,1584.257,-5340.135,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,82,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,54398,11:00:52,19:00:52,NA,NA,NA,31.593,1.55,4174.915,9.7,NA,NA,148.734,677.267,-4116.928,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,83,,,NA,,NA
SL_2016CSEO_Dive_57_10-30-24.000.avi,54803,11:01:06,19:01:06,NA,NA,NA,29.249,1.763,4048.088,7.102,NA,NA,-362.678,334.811,-4017.883,1,Jenny,0,NA,2016,57,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,84,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,376,13:22:50,21:22:50,NA,NA,NA,71.335,3.251,6235.831,12.264,NA,NA,172.914,1298.054,-6096.782,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,1,AD,Fish resting on bottom,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,596,13:22:57,21:22:57,NA,NA,437.011,12.943,0.526,2460.594,15.631,11.789,5.888,640.315,-171.929,-2369.591,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,1,AD,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,1557,13:23:29,21:23:29,NA,NA,NA,126.792,1.203,7784.191,24.424,NA,NA,-2191.358,2339.741,-7093.461,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,2,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,4356,13:25:02,21:25:02,NA,NA,NA,57.634,2.816,5348.509,24.458,NA,NA,573.448,2126.746,-4873.875,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,3,AD,Fish milling/hovering,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,4481,13:25:06,21:25:06,NA,NA,NA,4.875,0.069,1549.604,22.198,NA,NA,-119.883,569.449,-1436.185,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,5,,,NA,confirmed in DOE,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,4582,13:25:10,21:25:10,NA,NA,642.117,10.009,0.613,2520.55,5.301,11.167,2.102,-151.462,-176.907,-2509.768,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,3,AD,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,4582,13:25:10,21:25:10,NA,NA,NA,18.331,2.156,3069.689,14.026,NA,NA,-695.801,-270.784,-2977.503,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,4742,13:25:15,21:25:15,NA,NA,NA,8.052,0.055,1971.215,23.218,NA,NA,-688.472,-364.957,-1810.663,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,6,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,4875,13:25:19,21:25:20,NA,NA,NA,60.798,3.17,5443.42,17.229,NA,NA,1275.408,973.323,-5201.614,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,7,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,5201,13:25:30,21:25:30,NA,NA,NA,39.775,1.417,4363.755,24.719,NA,NA,-1066.188,1471.016,-3967.582,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,8,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,5419,13:25:38,21:25:38,NA,NA,NA,10.974,1.415,2306.59,29.401,NA,NA,-707.773,878.85,-2011.725,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,9,,,NA,"likely dusky, but washed out",NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,5466,13:25:39,21:25:39,NA,NA,NA,21.174,2.391,3358.468,34.163,NA,NA,-1450.031,1198.968,-2781.941,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,10,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,5603,13:25:44,21:25:44,NA,NA,NA,71.806,5.332,5963.548,18.784,NA,NA,768.2,1745.818,-5650.3,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,11,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,6531,13:26:15,21:26:15,NA,NA,NA,34.955,2.986,4174.709,15.229,NA,NA,928.89,572.757,-4029.554,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,7603,13:26:50,21:26:50,NA,NA,NA,38.869,3.091,4490.057,11.982,NA,NA,609.977,693.9,-4393.978,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,13,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,9898,13:28:07,21:28:07,NA,NA,NA,79.382,0.078,6280.239,31.106,NA,NA,2998.562,1225.627,-5380.322,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,14,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,10164,13:28:16,21:28:16,NA,NA,NA,68.421,0.359,6195.117,7.229,NA,NA,473.003,604.302,-6147.403,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,15,AD,Fish milling/hovering,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,10423,13:28:24,21:28:24,NA,NA,511.971,17.866,1.67,2784.26,13.241,21.842,21.88,-249.241,-587.015,-2710.239,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,15,AD,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,14462,13:30:39,21:30:39,NA,NA,NA,27.644,3.695,3738.606,27.088,NA,NA,1687.355,217.75,-3329.053,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,16,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,14854,13:30:52,21:30:52,NA,NA,NA,30.495,0.232,3990.911,26.12,NA,NA,-1733.824,275.34,-3584.05,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,skate,longnose skate,701,701,17,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,19864,13:33:39,21:33:39,NA,NA,NA,24.351,2.34,3746.2,5.16,NA,NA,202.569,259.922,-3731.678,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,49,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,20191,13:33:50,21:33:50,NA,NA,NA,10.313,0.386,2215.263,25.117,NA,NA,-602.912,-726.583,-2003.987,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,18,,,NA,,NA
SL_2016CSEO_Dive_59_13-22-24.000.avi,20542,13:34:02,21:34:02,NA,NA,NA,74.25,0.47,6154.494,14.74,NA,NA,-818.498,1320.063,-5955.274,1,Jenny,0,NA,2016,59,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,19,,,NA,,NA
